dataset,horizon,horizon_minutes,outer_fold,model_seed,model,level,status,reason,role_bank_hash,data_hash,fit_n,calibration_n,test_n,original_test_groups,tuning_fits,final_fits,fit_count_scope,preserved_path,membership_version,original_status
rico,5,5.0,2,44,persistence,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/rico_h5_f2_s44_v1,amendment005_whole_run_batches,required_new
rico,5,5.0,2,44,xgboost,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/rico_h5_f2_s44_v1,amendment005_whole_run_batches,required_new
rico,5,5.0,2,44,xgboost,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/rico_h5_f2_s44_v1,amendment005_whole_run_batches,required_new
rico,5,5.0,2,44,attention_lstm,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/rico_h5_f2_s44_v1,amendment005_whole_run_batches,required_new
rico,5,5.0,2,44,attention_lstm,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/rico_h5_f2_s44_v1,amendment005_whole_run_batches,required_new
rico,5,5.0,2,44,seasonal_naive,0.9,inapplicable,no within-run daily history,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,5,5.0,2,44,seasonal_naive,0.95,inapplicable,no within-run daily history,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,5,5.0,2,45,persistence,0.9,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,45,persistence,0.95,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,45,xgboost,0.9,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,45,xgboost,0.95,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,45,attention_lstm,0.9,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,45,attention_lstm,0.95,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,45,seasonal_naive,0.9,inapplicable,no within-run daily history,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,5,5.0,2,45,seasonal_naive,0.95,inapplicable,no within-run daily history,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,5,5.0,2,46,persistence,0.9,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,46,persistence,0.95,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,46,xgboost,0.9,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,46,xgboost,0.95,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,46,attention_lstm,0.9,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,46,attention_lstm,0.95,required_new,generic matched entrypoint required,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,5,5.0,2,46,seasonal_naive,0.9,inapplicable,no within-run daily history,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,5,5.0,2,46,seasonal_naive,0.95,inapplicable,no within-run daily history,c92f78dc224b34d0b5f434d8a31bd57857057a8bd4a92f1675bf095005b45f1d,cc0f3758889c55292cd641d866995da797e5144f79a6beaca9bfb01d2d278ff5,12932,4452,8692,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,42,persistence,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,42,persistence,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,42,xgboost,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,42,xgboost,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,42,attention_lstm,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,42,attention_lstm,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,42,seasonal_naive,0.9,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,42,seasonal_naive,0.95,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,43,persistence,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,43,persistence,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,43,xgboost,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,43,xgboost,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,43,attention_lstm,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,43,attention_lstm,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,43,seasonal_naive,0.9,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,43,seasonal_naive,0.95,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,44,persistence,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,44,persistence,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,44,xgboost,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,44,xgboost,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,44,attention_lstm,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,44,attention_lstm,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,44,seasonal_naive,0.9,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,44,seasonal_naive,0.95,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,45,persistence,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,45,persistence,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,45,xgboost,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,45,xgboost,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,45,attention_lstm,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,45,attention_lstm,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,45,seasonal_naive,0.9,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,45,seasonal_naive,0.95,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,46,persistence,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,46,persistence,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,46,xgboost,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,46,xgboost,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,46,attention_lstm,0.9,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,46,attention_lstm,0.95,required_new,generic matched entrypoint required,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,0,46,seasonal_naive,0.9,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,0,46,seasonal_naive,0.95,inapplicable,no within-run daily history,2422dfbf8d92961c64840e41956af64ac98d4bb12d56c3c33357d5d650fd3bb1,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,24846,8282,8686,43,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,1,42,persistence,0.9,required_new,generic matched entrypoint required,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,1,42,persistence,0.95,required_new,generic matched entrypoint required,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,1,42,xgboost,0.9,required_new,generic matched entrypoint required,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,1,42,xgboost,0.95,required_new,generic matched entrypoint required,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,1,42,attention_lstm,0.9,required_new,generic matched entrypoint required,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,1,42,attention_lstm,0.95,required_new,generic matched entrypoint required,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,1,42,seasonal_naive,0.9,inapplicable,no within-run daily history,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,1,42,seasonal_naive,0.95,inapplicable,no within-run daily history,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,15,15.0,1,43,persistence,0.9,required_new,generic matched entrypoint required,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,15,15.0,1,43,persistence,0.95,required_new,generic matched entrypoint required,74e96251a211213a430850bd029d93e04f1b31b26b09259a0637c64068407f3a,7e4af27dc022bb221d3b1e6ac6c130c46417825d4cf4e768c0617fa61a5e9667,18584,6262,8282,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
