dataset,outer_fold,model_seed,horizon,owner,owner_sha256,owner_run,run_tree_sha256,original_protocol,original_protocol_sha256,historical_source_sha256,historical_reuse
rico,1,43,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s43_v1/units/rico_h15_f1_s43_xgboost/model.ubj,b377060086afff5af7913022902374d230bfe075b32a71da04a39aaf95b4d8de,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s43_v1,a3b98967af2fdf2d73149b21e9590406e987b34f8c4c34bce034bdf95023688a,smart_building_conformal\protocols\matched_forecasting005\rico_h15_f1_s43_v1_core_completion_v1\frozen_protocol.json,ab4a46108f81da69a97ddc0ede566e35a48c3739c89bdb9bf52592a9a54d0423,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,43,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s43_v1/units/rico_h30_f1_s43_xgboost/model.ubj,19f1404c35c189267d969b0f778ec13ec4c544ca193ccba24763a110b79cfa86,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s43_v1,89b6367df71b68932590fe0a757f0f44af9b3dc5a5dd8d864b0ba04d9197db89,smart_building_conformal\protocols\matched_forecasting005\rico_h30_f1_s43_v1_core_completion_v1\frozen_protocol.json,021b9b2fbef39475fd1ad6e13630cf2ec310d5c600e8eb82531cfb67c300a2c0,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,43,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s43_v1/units/rico_h60_f1_s43_xgboost/model.ubj,c14203e1b08db4192353e244b4d833819b9a4feecc705de81c0f48d0f956e79a,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s43_v1,2bb4c90b432b3632bbb3333016ec9ab39590a82e4135ea42d2583ffc8edc91b3,smart_building_conformal\protocols\matched_forecasting005\rico_h60_f1_s43_v1_core_completion_v1\frozen_protocol.json,f608eea4dc5e72256c54e013a2db0fb9d5405cda0c6ccd1dcc8d38b362e790ff,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,44,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s44_v1/units/rico_h5_f1_s44_xgboost/model.ubj,a6057a54ca31b54446d4a6ba59764806c7a969331b950a916f236bcdb145fdef,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s44_v1,7be3785793aecf67df59f64fb26f3d864d78b5b990b9e09f298052306f0fb769,smart_building_conformal\protocols\matched_forecasting005\rico_h5_f1_s44_v1_core_completion_v1\frozen_protocol.json,22f68cea779cc4cef709387af245bfbf7118b6a169618cd607d9be93a9792bc0,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,44,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s44_v1/units/rico_h15_f1_s44_xgboost/model.ubj,1391f46c11fa3b2ff18f8dc34be774d46cdc66af2b0bc95f16eaa9f8209daf17,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s44_v1,96ce4095a83eb135e9b5f255a44d2f9cedafd3d414d66323214210ded3619b05,smart_building_conformal\protocols\matched_forecasting005\rico_h15_f1_s44_v1_core_completion_v1\frozen_protocol.json,13e6c0359ecd6ef691c6e1fe3eda4da1c1570a24470a0ad1d86df1a9e01a3c81,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,44,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s44_v1/units/rico_h30_f1_s44_xgboost/model.ubj,f440749092c029ec8aef73445d360d8968946332eba8fea89bef8addd20498eb,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s44_v1,b34dbea24e97ec42073878c92225daa48c9eea1fdfb093aaa0d57f50c502426f,smart_building_conformal\protocols\matched_forecasting005\rico_h30_f1_s44_v1_core_completion_v1\frozen_protocol.json,3a862f35d8cb1619052e5198c1a529caa2045b98b02cbfa6a18a11d64a615f0d,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,44,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s44_v1/units/rico_h60_f1_s44_xgboost/model.ubj,246d2bba52176e6149ac662f550144b5cf3817e41ecdd6331cf09d6db1f9a4e6,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s44_v1,475035ea13312493d72a47f097b67578e8183495494244c6c350dbee656776eb,smart_building_conformal\protocols\matched_forecasting005\rico_h60_f1_s44_v1_core_completion_v1\frozen_protocol.json,929eff6c9180b9dc1d9e18a9f3a1bcf82b854c58a93dcef9345bc594e42ed69a,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,45,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s45_v1/units/rico_h5_f1_s45_xgboost/model.ubj,9ec51178f6c5294bf390d88470b982beac021615b2c5b548fcc4fb22c744c52d,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s45_v1,4eea5063ba8733aa39f10296efccec4bb196e8e04e4cc2502c151477f312305f,smart_building_conformal\protocols\matched_forecasting005\rico_h5_f1_s45_v1_core_completion_v1\frozen_protocol.json,95bf54f3fdb06ac2294a15e606698913a6f064e04ee5ed6bf2a8707b84af167a,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,45,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s45_v1/units/rico_h15_f1_s45_xgboost/model.ubj,a1e1948de039a32eaa9dc9d34d78eea036a0e2970e68b857dfd3183dba831ffc,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s45_v1,02f54d5591667c399dc71baa7a4fb3e6261020b77962c64a057251f1800c8ae1,smart_building_conformal\protocols\matched_forecasting005\rico_h15_f1_s45_v1_core_completion_v1\frozen_protocol.json,48b9d8f41fabada21e667542e662b06a1e145efe95def10151da3ea9aa0f5646,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,45,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s45_v1/units/rico_h30_f1_s45_xgboost/model.ubj,1b149816b09dfebce7d806f8376b5f519d50724d6545cd46c063b275276ec7df,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s45_v1,f6ba6b5b018967f22c5404a407e38a6adf8292623ecd5da325242c175133928c,smart_building_conformal\protocols\matched_forecasting005\rico_h30_f1_s45_v1_core_completion_v1\frozen_protocol.json,61d1b3a7407c7e5d96cad7d958dbf30439d93cbf4acdc5fd1b51e69221698272,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,45,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s45_v1/units/rico_h60_f1_s45_xgboost/model.ubj,6fb387e7a441dbce4a90d47cae5323d979f5996877aaf54d0faba8aeebe94a2b,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s45_v1,8831563465f209f86cbc848a3bc7278f3037992b747b75653a9163cbed24f407,smart_building_conformal\protocols\matched_forecasting005\rico_h60_f1_s45_v1_core_completion_v1\frozen_protocol.json,63f6fb72940cbd6193f24e3b9be56dd7c7d7b5df8d61d95d8bb0531a91b5bc5c,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,46,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s46_v1/units/rico_h5_f1_s46_xgboost/model.ubj,a4e0420b0ee8e56af572a1c8a2bf0ef878a86203b2f7872abcdee34e0caeabe3,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s46_v1,19cecf69fa3194407c7ccd738bb90acc461beae9267c8788018b51810c82c6ef,smart_building_conformal\protocols\matched_forecasting005\rico_h5_f1_s46_v1_core_completion_v1\frozen_protocol.json,700f37b782032116d9aaac448ea39fa9e4ec658081dd60a6063305f505d86dc2,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,46,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s46_v1/units/rico_h15_f1_s46_xgboost/model.ubj,7f0ec59069fce288b1cce229b3bdb932921402d9746ba9d6cad1fd3434bedb27,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s46_v1,c2e114c498bf1751495aec2cd6ac1a35604d2191c84652994339c96d8c23f4b7,smart_building_conformal\protocols\matched_forecasting005\rico_h15_f1_s46_v1_core_completion_v1\frozen_protocol.json,9d15fb91cb02767e342d79592b63cc27f689243bd0fd81eb9afe26372d817566,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,46,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s46_v1/units/rico_h30_f1_s46_xgboost/model.ubj,439370f473add30efbebc5747dfd3519c2320fd57f825b5eb0aa9603fee4dccd,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s46_v1,cdc49f5066f3097155b37c80ed9298ad3db100a021c6eccec51700bc33382dbc,smart_building_conformal\protocols\matched_forecasting005\rico_h30_f1_s46_v1_core_completion_v1\frozen_protocol.json,6036eb2eba2ee0a52cc75fdce247c1aca7a1e644acd5059d7082928021caafa9,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,1,46,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s46_v1/units/rico_h60_f1_s46_xgboost/model.ubj,25910d09c0ef9451e17a584d99ca208ad4d9339ea8a37d3ca50ad57a7e568f29,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s46_v1,2e535543af834a823030b779a312c170bac1123e48a84070bbdb93b7a2feb44a,smart_building_conformal\protocols\matched_forecasting005\rico_h60_f1_s46_v1_core_completion_v1\frozen_protocol.json,4a2a4f6ad9d8dfbd01db4f8c67d990f462484df0bd056e100512edf430d256fb,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
rico,2,43,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s43_v1/units/rico_h5_f2_s43_xgboost/model.ubj,98ebae13fdd4ddc1f488c956a3db751d00dde0c85cf9936ab41975280a579ea0,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s43_v1,1deda2ef4c51edfb7f888a9e8aaecd9a234fc35d0786512d2520d6f3fd487f24,smart_building_conformal\protocols\matched_forecasting005\rico_h5_f2_s43_v1\frozen_protocol.json,74eb284e91314998933d2de50059b1b6b26eb11ff0398586688a4f60985be4fd,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,43,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s43_v1/units/rico_h15_f2_s43_xgboost/model.ubj,15ff33c00629ae0b92a915ebe6a50e5caa3ccff2485bfad7cb0e1594fd40c3b1,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s43_v1,988666bea411f036252cd8fd29995150a6c6d536eb2fffe9d575b10acf83762b,smart_building_conformal\protocols\matched_forecasting005\rico_h15_f2_s43_v1\frozen_protocol.json,6118ae753e7869a6676eab873bbd97832260b434782324da367a8542c2dd9c41,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,43,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s43_v1/units/rico_h30_f2_s43_xgboost/model.ubj,daa14f93a344dda5d684c69738eec866da42a1a97432e78a6edf5a92e5b40113,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s43_v1,983cd3906aa3abac2b37b5531a3070c08e9ef3a39725f99a48dcc6a3696ca2e9,smart_building_conformal\protocols\matched_forecasting005\rico_h30_f2_s43_v1\frozen_protocol.json,050b5ce09462d58b7bce831cbc47f90ab7c8a1dad2cdbf0f11daf141c77b099b,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,43,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1/units/rico_h60_f2_s43_xgboost/model.ubj,fd5444b4079ae9744a7fc68c389871c281a125f3eeb68186bd608fa8583167bf,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,c29378219be742ee707995cf4c3a13ed720660f849385839d295e32295818e71,smart_building_conformal\protocols\matched_forecasting005\rico_h60_f2_s43_v1\frozen_protocol.json,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,44,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1/units/rico_h5_f2_s44_xgboost/model.ubj,d635b8bc2ba7d580b600cbee64e7ab9cdec7f4dd2aa0eddfcc2c0ff6386156b7,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,0c6d0c14b77aa16b46869f2527a132a7e9d6025d86ad6e45fae4a60e9283a7fd,smart_building_conformal\protocols\matched_forecasting005\rico_h5_f2_s44_v1\frozen_protocol.json,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,44,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s44_v1/units/rico_h15_f2_s44_xgboost/model.ubj,be5e3ae05e1a97e7eb8654df276b24e100682824d1cc040ef6a0bec6d389610e,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s44_v1,544e404e15b1be2e88d116ff09d704ee8b1c65de1331e9eebd3d7e03dcdc6858,smart_building_conformal\protocols\matched_forecasting005\rico_h15_f2_s44_v1\frozen_protocol.json,01fd3965e400bdbca1098dcdcbf99395ee6b446384d55833c260e9b9f41206df,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,44,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s44_v1/units/rico_h30_f2_s44_xgboost/model.ubj,3fdf0355137fa35b5807b14e38a83cbc4a0ea7df4600512f75f87cd6aab8f4e7,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s44_v1,b73737447225a91f707746ff37c70fea13a41a92863702873b96545a13b8840c,smart_building_conformal\protocols\matched_forecasting005\rico_h30_f2_s44_v1\frozen_protocol.json,d77ff883b70c530d7ef4a845d9f8bb9579906f566e5c281d2756cae0377e97b9,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,44,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1/units/rico_h60_f2_s44_xgboost/model.ubj,c1f30e120ea3ea8b51967f7fcb34886c6e36272b66b653bcd1af51808be27e4d,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,8666930b513fbdfa79662a1838f4818bdf3e8c3de19a31b09dc7fc3e298db1bd,smart_building_conformal\protocols\matched_forecasting005\rico_h60_f2_s44_v1\frozen_protocol.json,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,45,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1/units/rico_h5_f2_s45_xgboost/model.ubj,d6b57f8e872c1518e6eb5f75df853c6ac68518e93b5c0cd25c92b09e8a7b30f2,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,06f3435a19bc90946c8a945a4455a5ced55036911e47e0a63e43d32091383df0,smart_building_conformal\protocols\matched_forecasting005\rico_h5_f2_s45_v1\frozen_protocol.json,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,45,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1/units/rico_h15_f2_s45_xgboost/model.ubj,88bce3ed94770ba47d9eefbdf8caf5defecb66f15bc8c6aa57ed5e1c224f2e5a,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,79094064a564d5e7650e47fb8232ca0012cb7bcc9cbbbcfe7f129ef29d148108,smart_building_conformal\protocols\matched_forecasting005\rico_h15_f2_s45_v1\frozen_protocol.json,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,45,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1/units/rico_h30_f2_s45_xgboost/model.ubj,c924824811955f741b88835ad905f7f40ce61ec80abbf76a9a52a86dcaa01674,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,b05077f840e312557cdd692e15aca4aa62183bf8a2e7df71e5a1fc424348838c,smart_building_conformal\protocols\matched_forecasting005\rico_h30_f2_s45_v1\frozen_protocol.json,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,45,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1/units/rico_h60_f2_s45_xgboost/model.ubj,e9f9e609334aa15c5b40e3510ee307cd67fdf099cd53c8e0f667aec026345217,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,f0b473d1e04891d17904b35912cac8195158b998dc212c02ef9a425a72637ee2,smart_building_conformal\protocols\matched_forecasting005\rico_h60_f2_s45_v1\frozen_protocol.json,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,46,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s46_v1/units/rico_h5_f2_s46_xgboost/model.ubj,70723dfca6c7b37dfac6470947ef7db0a0c6443765fd3fbf4a2581de46004ecb,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s46_v1,534afbcf810301151574a4ba018510081dea31549a7bf1d6ebc54e4f11f341fd,smart_building_conformal\protocols\matched_forecasting005\rico_h5_f2_s46_v1\frozen_protocol.json,bc0f06119e0a0e1ed46353afd0b76b2c92cad9e7003e51737073831e86c9ecd3,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,46,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s46_v1/units/rico_h15_f2_s46_xgboost/model.ubj,68a6b68232a879b58c0617515c0df62f7f4af4feda74b82889af229dfd594d21,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s46_v1,42c5b79976d1d6490cf810ed8db5161401e9492d9724df6f87aeb7df46396de2,smart_building_conformal\protocols\matched_forecasting005\rico_h15_f2_s46_v1\frozen_protocol.json,fba4163656ab14c306dd508668113d90ba96f38e46ee7b8f52fa4a00e8ee546f,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,46,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1/units/rico_h30_f2_s46_xgboost/model.ubj,0aa54ddc2bedb0b6ccbd62e603b517cd5598db85cf433dfebd218aed250ae40e,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,a9f8f15dc878dc21c5a71295f6386a990064754801261f103304362ec11b0ead,smart_building_conformal\protocols\matched_forecasting005\rico_h30_f2_s46_v1\frozen_protocol.json,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
rico,2,46,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1/units/rico_h60_f2_s46_xgboost/model.ubj,6177a36e6adfcf14b4d4fb8ba3ff87ca74e3105747c9cc55c50ce7ad7ab005f7,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,8c4f6e8859e3a2e54f1ea102733f204a93cc9601d588e311917d2750295ed95e,smart_building_conformal\protocols\matched_forecasting005\rico_h60_f2_s46_v1\frozen_protocol.json,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
bdg2,0,42,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s42_v1/units/bdg2_h1_f0_s42_xgboost/model.ubj,80b1b901421b410e0cbd1e5b798f6aa1746fad6d563622f1db05b2526d61b6bb,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s42_v1,20ea4957bc9ea9e0c941c227a7358c6d88c9b21504372a2a892a2f2a6f25615a,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f0_s42_v1_core_completion_v1\frozen_protocol.json,903363aeb03f9eeee3aef13f3b9fa7469364746d3885fdee5071f9affb2052d0,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,42,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s42_v1/units/bdg2_h3_f0_s42_xgboost/model.ubj,bbabbb8e5de2c2581e7e43037026e327cc6ab9b6ce9c71b73cae44b076f3570b,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s42_v1,0f30f81b2e28464b725f4cdc909b0ae1a1b49e848cfe268ac095a13e0ae10849,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f0_s42_v1_core_completion_v1\frozen_protocol.json,9503143ce3e99710afe24d5eabf50b0791e4bbe18de2eea65e877e46d6f9de20,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,42,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1/units/bdg2_h6_f0_s42_xgboost/model.ubj,50485a7dbae1a3c8e7f020c6c5ed20a330cc2791f22b3223bdd157476cf98b73,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1,d9180a5d42e81b1442c62d9387c9e029a3f28cfebd72a0c28b52241c17e01fd3,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f0_s42_v1_core_completion_v1\frozen_protocol.json,cb1d502556e277e1cf7e312d06c35da6bdc291d61ea507a205333d5e373cf772,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,43,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s43_v1/units/bdg2_h1_f0_s43_xgboost/model.ubj,ba22cbd8317c18eae4525cb41addc3a86e7c87eb8a1aaea58f56c4a38dcd0038,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s43_v1,1e773f059b5a512c187aadf619eab0afa5ef461d6c01d20144ea1690ae25e6e6,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f0_s43_v1_core_completion_v1\frozen_protocol.json,bd967fc5210c19a9fad9a5e7343341181dbe2ecb2481131260439ea4feaa7bcd,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,43,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s43_v1/units/bdg2_h3_f0_s43_xgboost/model.ubj,c674ca15c41086449c3499c85019883585dde0e8191034784701b4c82e743db4,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s43_v1,d4c4e1eb21f214d18dd92468ccbf5d34f2e4ec0424b077998f5656343103fe04,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f0_s43_v1_core_completion_v1\frozen_protocol.json,c7929303b37300ff2f92a5b9afeb59fc488d3b5aede2ed6764630aade06f0e64,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,43,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1/units/bdg2_h6_f0_s43_xgboost/model.ubj,bd03abc63acdbab387ebab10c483526ab6f2ee48f6144ed8ccc25b1a6127fcd1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1,53b6f9626ee1c565b0eefccd4177df8a44339834bd084624410723b4bb1e706c,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f0_s43_v1_core_completion_v1\frozen_protocol.json,0e9192f15835bf56012a596cacb22cc5efab7bb8f7f85ac9b25b08c2162b6cef,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,44,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s44_v1/units/bdg2_h1_f0_s44_xgboost/model.ubj,392b4f2b7b9376676a74191909fc8540afd1fdbd730ecd69dcdc4f967d0c8297,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s44_v1,aca181d46243d3796c0a2e676028e04e7fab543c4dc422265ecc8c5a380c9a6e,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f0_s44_v1_core_completion_v1\frozen_protocol.json,66bc662bdf28008cfec0aac5a1d05bb2bbebdf508a16438e411f24fd29a932c9,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,44,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s44_v1/units/bdg2_h3_f0_s44_xgboost/model.ubj,489f4c490722d02d3ca1f3d5352460b47794964e92229f556a924c5ad36bba27,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s44_v1,1cf7d9497cea5d7203d350357007663bb111fff88a473a804a8c290d4005a92a,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f0_s44_v1_core_completion_v1\frozen_protocol.json,00aef7426ec16c932c691135fa33412197f05f1715b136471aa9f2fc55174583,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,44,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1/units/bdg2_h6_f0_s44_xgboost/model.ubj,a405d2d015edc1df96cc6582cfa55a7fa43b3a43f5429cb7366e9b9c75cfa324,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1,53b3cf68213eb5f5cfb97db1e689f696b9ac31d760141f768519af8108248b11,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f0_s44_v1_core_completion_v1\frozen_protocol.json,a11bbded2343c28109f27463c66ff27e3a0c0e6b460377afd1af9eb41c611732,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,45,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s45_v1/units/bdg2_h1_f0_s45_xgboost/model.ubj,dd2d31232e3823b8547c2db077b28bbb766910e1a53b6ccbffafdd86d31d4cfd,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s45_v1,ee58552deb525bfc86bf139bee9517a4b9c5f717edbbacc9e9761e3f6a84339e,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f0_s45_v1_core_completion_v1\frozen_protocol.json,82f781b32fd6315cf99ab97bfc074bf27755e7597f62a7b010229ddf817c7190,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
