dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,group_id,nominal_level,aggregation,n,mae,rmse,coverage,mpiw,winkler,negative_points,negative_lower_bounds
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Moose_education_Ricardo,0.9,"within original group, sample weighted",3365,19.52178258382766,26.338406080112026,0.9937592867756315,169.59524536132812,172.6014367159204,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Mouse_health_Estela,0.9,"within original group, sample weighted",3475,18.452619701902538,32.02225695611405,0.9815827338129497,169.59524536132812,193.15928245552774,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Mouse_health_Justin,0.9,"within original group, sample weighted",3475,39.80510413033948,73.14676117433375,0.9107913669064748,169.59524536132812,325.3932365863169,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Eagle_assembly_Benny,0.95,"within original group, sample weighted",3475,13.479517117356115,17.961035087221376,1.0,241.45998632812504,241.45998632812504,4,3475
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Eagle_assembly_Ian,0.95,"within original group, sample weighted",3475,104.36813856824696,152.2400203926173,0.7076258992805755,241.45998632812504,1589.9158210586204,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Fox_education_Henrietta,0.95,"within original group, sample weighted",3475,6.575638280196156,7.878658683643465,1.0,241.45998632812504,241.45998632812504,412,3475
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Hog_assembly_Colette,0.95,"within original group, sample weighted",3475,57.281254300106795,80.40076042637739,0.8975539568345324,241.45998632812504,502.92795211471423,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Hog_assembly_Dona,0.95,"within original group, sample weighted",3475,39.595449868339706,51.738657312172734,0.9706474820143884,241.45998632812504,274.1667364995504,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Lamb_assembly_Bertie,0.95,"within original group, sample weighted",3475,27.886833334820423,42.185337424885226,0.9801438848920864,241.45998632812504,255.41379622021134,248,2536
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Lamb_assembly_Cesar,0.95,"within original group, sample weighted",3475,6.680363399069806,8.772644124788748,1.0,241.45998632812504,241.45998632812504,367,3475
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Moose_education_Ricardo,0.95,"within original group, sample weighted",3365,19.52178258382766,26.338406080112026,0.9988112927191679,241.45998632812507,243.46031237811115,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Mouse_health_Estela,0.95,"within original group, sample weighted",3475,18.452619701902538,32.02225695611405,0.9916546762589928,241.45998632812504,270.2612976230891,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Mouse_health_Justin,0.95,"within original group, sample weighted",3475,39.80510413033948,73.14676117433375,0.9553956834532374,241.45998632812504,459.5551845070816,0,0
