dataset,horizon,outer_fold,model_seed,source_run,source_hash,protocol_hash,target_units,physical_minutes,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,event,pid,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,tuning,0,0.0,6060,a4896afb6c5e587f94268feb5f82cc3fefa4766bfa544f2091c74604c60d3244,480d0807bf32d94bdc557aea82a0b61793d554b4b191340f37ab787d631a112b,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,24596,src.attention_lstm.AttentionLSTM,9.451593300007517,541925376.0,647180288.0,561356800.0,680390656.0,105254912.0,648765440.0,5690286080.0,0.05,9.03125
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,tuning,0,1.0,12322,016037b2481a29e28308af573bae99464e9c8e522cfd273463ecd832c2d00eac,d9214a8ab0d5d732638adaa2c22534fb4ffe00e1661fb3cc3f82c1c8c62a3f46,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,started,24596,,,,,,,,,,,
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,tuning,0,1.0,12322,016037b2481a29e28308af573bae99464e9c8e522cfd273463ecd832c2d00eac,d9214a8ab0d5d732638adaa2c22534fb4ffe00e1661fb3cc3f82c1c8c62a3f46,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,24596,src.attention_lstm.AttentionLSTM,15.16417640002328,647340032.0,647340032.0,679907328.0,679907328.0,0.0,649646080.0,5700071424.0,0.05,14.921875
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,tuning,1,0.0,6060,a4896afb6c5e587f94268feb5f82cc3fefa4766bfa544f2091c74604c60d3244,480d0807bf32d94bdc557aea82a0b61793d554b4b191340f37ab787d631a112b,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,24596,,,,,,,,,,,
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,tuning,1,0.0,6060,a4896afb6c5e587f94268feb5f82cc3fefa4766bfa544f2091c74604c60d3244,480d0807bf32d94bdc557aea82a0b61793d554b4b191340f37ab787d631a112b,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,24596,src.attention_lstm.AttentionLSTM,12.281884600000922,635240448.0,650297344.0,665657344.0,682618880.0,15056896.0,651386880.0,5700190208.0,0.05,12.125
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,tuning,1,1.0,12322,016037b2481a29e28308af573bae99464e9c8e522cfd273463ecd832c2d00eac,d9214a8ab0d5d732638adaa2c22534fb4ffe00e1661fb3cc3f82c1c8c62a3f46,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,24596,,,,,,,,,,,
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,tuning,1,1.0,12322,016037b2481a29e28308af573bae99464e9c8e522cfd273463ecd832c2d00eac,d9214a8ab0d5d732638adaa2c22534fb4ffe00e1661fb3cc3f82c1c8c62a3f46,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,24596,src.attention_lstm.AttentionLSTM,39.21341009999742,647942144.0,647966720.0,679071744.0,679120896.0,24576.0,651386880.0,5687185408.0,0.05,38.703125
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,final_fit,1,,18584,f4628731d8222e995bcb7e780ac242ac854a1a3028aa3d03600362563ddeb6a9,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,16.0,started,24596,,,,,,,,,,,
rico,15,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ed3c67ad2e6adbe1a6cbc2af3381b7c8ea11ef24a4e2aef349a4f7112a58705e,degrees C,15,rico_h15_f1_s42_attention_lstm,final_fit,1,,18584,f4628731d8222e995bcb7e780ac242ac854a1a3028aa3d03600362563ddeb6a9,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,16.0,complete,24596,src.attention_lstm.AttentionLSTM,32.17002339998726,636985344.0,648806400.0,668254208.0,679878656.0,11821056.0,651386880.0,5659336704.0,0.05,31.796875
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,tuning,0,0.0,5610,54b283fd7e8f475e1b539d7427609ecb09b9859147edf6d6e552f3f0fd363c20,74a16e06aa529a9fd28a21d9122d578f75fcd04eb66949b6c13cbd1daa5cbddd,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,tuning,0,0.0,5610,54b283fd7e8f475e1b539d7427609ecb09b9859147edf6d6e552f3f0fd363c20,74a16e06aa529a9fd28a21d9122d578f75fcd04eb66949b6c13cbd1daa5cbddd,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,22516,xgboost.sklearn.XGBRegressor,1.4977307000081055,434331648.0,535482368.0,386547712.0,553312256.0,101150720.0,535527424.0,5815857152.0,0.05,0.390625
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,tuning,0,1.0,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,a5135d0d9450dac5d874ccc742860a97dfc75ce84afed6afe87e51ea81b8f231,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,tuning,0,1.0,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,a5135d0d9450dac5d874ccc742860a97dfc75ce84afed6afe87e51ea81b8f231,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,22516,xgboost.sklearn.XGBRegressor,0.6059837999928277,534249472.0,541401088.0,551841792.0,559054848.0,7151616.0,541401088.0,5804367872.0,0.05,0.59375
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,tuning,1,0.0,5610,54b283fd7e8f475e1b539d7427609ecb09b9859147edf6d6e552f3f0fd363c20,74a16e06aa529a9fd28a21d9122d578f75fcd04eb66949b6c13cbd1daa5cbddd,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,tuning,1,0.0,5610,54b283fd7e8f475e1b539d7427609ecb09b9859147edf6d6e552f3f0fd363c20,74a16e06aa529a9fd28a21d9122d578f75fcd04eb66949b6c13cbd1daa5cbddd,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,22516,xgboost.sklearn.XGBRegressor,0.5591086000204086,536698880.0,540303360.0,554340352.0,557944832.0,3604480.0,541401088.0,5804761088.0,0.05,0.546875
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,tuning,1,1.0,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,a5135d0d9450dac5d874ccc742860a97dfc75ce84afed6afe87e51ea81b8f231,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,tuning,1,1.0,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,a5135d0d9450dac5d874ccc742860a97dfc75ce84afed6afe87e51ea81b8f231,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,22516,xgboost.sklearn.XGBRegressor,0.8320603000174742,537731072.0,544874496.0,555335680.0,562511872.0,7143424.0,545943552.0,5787353088.0,0.05,0.796875
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,final_fit,1,,17204,84f5e2a0c839b18407a08ae5fd76f52a0d4be3db0a6d4389da5d161029d7800b,,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_xgboost,final_fit,1,,17204,84f5e2a0c839b18407a08ae5fd76f52a0d4be3db0a6d4389da5d161029d7800b,,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,22516,xgboost.sklearn.XGBRegressor,1.0941674999776296,537993216.0,552042496.0,555577344.0,570896384.0,14049280.0,553086976.0,5770211328.0,0.05,1.09375
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,tuning,0,0.0,5610,54b283fd7e8f475e1b539d7427609ecb09b9859147edf6d6e552f3f0fd363c20,74a16e06aa529a9fd28a21d9122d578f75fcd04eb66949b6c13cbd1daa5cbddd,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,tuning,0,0.0,5610,54b283fd7e8f475e1b539d7427609ecb09b9859147edf6d6e552f3f0fd363c20,74a16e06aa529a9fd28a21d9122d578f75fcd04eb66949b6c13cbd1daa5cbddd,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,22516,src.attention_lstm.AttentionLSTM,16.841629700007616,537534464.0,638341120.0,557113344.0,672899072.0,100806656.0,640040960.0,5674618880.0,0.05,16.53125
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,tuning,0,1.0,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,a5135d0d9450dac5d874ccc742860a97dfc75ce84afed6afe87e51ea81b8f231,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,tuning,0,1.0,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,a5135d0d9450dac5d874ccc742860a97dfc75ce84afed6afe87e51ea81b8f231,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,22516,src.attention_lstm.AttentionLSTM,11.302969100011978,629923840.0,646668288.0,667594752.0,679743488.0,16744448.0,648667136.0,5677936640.0,0.05,11.015625
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,tuning,1,0.0,5610,54b283fd7e8f475e1b539d7427609ecb09b9859147edf6d6e552f3f0fd363c20,74a16e06aa529a9fd28a21d9122d578f75fcd04eb66949b6c13cbd1daa5cbddd,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,tuning,1,0.0,5610,54b283fd7e8f475e1b539d7427609ecb09b9859147edf6d6e552f3f0fd363c20,74a16e06aa529a9fd28a21d9122d578f75fcd04eb66949b6c13cbd1daa5cbddd,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,22516,src.attention_lstm.AttentionLSTM,6.9811279000132345,644501504.0,644501504.0,675999744.0,675999744.0,0.0,648667136.0,5687422976.0,0.05,6.9375
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,tuning,1,1.0,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,a5135d0d9450dac5d874ccc742860a97dfc75ce84afed6afe87e51ea81b8f231,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,tuning,1,1.0,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,a5135d0d9450dac5d874ccc742860a97dfc75ce84afed6afe87e51ea81b8f231,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,22516,src.attention_lstm.AttentionLSTM,26.54534439998679,633171968.0,647135232.0,666226688.0,679120896.0,13963264.0,648667136.0,5646618624.0,0.05,26.15625
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,final_fit,0,,17204,84f5e2a0c839b18407a08ae5fd76f52a0d4be3db0a6d4389da5d161029d7800b,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,9.0,started,22516,,,,,,,,,,,
rico,30,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c3d3d8d79736ad0df2ee5929d1975d8474fd7152d7cdeb6a7495cd5966cef9c,degrees C,30,rico_h30_f1_s42_attention_lstm,final_fit,0,,17204,84f5e2a0c839b18407a08ae5fd76f52a0d4be3db0a6d4389da5d161029d7800b,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,9.0,complete,22516,src.attention_lstm.AttentionLSTM,16.781090900010895,629288960.0,640163840.0,663621632.0,671551488.0,10874880.0,648667136.0,5667221504.0,0.05,16.390625
rico,60,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,degrees C,60,rico_h60_f1_s42_xgboost,tuning,0,0.0,4710,e0286a40c42b913e11e5e7688d37f51dfed85a9366077d6fa2c08259439171ac,c5607cedf361f8975633403c739b9335998ae2bf952120defe873220467dacde,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,3036,,,,,,,,,,,
rico,60,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,degrees C,60,rico_h60_f1_s42_xgboost,tuning,0,0.0,4710,e0286a40c42b913e11e5e7688d37f51dfed85a9366077d6fa2c08259439171ac,c5607cedf361f8975633403c739b9335998ae2bf952120defe873220467dacde,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,3036,xgboost.sklearn.XGBRegressor,0.924152999999933,432427008.0,533413888.0,384643072.0,551563264.0,100986880.0,533483520.0,5773447168.0,0.05,0.375
rico,60,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,degrees C,60,rico_h60_f1_s42_xgboost,tuning,0,1.0,9577,b55b01650f54022e47250d3d5d1c109365d4c2a13ac32cf20d2f6a5d68617df3,270da78169e1212a83a16e5abd3043ddd261ab00fbab34ff1439cce1a02c3dc9,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,3036,,,,,,,,,,,
rico,60,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,degrees C,60,rico_h60_f1_s42_xgboost,tuning,0,1.0,9577,b55b01650f54022e47250d3d5d1c109365d4c2a13ac32cf20d2f6a5d68617df3,270da78169e1212a83a16e5abd3043ddd261ab00fbab34ff1439cce1a02c3dc9,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,3036,xgboost.sklearn.XGBRegressor,0.4573614999826532,532951040.0,537214976.0,550313984.0,554283008.0,4263936.0,537214976.0,5772541952.0,0.05,0.453125
rico,60,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,degrees C,60,rico_h60_f1_s42_xgboost,tuning,1,0.0,4710,e0286a40c42b913e11e5e7688d37f51dfed85a9366077d6fa2c08259439171ac,c5607cedf361f8975633403c739b9335998ae2bf952120defe873220467dacde,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,3036,,,,,,,,,,,
rico,60,1,42,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,degrees C,60,rico_h60_f1_s42_xgboost,tuning,1,0.0,4710,e0286a40c42b913e11e5e7688d37f51dfed85a9366077d6fa2c08259439171ac,c5607cedf361f8975633403c739b9335998ae2bf952120defe873220467dacde,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,3036,xgboost.sklearn.XGBRegressor,0.5644571000011638,533270528.0,537694208.0,550313984.0,554758144.0,4423680.0,538746880.0,5774249984.0,0.05,0.578125
