dataset,horizon,outer_fold,model_seed,source_run,source_hash,protocol_hash,target_units,physical_minutes,actual_exit,point_cells,interval_cells,tuning_fits,final_fits,saved_model_checks,max_absolute_prediction_difference,completed_resume_fits,all_run_files_unchanged,actual_seed_verified,audit,resume
bdg2,6,1,43,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bb43e266e1fd63570467ce7bc0989dcaab9087af9217dbe09cfa18903e01b0f8,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s43_v1\resume_v1.json
bdg2,1,0,43,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bd967fc5210c19a9fad9a5e7343341181dbe2ecb2481131260439ea4feaa7bcd,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s43_v1\resume_v1.json
bdg2,3,0,43,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c7929303b37300ff2f92a5b9afeb59fc488d3b5aede2ed6764630aade06f0e64,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s43_v1\resume_v1.json
bdg2,6,0,43,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0e9192f15835bf56012a596cacb22cc5efab7bb8f7f85ac9b25b08c2162b6cef,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s43_v1\resume_v1.json
bdg2,1,1,44,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c5a7b4dead787180940a21cedd8d9766e0c5046d927ee4ce93eed7b92089c0e,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f1_s44_v1\resume_v1.json
bdg2,3,1,44,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0a6dfd2e310a2488ceed841238b93d433bfa8d694cc9a48564a9aef3e09db30d,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s44_v1\resume_v1.json
bdg2,6,1,44,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,45171f33dbc5849765b7ccfe1a9c8113b9126fb2de127cb5b997a4d3804f6d90,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s44_v1\resume_v1.json
bdg2,1,0,44,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,66bc662bdf28008cfec0aac5a1d05bb2bbebdf508a16438e411f24fd29a932c9,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s44_v1\resume_v1.json
bdg2,3,0,44,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,00aef7426ec16c932c691135fa33412197f05f1715b136471aa9f2fc55174583,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s44_v1\resume_v1.json
bdg2,6,0,44,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a11bbded2343c28109f27463c66ff27e3a0c0e6b460377afd1af9eb41c611732,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s44_v1\resume_v1.json
bdg2,1,1,45,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f9d483a7c9461c72addef0357070ca45aaabc7225fa289a6966e156f7b4d304d,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f1_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f1_s45_v1\resume_v1.json
bdg2,3,1,45,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,776e4cf8e7c739b553eabcac630f140cbc854ea43c07db303775bbdc5162ead4,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s45_v1\resume_v1.json
bdg2,6,1,45,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c0d3688dee4c0dabce6e75c3ddc5934120ec0e6f3975774d7a141c176233fbc0,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s45_v1\resume_v1.json
bdg2,1,0,45,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,82f781b32fd6315cf99ab97bfc074bf27755e7597f62a7b010229ddf817c7190,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s45_v1\resume_v1.json
bdg2,3,0,45,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a01df018f0e3df3c16a5d0d46c92429a88d394456a5f36fdc1cf6767927748fc,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s45_v1\resume_v1.json
bdg2,6,0,45,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7f7805c629899db19ecf43df4c987ee240fc9a5fb5f32ad3b1fb5a327d85c72e,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s45_v1\resume_v1.json
bdg2,1,1,46,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b4c8f84edfa9f84a127a158bf6f9ea63e695153635fc2894c0b9f7043dead668,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f1_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f1_s46_v1\resume_v1.json
bdg2,3,1,46,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d06ea67024449995488f201755c086a541264e7ca380e9acc0ba5ccb25e1345f,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s46_v1\resume_v1.json
bdg2,6,1,46,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0c8610996943f9845703a12913ae3f70162f1a02ab2acd5dbd27dc6202197adb,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s46_v1\resume_v1.json
bdg2,1,0,46,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9fb4b1a6d38adf5accdf782307fb105436a5c66bf2f7c65471cb745055a5d0a1,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s46_v1\resume_v1.json
bdg2,3,0,46,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b26600fcaebd0b9dfcc5750144af7396366970ce39f8810113aef70eeda0d16a,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s46_v1\resume_v1.json
bdg2,6,0,46,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,72a129edf79b45a6bae14d94d6e79308ac3c097daf78ee9f39bb77dea6468ab3,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s46_v1\resume_v1.json
pleia,1,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,070314c42733d41fe1041b378179b17dfc49591072a8ba6daf548e6687c9b5e0,degrees C,10,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f1_s42_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f1_s42_v1\resume_v1.json
pleia,3,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c142ceff9c3ec1cd16d4991c382f3bcf1e0e9cd35a875fc17560b2454c2b4adb,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f1_s42_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f1_s42_v1\resume_v1.json
pleia,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,4eab396c855866544fbd05d0a7e98ac6e2edbe77d1a5c77a913314fb3ddefd7b,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f1_s42_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f1_s42_v1\resume_v1.json
pleia,1,1,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,71f1f81054fc50bcc6b284f1a66ee091abbe146eb905dc8bd253e423ad03d1af,degrees C,10,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f1_s43_v1\resume_v1.json
pleia,3,1,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,18365638b4cd953a61df0b84be3c4ca087476c0ac52377d1c699439a7840c313,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f1_s43_v1\resume_v1.json
pleia,6,1,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f335303cd67ebd77e5b9a6ffee0a7cfc2a3a6d3a2c9957e4e48d4752f5763d14,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f1_s43_v1\resume_v1.json
pleia,1,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e024beedb3e47acec3ed1e18d27b32ccb908bae668b3ce2e23bd25efc91aa74c,degrees C,10,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f0_s43_v1\resume_v1.json
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f0_s43_v1\resume_v1.json
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f0_s43_v1\resume_v1.json
pleia,1,1,44,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b702b6c063bb2e57e709c411183b181930718030a31f6b5d81bea8f19cbf7b28,degrees C,10,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f1_s44_v1\resume_v1.json
pleia,3,1,44,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9f50933f55f0c6130c29d5c8ea9657d0b75bfbe0fc6a7adbc6e556390d3572d3,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f1_s44_v1\resume_v1.json
pleia,6,1,44,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8fddf9c9d50cf7d69e5ef493fd88bca7c8e0b7a04efb85229c6dac3caa73d797,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f1_s44_v1\resume_v1.json
pleia,1,0,44,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bd246eaf91d9bb8fa50a2a51b43149f1a248f229cb8a3c98512f0d65c88e0780,degrees C,10,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f0_s44_v1\resume_v1.json
pleia,3,0,44,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5157d4ace6e8209da439a9aeff6ac4d90f705640176a0994c4174211bc46856d,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h3_f0_s44_v1\resume_v1.json
pleia,6,0,44,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,981973c5694d84c3a65d3f087a4f7cdb282e5ab268dd42b434723010c7a8938a,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h6_f0_s44_v1\resume_v1.json
pleia,1,1,45,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7288ab4c1b56f3c354af49e1970560e45d148cc2b3f3d2e7f20f2e3eb9b5de08,degrees C,10,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f1_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\pleia_h1_f1_s45_v1\resume_v1.json
