dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,n_fit,n_calibration,n_test,mae,rmse,selected_candidate,final_epochs,estimator_class,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_rows_per_second,model_phase_seconds,process_cpu_seconds,cpu_measurement_status,coverage90,mpiw90,winkler90,rank90,q90,coverage_deviation90,coverage95,mpiw95,winkler95,rank95,q95,coverage_deviation95,baseline_rss_MiB,peak_rss_MiB,incremental_peak_rss_MiB,artifact_serialization_seconds,launch_available_ram_MiB
rico,60,1,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,34d425451e5135d492a17e115b44c401310e46fac877c8dc0518c8fb9c6c1491,True,attention_lstm,14444,4867,6437,1.4040624156286392,1.8010183063369434,0,14.0,src.attention_lstm.AttentionLSTM,60.030234100006055,22.117838000005577,0.16845469997497275,0.19406220002565533,33169.77752055279,82.51058900001226,81.0625,measured,0.8535031847133758,5.068256378173828,7.941994980993859,4382,2.534128189086914,-0.046496815286624193,0.8760292061519341,5.484076690673831,10.08342951083749,4625,2.7420383453369137,-0.07397079384806582,509.0859375,607.484375,98.3984375,0.0029418999911285937,5500.53125
rico,5,0,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3f801ca1ae6e6bae5d5867d1603ec24dd3199541578c72841a5acb5c0996d654,True,persistence,26076,8692,9116,0.10910487055726197,0.19097679676376933,0,,src.pilot_forecasters.Persistence,0.0,0.0003564999788068235,0.003464900015387684,0.003270899993367493,2787000.525385918,0.007092299987562001,0.015625,measured,0.934730144800351,0.6000000000000014,0.9780166739798162,7824,0.3000000000000007,0.03473014480035097,0.9477841158402808,0.7999999999999972,1.2967090829311105,8259,0.3999999999999986,-0.0022158841597191836,416.296875,416.625,0.328125,0.00048290000995621085,5593.55859375
rico,5,0,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3f801ca1ae6e6bae5d5867d1603ec24dd3199541578c72841a5acb5c0996d654,True,xgboost,26076,8692,9116,0.08978416035707809,0.11929726637515145,1,,xgboost.sklearn.XGBRegressor,4.3392018000013195,1.5235266000090633,0.10989500000141561,0.10911810002289712,83542.51034509506,6.0817415000346955,5.484375,measured,0.8701184730144801,0.3387325286865208,0.5400254533708284,7824,0.16936626434326207,-0.029881526985519935,0.9325362000877578,0.4319412231445341,0.6553245696753657,8259,0.21597061157226705,-0.017463799912242117,416.05078125,537.3515625,121.30078125,0.004255699983332306,5616.75390625
rico,5,0,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3f801ca1ae6e6bae5d5867d1603ec24dd3199541578c72841a5acb5c0996d654,True,attention_lstm,26076,8692,9116,0.3861000475521514,0.514083571619857,0,14.0,src.attention_lstm.AttentionLSTM,117.20324699999765,39.63067919999594,0.2593790999962948,0.2703068999981042,33724.62930122737,157.36361219998798,154.546875,measured,0.9336331724440544,1.9663482666015635,2.4450424810311633,7824,0.983174133300782,0.03363317244405439,0.9531592803861343,2.309521484374997,2.885676548929787,8259,1.1547607421875004,0.0031592803861343333,519.0546875,611.71875,92.6640625,0.00716499998816289,5495.515625
rico,15,0,42,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,35d7e7979e0029b011d3a644df29a6f5dfcb2060f66e6efbcf4e730e5b8e0152,True,persistence,24846,8282,8686,0.31010822012433803,0.5257189194087168,0,,src.pilot_forecasters.Persistence,0.0,0.00030089999199844897,0.0033730999857652932,0.0026750999968498945,3246981.4250788135,0.006349099974613637,0.0,measured,0.9186046511627907,1.6000000000000014,2.721344692608796,7455,0.8000000000000007,0.018604651162790642,0.9485378770435183,2.200000000000003,3.611466728068154,7869,1.1000000000000014,-0.0014621229564816263,416.0390625,416.359375,0.3203125,0.0003609000123105943,5606.72265625
rico,15,0,42,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,35d7e7979e0029b011d3a644df29a6f5dfcb2060f66e6efbcf4e730e5b8e0152,True,xgboost,24846,8282,8686,0.2174735981446928,0.3016103037108708,1,,xgboost.sklearn.XGBRegressor,4.195975100010401,1.4451629999966826,0.10394639999140054,0.1064808999944944,81573.31503066851,5.851565399992978,5.21875,measured,0.876698134929772,0.856987762451169,1.404314912554034,7455,0.4284938812255845,-0.023301865070228023,0.9271241077596132,1.0721923828125028,1.7587947563506898,7869,0.5360961914062514,-0.022875892240386775,415.3984375,537.9921875,122.59375,0.004168700019363314,5602.18359375
rico,15,0,42,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,35d7e7979e0029b011d3a644df29a6f5dfcb2060f66e6efbcf4e730e5b8e0152,True,attention_lstm,24846,8282,8686,0.4377178195652094,0.5776303774939608,1,18.0,src.attention_lstm.AttentionLSTM,112.54512520000571,48.87534690002212,0.24565630001598038,0.2602721000148449,33372.766422158136,161.92640050005866,159.546875,measured,0.9453142988717477,2.4531196594238267,2.714271089368061,7455,1.2265598297119134,0.04531429887174765,0.9716785632051578,2.8117164611816396,3.050706176792946,7869,1.4058582305908196,0.02167856320515782,517.96484375,612.98046875,95.015625,0.002896399993915111,5519.88671875
rico,30,0,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5ba13322b01145d05b2c5f2b05c5619bcfe383aea85e60905e78991ecdf1b774,True,persistence,23001,7667,8041,0.582676284044273,0.9574682395113304,0,,src.pilot_forecasters.Persistence,0.0,0.0003386999887879938,0.0034457000147085637,0.0025265000003855675,3182663.76361483,0.006310900003882125,0.0,measured,0.9165526675786594,3.0,4.920905360029847,6902,1.5,0.016552667578659364,0.9461509762467355,4.0,6.44447208058699,7285,2.0,-0.0038490237532644578,410.89453125,411.046875,0.15234375,0.0003265000123064965,5620.92578125
rico,30,0,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5ba13322b01145d05b2c5f2b05c5619bcfe383aea85e60905e78991ecdf1b774,True,xgboost,23001,7667,8041,0.4009495920542534,0.5701429471647875,1,,xgboost.sklearn.XGBRegressor,4.560343199991621,1.36818819999462,0.11772629999904893,0.11855339998146519,67825.97547819921,6.164811099966755,4.984375,measured,0.8649421713717199,1.5031795501708984,2.7727868412579046,6902,0.7515897750854492,-0.03505782862828011,0.9163039422957343,2.0466087341308565,3.470949875900749,7285,1.0233043670654283,-0.03369605770426565,416.5859375,532.31640625,115.73046875,0.004268899996532127,5615.61328125
rico,30,0,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5ba13322b01145d05b2c5f2b05c5619bcfe383aea85e60905e78991ecdf1b774,True,attention_lstm,23001,7667,8041,0.6149909239475918,0.8193988018113295,0,6.0,src.attention_lstm.AttentionLSTM,73.44729849998839,15.01739799999632,0.2304240000084974,0.2321073999919463,34643.44523388314,88.92722789998516,87.421875,measured,0.9138166894664843,2.929208374023438,3.8222638907620543,6902,1.4646041870117195,0.013816689466484289,0.9442855366247979,3.4803596496582037,4.5044850665736345,7285,1.7401798248291023,-0.005714463375202095,516.37890625,610.484375,94.10546875,0.0036228999961167574,5548.4453125
rico,60,0,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bf2e8cdb70aac376e7897ea8a3d31c01c5e326f268cf59ea5c736aa306992b81,True,persistence,19311,6437,6751,1.0726114649681526,1.6478998722733917,0,,src.pilot_forecasters.Persistence,0.0,0.0003336000081617385,0.002517499990062788,0.0023167000035755336,2914058.786023518,0.00516780000180006,0.0,measured,0.9086061324248259,5.199999999999995,8.281913790549547,5795,2.599999999999998,0.008606132424825885,0.9425270330321434,6.799999999999998,10.610398459487481,6117,3.3999999999999986,-0.007472966967856598,406.26171875,406.40234375,0.140625,0.00039420000393874943,5607.26953125
rico,60,0,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bf2e8cdb70aac376e7897ea8a3d31c01c5e326f268cf59ea5c736aa306992b81,True,xgboost,19311,6437,6751,0.7181983899724091,1.032288364026656,1,,xgboost.sklearn.XGBRegressor,3.674151899991557,1.220589500007918,0.08146859999396838,0.08456550000119023,79831.60981611865,5.060775499994634,4.4375,measured,0.8272848466893794,2.6655845642089844,5.278198083406589,5795,1.3327922821044922,-0.07271515331062062,0.8702414457117464,3.262263488769534,6.693859928601788,6117,1.631131744384767,-0.07975855428825351,412.265625,524.7578125,112.4921875,0.0042428000015206635,5596.6015625
rico,60,0,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bf2e8cdb70aac376e7897ea8a3d31c01c5e326f268cf59ea5c736aa306992b81,True,attention_lstm,19311,6437,6751,0.9089567839348869,1.1386553296346404,0,8.0,src.attention_lstm.AttentionLSTM,60.988942099997075,16.640316300006816,0.18853479999233969,0.1978442000108771,34122.8097645968,78.01563740000711,76.75,measured,0.8483187675899867,3.4044357299804697,4.899331859418542,5795,1.702217864990235,-0.05168123241001332,0.9183824618575026,4.2077575683593755,5.31031718761934,6117,2.103878784179688,-0.03161753814249735,509.01171875,613.3828125,104.37109375,0.003009600011864677,5488.51953125
rico,5,1,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9ed966086f249e7122ffba92921ba5ed2f8c993d1d59d1175560a89a297eb56f,True,persistence,19504,6572,8692,0.11341463414634147,0.17473271943102328,0,,src.pilot_forecasters.Persistence,0.0,0.00030519999563694,0.0024873999936971813,0.0032922000100370497,2640179.810916829,0.006084799999371171,0.03125,measured,0.8520478601012426,0.3999999999999986,0.896088357109988,5916,0.1999999999999993,-0.04795213989875746,0.9351127473538886,0.6000000000000014,1.0970087436723412,6245,0.3000000000000007,-0.014887252646111349,418.6640625,418.92578125,0.26171875,0.0003789000038523227,5551.0078125
rico,5,1,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9ed966086f249e7122ffba92921ba5ed2f8c993d1d59d1175560a89a297eb56f,True,xgboost,19504,6572,8692,0.12750856693143173,0.23584666812655442,0,,xgboost.sklearn.XGBRegressor,3.686958099977346,0.8116505000216421,0.07251699999324046,0.0928497000131756,93613.65732755823,4.663975300005404,4.09375,measured,0.8625172572480442,0.39382095336914347,1.1491123834953176,5916,0.19691047668457173,-0.037482742751955844,0.9156695812241141,0.5122306823730443,1.7675823269601325,6245,0.2561153411865238,-0.03433041877588583,421.6796875,532.08203125,110.40234375,0.003248099994380027,5531.10546875
rico,5,1,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9ed966086f249e7122ffba92921ba5ed2f8c993d1d59d1175560a89a297eb56f,True,attention_lstm,19504,6572,8692,0.8079653345381014,0.97052932403186,0,18.0,src.attention_lstm.AttentionLSTM,125.55802990001393,38.52402880002046,0.20071470001130365,0.2493755999894347,34855.05398430421,164.53214900003513,162.046875,measured,0.9157846295444086,3.1392669677734375,3.7900730427980314,5916,1.5696334838867188,0.015784629544408624,0.9916014726184997,4.978664398193359,5.027480069690183,6245,2.4893321990966797,0.04160147261849978,518.3125,625.31640625,107.00390625,0.003212600015103817,5484.0390625
rico,15,1,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ab4a46108f81da69a97ddc0ede566e35a48c3739c89bdb9bf52592a9a54d0423,True,persistence,18584,6262,8282,0.3265394832166143,0.4836895350204883,0,,src.pilot_forecasters.Persistence,0.0,0.00027740001678466797,0.00234979999368079,0.0025668999878689647,3226459.947462036,0.005194099998334423,0.015625,measured,0.8235933349432504,1.0,2.636319729533929,5637,0.5,-0.07640666505674965,0.893021009418015,1.5999999999999943,3.1633904853900083,5950,0.7999999999999972,-0.05697899058198497,413.921875,414.07421875,0.15234375,0.0004029999836347997,5666.58984375
rico,15,1,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ab4a46108f81da69a97ddc0ede566e35a48c3739c89bdb9bf52592a9a54d0423,True,xgboost,18584,6262,8282,0.43296900801945354,0.586383320757381,1,,xgboost.sklearn.XGBRegressor,3.4917093999974895,1.2039260000165086,0.07796029999735765,0.10072660000878386,82222.5707933929,4.87432230002014,4.25,measured,0.8611446510504709,1.8074508666992202,2.6931831927323677,5637,0.9037254333496101,-0.038855348949529134,0.9078724945665299,2.1627799987792997,3.1155277306548146,5950,1.0813899993896499,-0.0421275054334701,417.17578125,529.31640625,112.140625,0.0046904000046197325,5643.6015625
rico,15,1,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ab4a46108f81da69a97ddc0ede566e35a48c3739c89bdb9bf52592a9a54d0423,True,attention_lstm,18584,6262,8282,0.9487731423247872,1.1488322966970663,0,16.0,src.attention_lstm.AttentionLSTM,123.82171629997902,32.097891400015214,0.20183710000128485,0.27413129998603836,30211.79996746744,156.39557609998155,154.078125,measured,0.9175319971021493,3.836557006835939,4.462783299814356,5637,1.9182785034179695,0.017531997102149255,0.97512678097078,4.916128540039061,5.236018125436869,5950,2.4580642700195305,0.025126780970780027,515.765625,619.921875,104.15625,0.003369299985934049,5563.51171875
rico,30,1,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,021b9b2fbef39475fd1ad6e13630cf2ec310d5c600e8eb82531cfb67c300a2c0,True,persistence,17204,5797,7667,0.6189122212077736,0.8909132167183795,0,,src.pilot_forecasters.Persistence,0.0,0.00031590001890435815,0.0028620999946724623,0.0025456999719608575,3011745.329161628,0.005723699985537678,0.0,measured,0.8014868918742664,1.8000000000000043,4.878387896178424,5219,0.9000000000000021,-0.09851310812573366,0.8923959827833573,2.799999999999997,5.8682144254597635,5509,1.3999999999999986,-0.057604017216642656,410.5078125,410.6953125,0.1875,0.0006673000170849264,5597.6328125
rico,30,1,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,021b9b2fbef39475fd1ad6e13630cf2ec310d5c600e8eb82531cfb67c300a2c0,True,xgboost,17204,5797,7667,0.8192794048507848,1.0700935441325938,1,,xgboost.sklearn.XGBRegressor,3.981769700010773,1.1033165999979246,0.0728557999827899,0.10416459999396466,73604.66032072536,5.262106699985452,4.03125,measured,0.8648754401982522,3.4499259948730483,4.686858411803618,5219,1.7249629974365241,-0.03512455980174778,0.9272205556280162,4.192115783691406,5.025440279252995,5509,2.096057891845703,-0.02277944437198376,414.45703125,526.58984375,112.1328125,0.00398400000995025,5673.375
rico,30,1,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,021b9b2fbef39475fd1ad6e13630cf2ec310d5c600e8eb82531cfb67c300a2c0,True,attention_lstm,17204,5797,7667,1.2152624396436977,1.5304113054817923,0,16.0,src.attention_lstm.AttentionLSTM,69.98511830001371,30.04498279999825,0.16872449999209493,0.22475950000807643,34112.017510826,100.42358510001213,98.578125,measured,0.7982261640798226,4.037127685546878,6.673240272339868,5219,2.018563842773439,-0.10177383592017741,0.9116994913264641,5.279957580566404,7.224565262630927,5509,2.6399787902832035,-0.03830050867353585,512.81640625,616.9375,104.12109375,0.0033195000141859055,5581.703125
rico,60,1,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f608eea4dc5e72256c54e013a2db0fb9d5405cda0c6ccd1dcc8d38b362e790ff,True,persistence,14444,4867,6437,1.1399254311014448,1.5599375990833806,0,,src.pilot_forecasters.Persistence,0.0,0.0004037999897263944,0.0022729000193066895,0.0021132999972905964,3045947.10086249,0.00479000000632368,0.0,measured,0.7825073792139196,3.2000000000000024,8.36948889234115,4382,1.6000000000000014,-0.11749262078608047,0.8842628553674072,4.799999999999997,9.847071617212986,4625,2.3999999999999986,-0.06573714463259273,408.0703125,408.1953125,0.125,0.00033469998743385077,5685.2109375
rico,60,1,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f608eea4dc5e72256c54e013a2db0fb9d5405cda0c6ccd1dcc8d38b362e790ff,True,xgboost,14444,4867,6437,0.8115584596447531,1.0965833145912058,0,,xgboost.sklearn.XGBRegressor,2.951978400000371,0.6582271999795921,0.05448429999523796,0.07111900000018068,90510.27151652367,3.735808899975382,3.421875,measured,0.8977784682305422,3.3869750976562476,5.014928514860757,4382,1.6934875488281254,-0.0022215317694578296,0.9262078608047227,3.983551025390625,6.192295802793312,4625,1.9917755126953125,-0.02379213919527723,411.671875,517.046875,105.375,0.0032945999992080033,5670.49609375
rico,60,1,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f608eea4dc5e72256c54e013a2db0fb9d5405cda0c6ccd1dcc8d38b362e790ff,True,attention_lstm,14444,4867,6437,1.44531141378614,1.870434648383105,0,7.0,src.attention_lstm.AttentionLSTM,49.87621399998898,10.90713279999909,0.14563800001633354,0.19646589999319986,32763.955476359,61.1254506999976,59.8125,measured,0.8269380146030759,4.831104278564453,8.372393685874684,4382,2.4155521392822266,-0.0730619853969241,0.9078763399098959,6.040739440917967,10.08542652921275,4625,3.0203697204589837,-0.04212366009010404,508.11328125,614.61328125,106.5,0.0034259000094607472,5551.5390625
rico,5,0,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ec20d7056803562a22b537d1a31f678fe8d0eff62f13d3c26848638427c5eb00,True,persistence,26076,8692,9116,0.10910487055726197,0.19097679676376933,0,,src.pilot_forecasters.Persistence,0.0,0.00027260000933893025,0.0034021000028587878,0.0028070999833289534,3247479.624573006,0.006481799995526671,0.0,measured,0.934730144800351,0.6000000000000014,0.9780166739798162,7824,0.3000000000000007,0.03473014480035097,0.9477841158402808,0.7999999999999972,1.2967090829311105,8259,0.3999999999999986,-0.0022158841597191836,416.4765625,416.62890625,0.15234375,0.0003881000156980008,5606.1328125
rico,5,0,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ec20d7056803562a22b537d1a31f678fe8d0eff62f13d3c26848638427c5eb00,True,xgboost,26076,8692,9116,0.09428283265412188,0.12620575849481436,1,,xgboost.sklearn.XGBRegressor,4.266327299992554,1.4731330999929924,0.10596729998360388,0.11015240001142956,82758.06972026131,5.95558009998058,5.296875,measured,0.8570645019745502,0.3381553649902355,0.5818070354352874,7824,0.1690776824951179,-0.042935498025449825,0.9203598069328653,0.43604278564453125,0.7141639270924747,8259,0.21802139282226562,-0.029640193067134613,415.54296875,539.1875,123.64453125,0.004945100023178384,5647.6171875
rico,5,0,43,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ec20d7056803562a22b537d1a31f678fe8d0eff62f13d3c26848638427c5eb00,True,attention_lstm,26076,8692,9116,0.4521233401940861,0.565517338965498,0,14.0,src.attention_lstm.AttentionLSTM,122.31234679999761,39.64281580000534,0.2513325000181794,0.27518230001442134,33127.130631302454,162.48167740003555,160.34375,measured,0.9295743747257569,1.9589752197265615,2.3480744404142073,7824,0.9794876098632805,0.029574374725756858,0.9682974989030276,2.5248077392578097,2.721429793528162,8259,1.2624038696289048,0.018297498903027676,518.7421875,614.5859375,95.84375,0.003113399987341836,5489.73046875
rico,15,0,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5e4c6f01b06012be787fa7b53f389e83a242274dc394ead5405992032a32460c,True,persistence,24846,8282,8686,0.31010822012433803,0.5257189194087168,0,,src.pilot_forecasters.Persistence,0.0,0.00030849999166093767,0.0035057000059168786,0.0027071000076830387,3208599.5993307247,0.006521300005260855,0.015625,measured,0.9186046511627907,1.6000000000000014,2.721344692608796,7455,0.8000000000000007,0.018604651162790642,0.9485378770435183,2.200000000000003,3.611466728068154,7869,1.1000000000000014,-0.0014621229564816263,416.17578125,416.4609375,0.28515625,0.00036700000055134296,5547.515625
rico,15,0,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5e4c6f01b06012be787fa7b53f389e83a242274dc394ead5405992032a32460c,True,xgboost,24846,8282,8686,0.20195406009710076,0.2945627155383757,0,,xgboost.sklearn.XGBRegressor,3.6202730999793857,1.0150630999996793,0.11372530000517145,0.10919909999938682,79542.78011493478,4.858260599983623,4.71875,measured,0.8593138383605803,0.756781768798831,1.468329911096946,7455,0.3783908843994155,-0.04068616163941974,0.9029472714713331,0.9376541137695324,1.9392820083790336,7869,0.46882705688476634,-0.04705272852866682,415.17578125,535.51953125,120.34375,0.0032378000032622367,5549.359375
rico,15,0,43,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5e4c6f01b06012be787fa7b53f389e83a242274dc394ead5405992032a32460c,True,attention_lstm,24846,8282,8686,0.5233464450295994,0.6790916531916895,0,15.0,src.attention_lstm.AttentionLSTM,137.7068631000002,40.94633510001586,0.2435641000047326,0.2548194999981206,34086.87325759631,179.1515818000189,176.828125,measured,0.9198710568731292,2.4566913604736342,2.904427587187238,7455,1.2283456802368171,0.019871056873129178,0.9707575408703661,3.1327011108398466,3.3925404948516302,7869,1.5663505554199215,0.020757540870366187,516.80078125,613.41015625,96.609375,0.0030667999817524105,5498.6484375
rico,30,0,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8c6793b1bbccd40a36062d6b912ccf43bdbfde27616522befa8b716b46bc1625,True,persistence,23001,7667,8041,0.582676284044273,0.9574682395113304,0,,src.pilot_forecasters.Persistence,0.0,0.0002778999914880842,0.0032346999796573073,0.0029898999782744795,2689387.6244785264,0.006502499949419871,0.03125,measured,0.9165526675786594,3.0,4.920905360029847,6902,1.5,0.016552667578659364,0.9461509762467355,4.0,6.44447208058699,7285,2.0,-0.0038490237532644578,410.95703125,411.328125,0.37109375,0.0003726000140886754,5599.42578125
rico,30,0,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8c6793b1bbccd40a36062d6b912ccf43bdbfde27616522befa8b716b46bc1625,True,xgboost,23001,7667,8041,0.3616829485846402,0.557882038276023,0,,xgboost.sklearn.XGBRegressor,4.465667299984489,0.9538855999999214,0.09212230000412092,0.0879846999887377,91390.88956408639,5.599659899977269,4.46875,measured,0.8278821042158936,1.2909584045410156,2.9853242125295907,6902,0.6454792022705078,-0.07211789578410643,0.8816067653276956,1.5965766906738281,4.112006373999055,7285,0.7982883453369141,-0.0683932346723044,416.140625,530.5,114.359375,0.00391140001011081,5595.33203125
rico,30,0,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8c6793b1bbccd40a36062d6b912ccf43bdbfde27616522befa8b716b46bc1625,True,attention_lstm,23001,7667,8041,0.7072841971864333,0.9197174835032743,0,6.0,src.attention_lstm.AttentionLSTM,60.79757850000169,15.388653100002557,0.2606874000048265,0.25048670000978746,32101.50478921958,76.69740570001886,75.609375,measured,0.8424325332670066,2.655339431762698,4.167166414131588,6902,1.3276697158813473,-0.0575674667329934,0.9256311404054222,3.4861747741699247,4.60343242740619,7285,1.7430873870849606,-0.024368859594577796,513.24609375,610.38671875,97.140625,0.003529599984176457,5476.44140625
rico,60,0,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,89e6eaa301e5e0b123943db829657b9330a883f25f73675dce4a9316c23e7b9b,True,persistence,19311,6437,6751,1.0726114649681526,1.6478998722733917,0,,src.pilot_forecasters.Persistence,0.0,0.00031889998354017735,0.002729300002101809,0.002607500005979091,2589069.984475442,0.005655699991621077,0.015625,measured,0.9086061324248259,5.199999999999995,8.281913790549547,5795,2.599999999999998,0.008606132424825885,0.9425270330321434,6.799999999999998,10.610398459487481,6117,3.3999999999999986,-0.007472966967856598,407.1171875,407.5234375,0.40625,0.00036520001594908535,5600.76171875
