role,candidate_id,family,severity,channel,n_events,n_detected,recall
inner1_selection,c0025_63dd1cc1601e,random_missing,2.0,numerical_only,89,0,0.0
inner1_selection,c0025_63dd1cc1601e,random_missing,2.0,combined,89,15,0.16853932584269662
inner1_selection,c0025_63dd1cc1601e,block_missing,0.5,availability_only,99,0,0.0
inner1_selection,c0025_63dd1cc1601e,block_missing,0.5,numerical_only,99,0,0.0
inner1_selection,c0025_63dd1cc1601e,block_missing,0.5,combined,99,1,0.010101010101010102
inner1_selection,c0025_63dd1cc1601e,block_missing,1.0,availability_only,100,0,0.0
inner1_selection,c0025_63dd1cc1601e,block_missing,1.0,numerical_only,100,1,0.01
inner1_selection,c0025_63dd1cc1601e,block_missing,1.0,combined,100,20,0.2
inner1_selection,c0025_63dd1cc1601e,block_missing,2.0,availability_only,100,100,1.0
inner1_selection,c0025_63dd1cc1601e,block_missing,2.0,numerical_only,100,0,0.0
inner1_selection,c0025_63dd1cc1601e,block_missing,2.0,combined,100,99,0.99
inner1_selection,c0025_63dd1cc1601e,stuck,0.5,availability_only,96,0,0.0
inner1_selection,c0025_63dd1cc1601e,stuck,0.5,numerical_only,96,2,0.020833333333333332
inner1_selection,c0025_63dd1cc1601e,stuck,0.5,combined,96,2,0.020833333333333332
inner1_selection,c0025_63dd1cc1601e,stuck,1.0,availability_only,100,0,0.0
inner1_selection,c0025_63dd1cc1601e,stuck,1.0,numerical_only,100,1,0.01
inner1_selection,c0025_63dd1cc1601e,stuck,1.0,combined,100,1,0.01
inner1_selection,c0025_63dd1cc1601e,stuck,2.0,availability_only,99,0,0.0
inner1_selection,c0025_63dd1cc1601e,stuck,2.0,numerical_only,99,4,0.04040404040404041
inner1_selection,c0025_63dd1cc1601e,stuck,2.0,combined,99,4,0.04040404040404041
inner1_selection,c0025_63dd1cc1601e,dropout,0.5,availability_only,98,0,0.0
inner1_selection,c0025_63dd1cc1601e,dropout,0.5,numerical_only,98,5,0.05102040816326531
inner1_selection,c0025_63dd1cc1601e,dropout,0.5,combined,98,5,0.05102040816326531
inner1_selection,c0025_63dd1cc1601e,dropout,1.0,availability_only,97,0,0.0
inner1_selection,c0025_63dd1cc1601e,dropout,1.0,numerical_only,97,23,0.23711340206185566
inner1_selection,c0025_63dd1cc1601e,dropout,1.0,combined,97,23,0.23711340206185566
inner1_selection,c0025_63dd1cc1601e,dropout,2.0,availability_only,96,0,0.0
inner1_selection,c0025_63dd1cc1601e,dropout,2.0,numerical_only,96,18,0.1875
inner1_selection,c0025_63dd1cc1601e,dropout,2.0,combined,96,18,0.1875
inner1_selection,c0025_63dd1cc1601e,bias,0.5,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,bias,0.5,numerical_only,95,1,0.010526315789473684
inner1_selection,c0025_63dd1cc1601e,bias,0.5,combined,95,1,0.010526315789473684
inner1_selection,c0025_63dd1cc1601e,bias,1.0,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,bias,1.0,numerical_only,95,1,0.010526315789473684
inner1_selection,c0025_63dd1cc1601e,bias,1.0,combined,95,1,0.010526315789473684
inner1_selection,c0025_63dd1cc1601e,bias,2.0,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,bias,2.0,numerical_only,95,6,0.06315789473684211
inner1_selection,c0025_63dd1cc1601e,bias,2.0,combined,95,6,0.06315789473684211
inner1_selection,c0025_63dd1cc1601e,level_shift,0.5,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,level_shift,0.5,numerical_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,level_shift,0.5,combined,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,level_shift,1.0,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,level_shift,1.0,numerical_only,95,2,0.021052631578947368
inner1_selection,c0025_63dd1cc1601e,level_shift,1.0,combined,95,2,0.021052631578947368
inner1_selection,c0025_63dd1cc1601e,level_shift,2.0,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,level_shift,2.0,numerical_only,95,16,0.16842105263157894
inner1_selection,c0025_63dd1cc1601e,level_shift,2.0,combined,95,16,0.16842105263157894
inner1_selection,c0025_63dd1cc1601e,drift,0.5,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,drift,0.5,numerical_only,95,2,0.021052631578947368
inner1_selection,c0025_63dd1cc1601e,drift,0.5,combined,95,2,0.021052631578947368
inner1_selection,c0025_63dd1cc1601e,drift,1.0,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,drift,1.0,numerical_only,95,5,0.05263157894736842
inner1_selection,c0025_63dd1cc1601e,drift,1.0,combined,95,5,0.05263157894736842
inner1_selection,c0025_63dd1cc1601e,drift,2.0,availability_only,95,0,0.0
inner1_selection,c0025_63dd1cc1601e,drift,2.0,numerical_only,95,28,0.29473684210526313
inner1_selection,c0025_63dd1cc1601e,drift,2.0,combined,95,28,0.29473684210526313
inner1_selection,c0026_47d9fe7d15ba,random_missing,0.5,availability_only,38,0,0.0
inner1_selection,c0026_47d9fe7d15ba,random_missing,0.5,numerical_only,38,0,0.0
inner1_selection,c0026_47d9fe7d15ba,random_missing,0.5,combined,38,0,0.0
inner1_selection,c0026_47d9fe7d15ba,random_missing,1.0,availability_only,57,0,0.0
inner1_selection,c0026_47d9fe7d15ba,random_missing,1.0,numerical_only,57,1,0.017543859649122806
inner1_selection,c0026_47d9fe7d15ba,random_missing,1.0,combined,57,2,0.03508771929824561
inner1_selection,c0026_47d9fe7d15ba,random_missing,2.0,availability_only,89,2,0.02247191011235955
inner1_selection,c0026_47d9fe7d15ba,random_missing,2.0,numerical_only,89,0,0.0
inner1_selection,c0026_47d9fe7d15ba,random_missing,2.0,combined,89,8,0.0898876404494382
inner1_selection,c0026_47d9fe7d15ba,block_missing,0.5,availability_only,99,0,0.0
inner1_selection,c0026_47d9fe7d15ba,block_missing,0.5,numerical_only,99,0,0.0
inner1_selection,c0026_47d9fe7d15ba,block_missing,0.5,combined,99,0,0.0
inner1_selection,c0026_47d9fe7d15ba,block_missing,1.0,availability_only,100,0,0.0
inner1_selection,c0026_47d9fe7d15ba,block_missing,1.0,numerical_only,100,1,0.01
inner1_selection,c0026_47d9fe7d15ba,block_missing,1.0,combined,100,4,0.04
inner1_selection,c0026_47d9fe7d15ba,block_missing,2.0,availability_only,100,100,1.0
inner1_selection,c0026_47d9fe7d15ba,block_missing,2.0,numerical_only,100,0,0.0
inner1_selection,c0026_47d9fe7d15ba,block_missing,2.0,combined,100,99,0.99
inner1_selection,c0026_47d9fe7d15ba,stuck,0.5,availability_only,96,0,0.0
inner1_selection,c0026_47d9fe7d15ba,stuck,0.5,numerical_only,96,2,0.020833333333333332
inner1_selection,c0026_47d9fe7d15ba,stuck,0.5,combined,96,2,0.020833333333333332
inner1_selection,c0026_47d9fe7d15ba,stuck,1.0,availability_only,100,0,0.0
inner1_selection,c0026_47d9fe7d15ba,stuck,1.0,numerical_only,100,1,0.01
inner1_selection,c0026_47d9fe7d15ba,stuck,1.0,combined,100,1,0.01
inner1_selection,c0026_47d9fe7d15ba,stuck,2.0,availability_only,99,0,0.0
inner1_selection,c0026_47d9fe7d15ba,stuck,2.0,numerical_only,99,1,0.010101010101010102
inner1_selection,c0026_47d9fe7d15ba,stuck,2.0,combined,99,1,0.010101010101010102
inner1_selection,c0026_47d9fe7d15ba,dropout,0.5,availability_only,98,0,0.0
inner1_selection,c0026_47d9fe7d15ba,dropout,0.5,numerical_only,98,4,0.04081632653061224
inner1_selection,c0026_47d9fe7d15ba,dropout,0.5,combined,98,4,0.04081632653061224
inner1_selection,c0026_47d9fe7d15ba,dropout,1.0,availability_only,97,0,0.0
inner1_selection,c0026_47d9fe7d15ba,dropout,1.0,numerical_only,97,3,0.030927835051546393
inner1_selection,c0026_47d9fe7d15ba,dropout,1.0,combined,97,3,0.030927835051546393
inner1_selection,c0026_47d9fe7d15ba,dropout,2.0,availability_only,96,0,0.0
inner1_selection,c0026_47d9fe7d15ba,dropout,2.0,numerical_only,96,17,0.17708333333333334
inner1_selection,c0026_47d9fe7d15ba,dropout,2.0,combined,96,17,0.17708333333333334
inner1_selection,c0026_47d9fe7d15ba,bias,0.5,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,bias,0.5,numerical_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,bias,0.5,combined,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,bias,1.0,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,bias,1.0,numerical_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,bias,1.0,combined,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,bias,2.0,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,bias,2.0,numerical_only,95,3,0.031578947368421054
inner1_selection,c0026_47d9fe7d15ba,bias,2.0,combined,95,3,0.031578947368421054
inner1_selection,c0026_47d9fe7d15ba,level_shift,0.5,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,level_shift,0.5,numerical_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,level_shift,0.5,combined,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,level_shift,1.0,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,level_shift,1.0,numerical_only,95,1,0.010526315789473684
inner1_selection,c0026_47d9fe7d15ba,level_shift,1.0,combined,95,1,0.010526315789473684
inner1_selection,c0026_47d9fe7d15ba,level_shift,2.0,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,level_shift,2.0,numerical_only,95,16,0.16842105263157894
inner1_selection,c0026_47d9fe7d15ba,level_shift,2.0,combined,95,16,0.16842105263157894
inner1_selection,c0026_47d9fe7d15ba,drift,0.5,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,drift,0.5,numerical_only,95,2,0.021052631578947368
inner1_selection,c0026_47d9fe7d15ba,drift,0.5,combined,95,2,0.021052631578947368
inner1_selection,c0026_47d9fe7d15ba,drift,1.0,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,drift,1.0,numerical_only,95,2,0.021052631578947368
inner1_selection,c0026_47d9fe7d15ba,drift,1.0,combined,95,2,0.021052631578947368
inner1_selection,c0026_47d9fe7d15ba,drift,2.0,availability_only,95,0,0.0
inner1_selection,c0026_47d9fe7d15ba,drift,2.0,numerical_only,95,13,0.1368421052631579
inner1_selection,c0026_47d9fe7d15ba,drift,2.0,combined,95,13,0.1368421052631579
outer_test,c0000_f5146f1247fa,random_missing,0.5,availability_only,58,58,1.0
outer_test,c0000_f5146f1247fa,random_missing,0.5,numerical_only,58,30,0.5172413793103449
outer_test,c0000_f5146f1247fa,random_missing,0.5,combined,58,53,0.9137931034482759
outer_test,c0000_f5146f1247fa,random_missing,1.0,availability_only,102,102,1.0
outer_test,c0000_f5146f1247fa,random_missing,1.0,numerical_only,102,46,0.45098039215686275
outer_test,c0000_f5146f1247fa,random_missing,1.0,combined,102,88,0.8627450980392157
outer_test,c0000_f5146f1247fa,random_missing,2.0,availability_only,145,145,1.0
outer_test,c0000_f5146f1247fa,random_missing,2.0,numerical_only,145,67,0.46206896551724136
outer_test,c0000_f5146f1247fa,random_missing,2.0,combined,145,126,0.8689655172413793
outer_test,c0000_f5146f1247fa,block_missing,0.5,availability_only,174,174,1.0
outer_test,c0000_f5146f1247fa,block_missing,0.5,numerical_only,174,75,0.43103448275862066
outer_test,c0000_f5146f1247fa,block_missing,0.5,combined,174,155,0.8908045977011494
outer_test,c0000_f5146f1247fa,block_missing,1.0,availability_only,175,175,1.0
outer_test,c0000_f5146f1247fa,block_missing,1.0,numerical_only,175,84,0.48
outer_test,c0000_f5146f1247fa,block_missing,1.0,combined,175,156,0.8914285714285715
outer_test,c0000_f5146f1247fa,block_missing,2.0,availability_only,175,175,1.0
outer_test,c0000_f5146f1247fa,block_missing,2.0,numerical_only,175,95,0.5428571428571428
outer_test,c0000_f5146f1247fa,block_missing,2.0,combined,175,150,0.8571428571428571
outer_test,c0000_f5146f1247fa,stuck,0.5,availability_only,139,0,0.0
outer_test,c0000_f5146f1247fa,stuck,0.5,numerical_only,139,59,0.4244604316546763
outer_test,c0000_f5146f1247fa,stuck,0.5,combined,139,59,0.4244604316546763
outer_test,c0000_f5146f1247fa,stuck,1.0,availability_only,142,0,0.0
outer_test,c0000_f5146f1247fa,stuck,1.0,numerical_only,142,55,0.3873239436619718
outer_test,c0000_f5146f1247fa,stuck,1.0,combined,142,55,0.3873239436619718
outer_test,c0000_f5146f1247fa,stuck,2.0,availability_only,145,0,0.0
outer_test,c0000_f5146f1247fa,stuck,2.0,numerical_only,145,61,0.4206896551724138
outer_test,c0000_f5146f1247fa,stuck,2.0,combined,145,61,0.4206896551724138
outer_test,c0000_f5146f1247fa,dropout,0.5,availability_only,172,0,0.0
outer_test,c0000_f5146f1247fa,dropout,0.5,numerical_only,172,149,0.8662790697674418
outer_test,c0000_f5146f1247fa,dropout,0.5,combined,172,149,0.8662790697674418
outer_test,c0000_f5146f1247fa,dropout,1.0,availability_only,172,0,0.0
outer_test,c0000_f5146f1247fa,dropout,1.0,numerical_only,172,154,0.8953488372093024
outer_test,c0000_f5146f1247fa,dropout,1.0,combined,172,154,0.8953488372093024
outer_test,c0000_f5146f1247fa,dropout,2.0,availability_only,171,0,0.0
outer_test,c0000_f5146f1247fa,dropout,2.0,numerical_only,171,141,0.8245614035087719
outer_test,c0000_f5146f1247fa,dropout,2.0,combined,171,141,0.8245614035087719
outer_test,c0000_f5146f1247fa,bias,0.5,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,bias,0.5,numerical_only,170,122,0.7176470588235294
outer_test,c0000_f5146f1247fa,bias,0.5,combined,170,122,0.7176470588235294
outer_test,c0000_f5146f1247fa,bias,1.0,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,bias,1.0,numerical_only,170,147,0.8647058823529412
outer_test,c0000_f5146f1247fa,bias,1.0,combined,170,147,0.8647058823529412
outer_test,c0000_f5146f1247fa,bias,2.0,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,bias,2.0,numerical_only,170,156,0.9176470588235294
outer_test,c0000_f5146f1247fa,bias,2.0,combined,170,156,0.9176470588235294
outer_test,c0000_f5146f1247fa,level_shift,0.5,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,level_shift,0.5,numerical_only,170,131,0.7705882352941177
outer_test,c0000_f5146f1247fa,level_shift,0.5,combined,170,131,0.7705882352941177
outer_test,c0000_f5146f1247fa,level_shift,1.0,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,level_shift,1.0,numerical_only,170,147,0.8647058823529412
outer_test,c0000_f5146f1247fa,level_shift,1.0,combined,170,147,0.8647058823529412
outer_test,c0000_f5146f1247fa,level_shift,2.0,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,level_shift,2.0,numerical_only,170,158,0.9294117647058824
outer_test,c0000_f5146f1247fa,level_shift,2.0,combined,170,158,0.9294117647058824
outer_test,c0000_f5146f1247fa,drift,0.5,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,drift,0.5,numerical_only,170,109,0.6411764705882353
outer_test,c0000_f5146f1247fa,drift,0.5,combined,170,109,0.6411764705882353
outer_test,c0000_f5146f1247fa,drift,1.0,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,drift,1.0,numerical_only,170,141,0.8294117647058824
outer_test,c0000_f5146f1247fa,drift,1.0,combined,170,141,0.8294117647058824
outer_test,c0000_f5146f1247fa,drift,2.0,availability_only,170,0,0.0
outer_test,c0000_f5146f1247fa,drift,2.0,numerical_only,170,154,0.9058823529411765
outer_test,c0000_f5146f1247fa,drift,2.0,combined,170,154,0.9058823529411765
outer_test,c0012_23099bed3753,random_missing,0.5,availability_only,58,58,1.0
outer_test,c0012_23099bed3753,random_missing,0.5,numerical_only,58,19,0.3275862068965517
outer_test,c0012_23099bed3753,random_missing,0.5,combined,58,58,1.0
outer_test,c0012_23099bed3753,random_missing,1.0,availability_only,102,102,1.0
outer_test,c0012_23099bed3753,random_missing,1.0,numerical_only,102,30,0.29411764705882354
outer_test,c0012_23099bed3753,random_missing,1.0,combined,102,101,0.9901960784313726
outer_test,c0012_23099bed3753,random_missing,2.0,availability_only,145,145,1.0
outer_test,c0012_23099bed3753,random_missing,2.0,numerical_only,145,41,0.2827586206896552
outer_test,c0012_23099bed3753,random_missing,2.0,combined,145,143,0.9862068965517241
outer_test,c0012_23099bed3753,block_missing,0.5,availability_only,174,174,1.0
outer_test,c0012_23099bed3753,block_missing,0.5,numerical_only,174,48,0.27586206896551724
outer_test,c0012_23099bed3753,block_missing,0.5,combined,174,172,0.9885057471264368
outer_test,c0012_23099bed3753,block_missing,1.0,availability_only,175,175,1.0
outer_test,c0012_23099bed3753,block_missing,1.0,numerical_only,175,59,0.33714285714285713
outer_test,c0012_23099bed3753,block_missing,1.0,combined,175,174,0.9942857142857143
outer_test,c0012_23099bed3753,block_missing,2.0,availability_only,175,175,1.0
outer_test,c0012_23099bed3753,block_missing,2.0,numerical_only,175,71,0.4057142857142857
outer_test,c0012_23099bed3753,block_missing,2.0,combined,175,170,0.9714285714285714
outer_test,c0012_23099bed3753,stuck,0.5,availability_only,139,0,0.0
outer_test,c0012_23099bed3753,stuck,0.5,numerical_only,139,47,0.3381294964028777
outer_test,c0012_23099bed3753,stuck,0.5,combined,139,47,0.3381294964028777
outer_test,c0012_23099bed3753,stuck,1.0,availability_only,142,0,0.0
outer_test,c0012_23099bed3753,stuck,1.0,numerical_only,142,48,0.3380281690140845
outer_test,c0012_23099bed3753,stuck,1.0,combined,142,48,0.3380281690140845
outer_test,c0012_23099bed3753,stuck,2.0,availability_only,145,0,0.0
outer_test,c0012_23099bed3753,stuck,2.0,numerical_only,145,52,0.3586206896551724
outer_test,c0012_23099bed3753,stuck,2.0,combined,145,52,0.3586206896551724
outer_test,c0012_23099bed3753,dropout,0.5,availability_only,172,0,0.0
outer_test,c0012_23099bed3753,dropout,0.5,numerical_only,172,144,0.8372093023255814
outer_test,c0012_23099bed3753,dropout,0.5,combined,172,144,0.8372093023255814
outer_test,c0012_23099bed3753,dropout,1.0,availability_only,172,0,0.0
outer_test,c0012_23099bed3753,dropout,1.0,numerical_only,172,141,0.8197674418604651
outer_test,c0012_23099bed3753,dropout,1.0,combined,172,141,0.8197674418604651
outer_test,c0012_23099bed3753,dropout,2.0,availability_only,171,0,0.0
outer_test,c0012_23099bed3753,dropout,2.0,numerical_only,171,134,0.783625730994152
outer_test,c0012_23099bed3753,dropout,2.0,combined,171,134,0.783625730994152
outer_test,c0012_23099bed3753,bias,0.5,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,bias,0.5,numerical_only,170,120,0.7058823529411765
outer_test,c0012_23099bed3753,bias,0.5,combined,170,120,0.7058823529411765
outer_test,c0012_23099bed3753,bias,1.0,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,bias,1.0,numerical_only,170,152,0.8941176470588236
outer_test,c0012_23099bed3753,bias,1.0,combined,170,152,0.8941176470588236
outer_test,c0012_23099bed3753,bias,2.0,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,bias,2.0,numerical_only,170,166,0.9764705882352941
outer_test,c0012_23099bed3753,bias,2.0,combined,170,166,0.9764705882352941
outer_test,c0012_23099bed3753,level_shift,0.5,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,level_shift,0.5,numerical_only,170,132,0.7764705882352941
outer_test,c0012_23099bed3753,level_shift,0.5,combined,170,132,0.7764705882352941
outer_test,c0012_23099bed3753,level_shift,1.0,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,level_shift,1.0,numerical_only,170,148,0.8705882352941177
outer_test,c0012_23099bed3753,level_shift,1.0,combined,170,148,0.8705882352941177
outer_test,c0012_23099bed3753,level_shift,2.0,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,level_shift,2.0,numerical_only,170,169,0.9941176470588236
outer_test,c0012_23099bed3753,level_shift,2.0,combined,170,169,0.9941176470588236
outer_test,c0012_23099bed3753,drift,0.5,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,drift,0.5,numerical_only,170,103,0.6058823529411764
outer_test,c0012_23099bed3753,drift,0.5,combined,170,103,0.6058823529411764
outer_test,c0012_23099bed3753,drift,1.0,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,drift,1.0,numerical_only,170,141,0.8294117647058824
outer_test,c0012_23099bed3753,drift,1.0,combined,170,141,0.8294117647058824
outer_test,c0012_23099bed3753,drift,2.0,availability_only,170,0,0.0
outer_test,c0012_23099bed3753,drift,2.0,numerical_only,170,164,0.9647058823529412
outer_test,c0012_23099bed3753,drift,2.0,combined,170,164,0.9647058823529412
outer_test,c0013_a21278d4e492,random_missing,0.5,availability_only,58,0,0.0
outer_test,c0013_a21278d4e492,random_missing,0.5,numerical_only,58,0,0.0
outer_test,c0013_a21278d4e492,random_missing,0.5,combined,58,2,0.034482758620689655
outer_test,c0013_a21278d4e492,random_missing,1.0,availability_only,102,3,0.029411764705882353
outer_test,c0013_a21278d4e492,random_missing,1.0,numerical_only,102,0,0.0
outer_test,c0013_a21278d4e492,random_missing,1.0,combined,102,7,0.06862745098039216
outer_test,c0013_a21278d4e492,random_missing,2.0,availability_only,145,15,0.10344827586206896
outer_test,c0013_a21278d4e492,random_missing,2.0,numerical_only,145,0,0.0
outer_test,c0013_a21278d4e492,random_missing,2.0,combined,145,26,0.1793103448275862
outer_test,c0013_a21278d4e492,block_missing,0.5,availability_only,174,0,0.0
outer_test,c0013_a21278d4e492,block_missing,0.5,numerical_only,174,3,0.017241379310344827
outer_test,c0013_a21278d4e492,block_missing,0.5,combined,174,6,0.034482758620689655
outer_test,c0013_a21278d4e492,block_missing,1.0,availability_only,175,0,0.0
outer_test,c0013_a21278d4e492,block_missing,1.0,numerical_only,175,1,0.005714285714285714
outer_test,c0013_a21278d4e492,block_missing,1.0,combined,175,39,0.22285714285714286
outer_test,c0013_a21278d4e492,block_missing,2.0,availability_only,175,175,1.0
outer_test,c0013_a21278d4e492,block_missing,2.0,numerical_only,175,1,0.005714285714285714
outer_test,c0013_a21278d4e492,block_missing,2.0,combined,175,175,1.0
outer_test,c0013_a21278d4e492,stuck,0.5,availability_only,139,0,0.0
outer_test,c0013_a21278d4e492,stuck,0.5,numerical_only,139,0,0.0
outer_test,c0013_a21278d4e492,stuck,0.5,combined,139,0,0.0
outer_test,c0013_a21278d4e492,stuck,1.0,availability_only,142,0,0.0
outer_test,c0013_a21278d4e492,stuck,1.0,numerical_only,142,1,0.007042253521126761
outer_test,c0013_a21278d4e492,stuck,1.0,combined,142,1,0.007042253521126761
outer_test,c0013_a21278d4e492,stuck,2.0,availability_only,145,0,0.0
outer_test,c0013_a21278d4e492,stuck,2.0,numerical_only,145,1,0.006896551724137931
outer_test,c0013_a21278d4e492,stuck,2.0,combined,145,1,0.006896551724137931
outer_test,c0013_a21278d4e492,dropout,0.5,availability_only,172,0,0.0
outer_test,c0013_a21278d4e492,dropout,0.5,numerical_only,172,5,0.029069767441860465
outer_test,c0013_a21278d4e492,dropout,0.5,combined,172,5,0.029069767441860465
outer_test,c0013_a21278d4e492,dropout,1.0,availability_only,172,0,0.0
outer_test,c0013_a21278d4e492,dropout,1.0,numerical_only,172,27,0.1569767441860465
outer_test,c0013_a21278d4e492,dropout,1.0,combined,172,27,0.1569767441860465
outer_test,c0013_a21278d4e492,dropout,2.0,availability_only,171,0,0.0
outer_test,c0013_a21278d4e492,dropout,2.0,numerical_only,171,30,0.17543859649122806
outer_test,c0013_a21278d4e492,dropout,2.0,combined,171,30,0.17543859649122806
outer_test,c0013_a21278d4e492,bias,0.5,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,bias,0.5,numerical_only,170,1,0.0058823529411764705
outer_test,c0013_a21278d4e492,bias,0.5,combined,170,1,0.0058823529411764705
outer_test,c0013_a21278d4e492,bias,1.0,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,bias,1.0,numerical_only,170,11,0.06470588235294118
outer_test,c0013_a21278d4e492,bias,1.0,combined,170,11,0.06470588235294118
outer_test,c0013_a21278d4e492,bias,2.0,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,bias,2.0,numerical_only,170,16,0.09411764705882353
outer_test,c0013_a21278d4e492,bias,2.0,combined,170,16,0.09411764705882353
outer_test,c0013_a21278d4e492,level_shift,0.5,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,level_shift,0.5,numerical_only,170,19,0.11176470588235295
outer_test,c0013_a21278d4e492,level_shift,0.5,combined,170,19,0.11176470588235295
outer_test,c0013_a21278d4e492,level_shift,1.0,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,level_shift,1.0,numerical_only,170,28,0.16470588235294117
outer_test,c0013_a21278d4e492,level_shift,1.0,combined,170,28,0.16470588235294117
outer_test,c0013_a21278d4e492,level_shift,2.0,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,level_shift,2.0,numerical_only,170,49,0.28823529411764703
outer_test,c0013_a21278d4e492,level_shift,2.0,combined,170,49,0.28823529411764703
outer_test,c0013_a21278d4e492,drift,0.5,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,drift,0.5,numerical_only,170,18,0.10588235294117647
outer_test,c0013_a21278d4e492,drift,0.5,combined,170,18,0.10588235294117647
outer_test,c0013_a21278d4e492,drift,1.0,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,drift,1.0,numerical_only,170,36,0.21176470588235294
outer_test,c0013_a21278d4e492,drift,1.0,combined,170,36,0.21176470588235294
outer_test,c0013_a21278d4e492,drift,2.0,availability_only,170,0,0.0
outer_test,c0013_a21278d4e492,drift,2.0,numerical_only,170,99,0.5823529411764706
outer_test,c0013_a21278d4e492,drift,2.0,combined,170,99,0.5823529411764706
outer_test,c0024_ba16b82adffd,random_missing,0.5,availability_only,58,58,1.0
outer_test,c0024_ba16b82adffd,random_missing,0.5,numerical_only,58,15,0.25862068965517243
outer_test,c0024_ba16b82adffd,random_missing,0.5,combined,58,58,1.0
outer_test,c0024_ba16b82adffd,random_missing,1.0,availability_only,102,102,1.0
outer_test,c0024_ba16b82adffd,random_missing,1.0,numerical_only,102,19,0.18627450980392157
outer_test,c0024_ba16b82adffd,random_missing,1.0,combined,102,101,0.9901960784313726
outer_test,c0024_ba16b82adffd,random_missing,2.0,availability_only,145,145,1.0
outer_test,c0024_ba16b82adffd,random_missing,2.0,numerical_only,145,24,0.16551724137931034
outer_test,c0024_ba16b82adffd,random_missing,2.0,combined,145,142,0.9793103448275862
outer_test,c0024_ba16b82adffd,block_missing,0.5,availability_only,174,174,1.0
outer_test,c0024_ba16b82adffd,block_missing,0.5,numerical_only,174,36,0.20689655172413793
outer_test,c0024_ba16b82adffd,block_missing,0.5,combined,174,169,0.9712643678160919
outer_test,c0024_ba16b82adffd,block_missing,1.0,availability_only,175,175,1.0
outer_test,c0024_ba16b82adffd,block_missing,1.0,numerical_only,175,44,0.25142857142857145
outer_test,c0024_ba16b82adffd,block_missing,1.0,combined,175,175,1.0
outer_test,c0024_ba16b82adffd,block_missing,2.0,availability_only,175,175,1.0
outer_test,c0024_ba16b82adffd,block_missing,2.0,numerical_only,175,50,0.2857142857142857
outer_test,c0024_ba16b82adffd,block_missing,2.0,combined,175,170,0.9714285714285714
outer_test,c0024_ba16b82adffd,stuck,0.5,availability_only,139,0,0.0
outer_test,c0024_ba16b82adffd,stuck,0.5,numerical_only,139,34,0.2446043165467626
outer_test,c0024_ba16b82adffd,stuck,0.5,combined,139,34,0.2446043165467626
outer_test,c0024_ba16b82adffd,stuck,1.0,availability_only,142,0,0.0
