dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,model,role,candidate_id,selected_candidate,prediction_source,group_id,aggregation,n,bias,mae,rmse,truth_mean,truth_min,truth_max,prediction_min,prediction_max,phase
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S49,within original group,187,0.5930481283422461,0.5930481283422461,0.622269436286966,28.5855614973262,27.2,30.6,27.5,31.4,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S50,within original group,187,-1.0385026737967913,1.0385026737967913,1.3258838238844692,35.93743315508021,32.5,37.4,29.2,37.2,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S51,within original group,187,1.0780748663101603,1.0780748663101603,1.371832764475991,27.848128342245985,26.2,31.4,26.5,34.9,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S52,within original group,187,-0.09411764705882365,0.09411764705882365,0.31402169617472186,29.80000000000001,29.8,29.8,28.0,29.8,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S53,within original group,187,0.5155080213903743,0.5155080213903743,0.567572935782843,26.195721925133686,25.2,27.9,25.3,29.0,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S55,within original group,187,-1.3085561497326206,1.3085561497326206,1.7310779924783233,37.88609625668449,33.5,39.6,29.0,39.4,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S56,within original group,187,1.3042780748663103,1.3042780748663103,1.9408499158157302,22.371122994652403,21.2,26.8,21.2,32.6,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S57,within original group,187,-0.6689839572192514,0.6689839572192514,1.2404285959313732,29.517112299465243,27.4,29.8,24.0,29.8,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S58,within original group,187,1.072192513368984,1.072192513368984,1.4326408806983444,19.896791443850272,18.4,23.4,18.7,27.3,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S59,within original group,187,0.30481283422459876,0.30481283422459876,0.3496369392738886,16.615508021390372,16.0,17.7,16.2,18.2,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S60,within original group,187,-2.009625668449198,2.009625668449198,2.512450281520472,33.264171122994654,26.6,36.4,20.3,35.8,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S61,within original group,187,1.2058823529411766,1.2058823529411766,1.666547232797314,21.476470588235298,19.8,25.2,20.2,30.4,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S62,within original group,187,-0.6962566844919785,0.6962566844919785,1.0179144033858256,27.70106951871658,25.5,28.5,22.4,28.4,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S63,within original group,187,0.32673796791443854,0.34385026737967883,0.790417205207965,21.203743315508014,21.1,21.9,21.1,25.1,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S64,within original group,187,-0.5657754010695188,0.5657754010695188,0.7339002831914219,27.31016042780748,25.5,28.2,23.4,28.0,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S65,within original group,187,0.30962566844919787,0.3417112299465238,0.8051638156632946,21.355080213903747,21.2,21.9,21.2,25.2,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S67,within original group,187,0.07058823529411785,0.07058823529411785,0.08401680504168084,23.601604278074866,23.4,23.8,23.4,23.9,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S68,within original group,187,-0.3999999999999999,0.3999999999999999,0.5073787097230371,26.15989304812834,24.8,26.8,23.6,26.7,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S69,within original group,187,0.4385026737967914,0.4385026737967914,0.4676714418692967,24.46631016042781,23.5,26.0,23.7,26.6,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S70,within original group,187,-0.2935828877005347,0.2935828877005347,0.38215544055876405,25.801069518716574,24.8,26.2,23.8,26.2,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S72,within original group,187,0.6058823529411764,0.6058823529411764,0.7311627250354624,24.65989304812834,23.6,26.6,23.8,28.5,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S73,within original group,187,-1.2117647058823529,1.2117647058823529,1.514316704066195,33.62620320855615,29.6,35.6,25.9,35.2,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,persistence,inner1_validation,-1,0,deterministic persistence on identical existing inner rows,P1S74,within original group,187,0.31122994652406416,0.31122994652406416,0.7481885432540948,29.83582887700536,29.7,30.4,29.8,33.5,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S75,within original group,187,-0.11399830496884919,0.13580670892236066,0.15176270087162588,25.645989304812836,24.9,27.2,24.716508865356445,27.40349578857422,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S76,within original group,187,-0.0072248938249395355,0.09671503974792162,0.12849331218221757,23.422459893048128,23.0,24.3,22.708921432495117,24.338396072387695,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S77,within original group,187,0.22650201562891714,0.23547514237184622,0.26659710561301725,29.68983957219252,28.4,29.9,28.103759765625,30.17959976196289,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S78,within original group,187,0.07546491163937148,0.3296398876822566,0.37724619738294823,26.94385026737968,26.6,27.3,26.368057250976562,27.783260345458984,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S79,within original group,187,0.1753262708531344,0.1753262708531344,0.19381227101556459,25.425133689839576,24.8,26.1,24.835460662841797,26.454856872558594,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S80,within original group,187,0.0039789556819487685,0.07102460606212925,0.08748331812417111,27.398930481283426,26.4,27.9,26.423831939697266,27.824777603149414,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S81,within original group,187,0.09507976470784073,0.10620100663945002,0.12605620939829731,25.54705882352942,24.4,27.2,24.60787010192871,27.146329879760742,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S82,within original group,187,0.09251584547726227,0.10399921845624804,0.12191118421488216,23.813368983957222,23.7,23.9,23.74797248840332,24.059619903564453,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S83,within original group,187,-0.08355124774463676,0.13725963123341944,0.1979603419250802,28.244919786096258,25.7,30.6,25.811511993408203,30.549848556518555,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S85,within original group,187,0.35366285395494756,0.35366285395494756,0.3715656338306922,27.424064171123,26.4,28.5,26.731531143188477,28.906471252441406,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S86,within original group,187,0.1973646174140154,0.1973646174140154,0.21601005137453322,24.83529411764706,24.0,25.8,24.09406089782715,26.12966537475586,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S87,within original group,187,-0.06337505279377827,0.0996208415311926,0.11719979386242507,26.37486631016042,25.5,26.7,25.395387649536133,26.801292419433594,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S89,within original group,187,-0.11616513869341678,0.12695762715875147,0.15104473901814686,26.898930481283426,26.1,28.4,25.941770553588867,28.447534561157227,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S91,within original group,187,0.14731473667736347,0.14731473667736347,0.17055250750522605,27.94973262032086,27.7,28.1,27.874011993408203,28.350126266479492,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S92,within original group,187,0.16935625535281584,0.16970967175488802,0.19458081293864282,24.565775401069523,23.3,26.4,23.272930145263672,26.944704055786133,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S93,within original group,187,-0.3970742455140792,0.3970742455140792,0.44557090452493747,33.01336898395722,29.1,34.9,28.463258743286133,34.725677490234375,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S94,within original group,187,1.4921821063852567,1.4921821063852567,1.5025543152959875,31.98449197860963,31.8,32.6,32.98527145385742,34.58377456665039,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S95,within original group,187,0.19016505154696378,0.282587528738746,0.36066875505613344,20.35187165775401,18.9,24.0,18.718425750732422,24.8729305267334,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S96,within original group,187,-0.17473367701239773,0.18947190473423928,0.2328296000342347,20.22994652406417,19.5,20.9,19.259422302246094,20.93003273010254,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S98,within original group,187,0.011614051859646589,0.3328274242380726,0.6395185448337799,34.334759358288764,31.6,35.6,28.86885643005371,35.587738037109375,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,calibration,-1,1,saved prediction stream,P1S99,within original group,187,-0.8289596374022132,0.8403781278885623,0.8756867383536998,26.08181818181819,24.8,28.8,23.609825134277344,29.13990020751953,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P1S101,within original group,187,-0.2939506836753478,0.29450407181194127,0.3294121945064064,24.244385026737973,23.5,25.4,22.95052719116211,25.132339477539062,1.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P3S0,within original group,187,0.14423357509674234,0.5166572142412318,0.5959139254142072,28.76577540106951,25.1,30.6,24.508731842041016,31.550678253173828,3.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P3S1,within original group,187,-0.06133506897299047,0.19230969270920378,0.21927537988101958,20.919786096256683,20.4,21.6,20.002025604248047,21.59789276123047,3.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P3S2,within original group,187,2.040587660845588,2.0410419362114074,2.1602186757407176,21.94010695187166,20.8,22.5,20.9575252532959,26.136871337890625,3.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P3S3,within original group,187,-0.5982535499939943,0.5982535499939943,0.6220196239997895,18.055080213903743,17.3,18.2,16.556743621826172,17.790037155151367,3.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P3S4,within original group,187,-0.22420793013139215,0.2650693720037288,0.2766428180606195,17.789839572192516,16.5,18.4,16.901525497436523,18.073179244995117,3.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P3S5,within original group,187,0.3967656915838067,0.3967656915838067,0.45110738966499037,16.480748663101604,15.8,16.7,16.820817947387695,16.98273468017578,3.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S0,within original group,187,-0.8080631582494725,0.8080631582494725,0.8498531889107505,24.225133689839573,22.6,25.0,21.46383285522461,24.131925582885742,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S1,within original group,187,0.1211410828452697,0.17942749472225422,0.22471155856030253,21.37860962566845,20.2,23.4,20.105737686157227,23.492366790771484,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S2,within original group,187,0.04162657222645815,0.11345460045146422,0.18370945071056882,17.458288770053475,16.8,18.6,16.822484970092773,19.061521530151367,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S3,within original group,187,-0.32652283326827325,0.32652283326827325,0.32984293652657254,17.760427807486636,17.5,17.8,17.10531234741211,17.524227142333984,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S5,within original group,187,-0.20053835782137774,0.3661605182178517,0.4267540908852636,18.083422459893047,17.6,18.7,17.13275146484375,18.743654251098633,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S6,within original group,187,0.3882027875930868,0.3882027875930868,0.3935824416164671,16.427272727272726,16.2,16.8,16.645389556884766,17.392147064208984,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S7,within original group,187,-0.25564802445192386,0.2616889994412183,0.33945512945067535,19.056684491978608,18.1,19.5,17.51190948486328,19.389162063598633,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S8,within original group,187,-0.0066680010627293345,0.11426200254715692,0.17716292903162698,18.72139037433155,18.6,18.9,17.917123794555664,19.13527488708496,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S9,within original group,187,1.3207988555418615,1.3207988555418615,1.356156831904052,24.439037433155082,23.2,24.8,23.791915893554688,26.166526794433594,4.0
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,xgboost,test,-1,1,saved prediction stream,P4S10,within original group,187,2.273678696984276,2.273678696984276,2.277240677249549,23.268449197860956,23.1,23.7,25.192657470703125,26.01296615600586,4.0
