dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,model,role,nominal_level,block_kind,block,n,original_groups,frozen_radius,coverage,absolute_error_exceedance,bias,mae,rmse
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S77,157,1,1.8000000000000007,0.8535031847133758,0.1464968152866242,-0.7324840764331209,0.764331210191082,1.3414508734425845
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S78,157,1,1.8000000000000007,1.0,0.0,0.2509554140127385,0.3159235668789809,0.45357742897595
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S79,157,1,1.8000000000000007,1.0,0.0,0.43439490445859874,0.43439490445859874,0.4375671013146055
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S80,157,1,1.8000000000000007,1.0,0.0,-0.5579617834394904,0.5579617834394904,0.6810445330893975
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S81,157,1,1.8000000000000007,1.0,0.0,0.9452229299363057,0.9452229299363057,0.9713737071698471
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S82,157,1,1.8000000000000007,1.0,0.0,0.03439490445859849,0.07006369426751492,0.08446157683694544
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S83,157,1,1.8000000000000007,0.7070063694267515,0.2929936305732484,-1.677707006369427,1.677707006369427,1.6928474485541904
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S85,157,1,1.8000000000000007,1.0,0.0,0.6745222929936306,0.6745222929936306,0.6771521482260346
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S86,157,1,1.8000000000000007,1.0,0.0,0.6140127388535033,0.6140127388535033,0.62189355387935
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S87,157,1,1.8000000000000007,1.0,0.0,-0.48280254777070064,0.48280254777070064,0.5991501412164947
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S89,157,1,1.8000000000000007,1.0,0.0,0.8464968152866242,0.8464968152866242,0.940016262225504
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S91,157,1,1.8000000000000007,1.0,0.0,-0.01210191082802549,0.21082802547770796,0.2492025498024165
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S92,157,1,1.8000000000000007,1.0,0.0,1.0796178343949046,1.0796178343949046,1.123773216462386
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S93,157,1,1.8000000000000007,0.5477707006369427,0.46496815286624205,-2.200636942675159,2.200636942675159,2.58260965139236
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S94,157,1,1.8000000000000007,1.0,0.0,0.34458598726114653,0.34458598726114653,0.5292104442162076
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S95,157,1,1.8000000000000007,0.5796178343949044,0.42038216560509556,2.005732484076433,2.005732484076433,2.445468967567894
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S96,157,1,1.8000000000000007,1.0,0.0,-0.46433121019108303,0.46433121019108303,0.4806444718086904
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S98,157,1,1.8000000000000007,0.7261146496815286,0.27388535031847133,-1.6101910828025474,1.6101910828025474,2.054759892678585
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.9,original group,P1S99,157,1,1.8000000000000007,0.7133757961783439,0.28662420382165604,1.570700636942675,1.570700636942675,1.9006535919080891
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,calendar month,2023-08,157,1,1.8000000000000007,1.0,0.0,-0.5235668789808918,0.5235668789808918,0.5524698452733015
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,calendar month,2024-01,2983,19,1.8000000000000007,0.933959101575595,0.06604089842440496,-0.18203151190077096,0.6600067046597385,0.9700095558210636
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,calendar month,2024-02,3297,21,1.8000000000000007,0.9117379435850773,0.08826205641492266,-0.024143160448892958,0.7751895662723689,1.1186835280415255
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P1S101,157,1,1.8000000000000007,1.0,0.0,-0.5235668789808918,0.5235668789808918,0.5524698452733015
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P3S0,157,1,1.8000000000000007,0.554140127388535,0.445859872611465,-2.0426751592356687,2.0426751592356687,2.375686290383996
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P3S1,157,1,1.8000000000000007,1.0,0.0,0.4261146496815286,0.4261146496815286,0.43369248549464423
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P3S2,157,1,1.8000000000000007,0.9872611464968153,0.012738853503184714,-0.6847133757961783,0.6847133757961783,0.8061467679430143
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P3S3,157,1,1.8000000000000007,1.0,0.0,-0.3878980891719742,0.3878980891719742,0.608066791503973
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P3S4,157,1,1.8000000000000007,0.9808917197452229,0.01910828025477707,-0.7108280254777071,0.7108280254777071,0.8665768367621758
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P3S5,157,1,1.8000000000000007,1.0,0.0,-0.3649681528662419,0.3649681528662419,0.4847351368182855
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S0,157,1,1.8000000000000007,0.89171974522293,0.10828025477707007,-0.9203821656050956,0.9203821656050956,1.0884746529266056
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S1,157,1,1.8000000000000007,0.9044585987261147,0.09554140127388536,1.1617834394904458,1.1617834394904458,1.2402485881909135
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S2,157,1,1.8000000000000007,1.0,0.0,0.6407643312101912,0.6407643312101912,0.7109695542049389
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S3,157,1,1.8000000000000007,1.0,0.0,-0.11210191082802569,0.11210191082802569,0.17594150736179018
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S5,157,1,1.8000000000000007,1.0,0.0,-0.12292993630573248,0.5636942675159233,0.6142158793916151
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S6,157,1,1.8000000000000007,1.0,0.0,0.22929936305732476,0.22929936305732476,0.2766956984742266
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S7,157,1,1.8000000000000007,1.0,0.0,-0.5388535031847131,0.5388535031847131,0.6528721453826625
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S8,157,1,1.8000000000000007,1.0,0.0,0.1012738853503185,0.102547770700637,0.1713565211039277
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S9,157,1,1.8000000000000007,0.89171974522293,0.10828025477707007,-0.6898089171974522,0.6898089171974522,1.0462246351817313
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S10,157,1,1.8000000000000007,1.0,0.0,0.20191082802547758,0.21337579617834396,0.3054702962823524
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S11,157,1,1.8000000000000007,1.0,0.0,-0.1445859872611462,0.1445859872611462,0.20362948743457113
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S12,157,1,1.8000000000000007,0.8598726114649682,0.14012738853503184,-1.0528662420382164,1.0528662420382164,1.228198411324334
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S13,157,1,1.8000000000000007,0.6751592356687898,0.3248407643312102,1.5528662420382167,1.5528662420382167,1.7700984175020642
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S14,157,1,1.8000000000000007,1.0,0.0,0.5573248407643312,0.5573248407643312,0.5682132012178321
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S15,157,1,1.8000000000000007,0.8726114649681529,0.12738853503184713,-0.8961783439490447,0.8961783439490447,1.1255288919544464
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S16,157,1,1.8000000000000007,0.5923566878980892,0.40764331210191085,1.9420382165605097,1.9420382165605097,2.2177770473713387
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S17,157,1,1.8000000000000007,1.0,0.0,0.13121019108280277,0.13121019108280277,0.13915120310238366
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S18,157,1,1.8000000000000007,0.7898089171974523,0.21019108280254778,-1.1248407643312104,1.1248407643312104,1.4787238429881544
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S19,157,1,1.8000000000000007,0.9299363057324841,0.07006369426751592,0.7764331210191081,0.7764331210191081,0.9553403368620361
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S20,157,1,1.8000000000000007,1.0,0.0,-0.1592356687898083,0.1592356687898083,0.21972768322874092
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S21,157,1,1.8000000000000007,1.0,0.0,-0.7012738853503185,0.7012738853503185,0.8036144463260656
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S22,157,1,1.8000000000000007,1.0,0.0,-0.16305732484076424,0.16305732484076424,0.17302111354538238
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S23,157,1,1.8000000000000007,1.0,0.0,0.9980891719745222,0.9980891719745222,1.028232048954328
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S24,157,1,1.8000000000000007,1.0,0.0,0.32101910828025465,0.32101910828025465,0.36988550475005605
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S25,157,1,1.8000000000000007,0.9554140127388535,0.044585987261146494,0.978343949044586,0.978343949044586,1.0789237383249195
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S26,157,1,1.8000000000000007,1.0,0.0,-0.5031847133757962,0.5031847133757962,0.6377707992348726
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S27,157,1,1.8000000000000007,1.0,0.0,-0.41528662420382206,0.41528662420382206,0.521755976835012
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S28,157,1,1.8000000000000007,1.0,0.0,0.47898089171974534,0.47898089171974534,0.6441307775589722
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S29,157,1,1.8000000000000007,1.0,0.0,0.19044585987261145,0.3063694267515925,0.3279933198014787
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S30,157,1,1.8000000000000007,0.5987261146496815,0.4012738853503185,-1.8662420382165605,1.8662420382165605,2.1869910690960155
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S31,157,1,1.8000000000000007,0.7261146496815286,0.27388535031847133,1.4535031847133757,1.4535031847133757,1.8899668045478981
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S32,157,1,1.8000000000000007,0.9426751592356688,0.05732484076433121,-0.5152866242038219,0.5165605095541402,0.7954888734424264
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S33,157,1,1.8000000000000007,1.0,0.0,-0.4547770700636945,0.4547770700636945,0.5386938674261552
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,test,0.9,original group,P4S34,157,1,1.8000000000000007,0.7388535031847133,0.2611464968152866,-1.535031847133758,1.535031847133758,1.7584373491336065
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.95,calendar month,2023-08,3297,21,2.5,0.9505611161662118,0.04943888383378829,0.11401273885350317,0.8667576584774036,1.2369365918435073
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.95,original group,P1S75,157,1,2.5,1.0,0.0,0.8630573248407644,0.8630573248407644,0.9952434647563013
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,calibration,0.95,original group,P1S76,157,1,2.5,1.0,0.0,0.46878980891719735,0.46878980891719735,0.5041231272105406
