horizon,inner_fold,candidate_id,channel,train_window_mean,train_window_std,validation_origin_z_mean,validation_origin_z_min,validation_origin_z_max,validation_fraction_abs_z_above_5
6,1,0,tmed,15.072139284305338,5.521284971369665,1.8903406627773087,-0.1579595111577532,5.239334840657306,0.0016155088852988692
6,1,0,hrmed,59.64181361761007,19.814429215692073,-0.40914624926371557,-2.7980525305486816,1.5270784527220098,0.0
6,1,0,radmed,185.64237204214933,278.21492181453397,0.40971485747096004,-0.6672624560587151,3.545308143520012,0.0
6,1,0,V4,0.018894614529655452,0.13615288491776875,0.765962014226649,-0.13877498476119027,7.205909636530254,0.12318255250403877
6,1,0,V12,26.95602202687683,0.20504611921040486,-1.1955731405045908,-29.04723117809975,5.091430050680003,0.2801898222940226
6,1,0,V5_0,0.9811053854703445,0.13615288491776895,-0.765962014226648,-7.205909636530244,0.13877498476119016,0.12318255250403877
6,1,0,V5_1,0.018894614529655452,0.13615288491776875,-0.1387749847611903,-0.13877498476119027,-0.13877498476119027,0.0
6,1,0,V5_2,0.0,1.0,0.12318255250403877,0.0,1.0,0.0
6,1,0,hour_sin,0.0018434478293085908,0.7070967353221889,-0.005240644901355469,-1.4168407203475748,1.4116265884269443,0.0
6,1,0,hour_cos,0.0016892087140158614,0.7071124034904495,0.0008924157743123315,-1.4165912007333996,1.4118134349759963,0.0
6,1,0,dow_sin,-0.013678460567963777,0.7056271751762512,0.011218061086308772,-1.3622625027354078,1.4010321563121628,0.0
6,1,0,dow_cos,0.004702076740465803,0.70843564928818,-0.027804224829779043,-1.278409587814263,1.4049235442338155,0.0
6,1,1,target,21.101738960184225,2.8737839996400845,2.725180780434358,0.24297590805842506,4.279466573421986,0.0
6,1,1,tmed,15.072139284305338,5.521284971369665,1.8903406627773087,-0.1579595111577532,5.239334840657306,0.0016155088852988692
6,1,1,hrmed,59.64181361761007,19.814429215692073,-0.40914624926371557,-2.7980525305486816,1.5270784527220098,0.0
6,1,1,radmed,185.64237204214933,278.21492181453397,0.40971485747096004,-0.6672624560587151,3.545308143520012,0.0
6,1,1,V4,0.018894614529655452,0.13615288491776875,0.765962014226649,-0.13877498476119027,7.205909636530254,0.12318255250403877
6,1,1,V12,26.95602202687683,0.20504611921040486,-1.1955731405045908,-29.04723117809975,5.091430050680003,0.2801898222940226
6,1,1,V5_0,0.9811053854703445,0.13615288491776895,-0.765962014226648,-7.205909636530244,0.13877498476119016,0.12318255250403877
6,1,1,V5_1,0.018894614529655452,0.13615288491776875,-0.1387749847611903,-0.13877498476119027,-0.13877498476119027,0.0
6,1,1,V5_2,0.0,1.0,0.12318255250403877,0.0,1.0,0.0
6,1,1,hour_sin,0.0018434478293085908,0.7070967353221889,-0.005240644901355469,-1.4168407203475748,1.4116265884269443,0.0
6,1,1,hour_cos,0.0016892087140158614,0.7071124034904495,0.0008924157743123315,-1.4165912007333996,1.4118134349759963,0.0
6,1,1,dow_sin,-0.013678460567963777,0.7056271751762512,0.011218061086308772,-1.3622625027354078,1.4010321563121628,0.0
6,1,1,dow_cos,0.004702076740465803,0.70843564928818,-0.027804224829779043,-1.278409587814263,1.4049235442338155,0.0
