dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,43,3,0.95,recentred_enbpi_static,common,34590,0.947354726799653,-0.0026452732003469093,0.0026452732003469093,215.8742163085937,368.95733678834296,32.166373609077766,56.35052124120373,1112634.863138,109836437.23533365,7467089.1421142565,12762234.279508783,32769,34590,0,0,complete
bdg2,2,43,3,0.95,recentred_enbpi_updated,common,34590,0.9522983521248916,0.0022983521248916006,0.0022983521248916006,173.62545132564324,245.8548096812373,32.166373609077766,56.35052124120373,1112634.863138,109836437.23533365,6005704.361354,8504117.866873998,32940,34590,0,0,complete
bdg2,2,43,3,0.95,dscp,common,34590,0.9462561433940445,-0.0037438566059554423,0.0037438566059554423,184.7496323474639,319.59901556733075,28.576279177826148,54.141894830239174,988453.4967610064,101395215.79522221,6390489.782898776,11054929.948473971,32731,34590,0,0,complete
bdg2,2,43,6,0.9,quantile_uncalibrated,common,34590,0.8028910089621277,-0.0971089910378723,0.0971089910378723,114.89364234547878,213.7646105061341,31.954088502701072,68.87996974542394,1105291.9213084301,164110533.5293946,3974171.0887301113,7394117.877407178,27772,34590,0,0,complete
bdg2,2,43,6,0.9,cqr,common,34590,0.8711477305579647,-0.02885226944203534,0.02885226944203534,125.82230170654287,209.57579797909986,31.954088502701072,68.87996974542394,1105291.9213084301,164110533.5293946,4352193.416029318,7249226.852097064,30133,34590,0,0,complete
bdg2,2,43,6,0.9,recentred_enbpi_static,common,34590,0.9033824804856895,0.003382480485689454,0.003382480485689454,184.0968945821126,332.2206862726035,37.91188852451575,69.31418904362074,1311372.224063,166186160.80798012,6367911.583595275,11491513.538169354,31248,34590,0,0,complete
bdg2,2,43,6,0.9,recentred_enbpi_updated,common,34590,0.898756866146285,-0.001243133853714995,0.001243133853714995,157.9003680021104,238.91440977776813,37.91188852451575,69.31418904362074,1311372.224063,166186160.80798012,5461773.729192999,8264049.434212999,31088,34590,0,0,complete
bdg2,2,43,6,0.9,dscp,common,34590,0.8887828852269442,-0.01121711477305587,0.01121711477305587,145.8295111194406,292.051864561692,34.239374022473804,66.89373385821686,1184339.9474373688,154782350.66419566,5044242.789621451,10102073.995188927,30743,34590,0,0,complete
bdg2,2,43,6,0.95,quantile_uncalibrated,common,34590,0.8686903729401562,-0.08130962705984379,0.08130962705984379,145.60819577731675,278.5407307317578,31.954088502701072,68.87996974542394,1105291.9213084301,164110533.5293946,5036587.491937387,9634723.876011502,30048,34590,0,0,complete
bdg2,2,43,6,0.95,cqr,common,34590,0.9559988435964152,0.0059988435964152265,0.0059988435964152265,172.43800404926063,272.3062050319095,31.954088502701072,68.87996974542394,1105291.9213084301,164110533.5293946,5964630.560063926,9419071.63205375,33068,34590,0,0,complete
bdg2,2,43,6,0.95,recentred_enbpi_static,common,34590,0.9468921653657126,-0.003107834634287321,0.003107834634287321,264.13287910156254,448.63491380844255,37.91188852451575,69.31418904362074,1311372.224063,166186160.80798012,9136356.288123049,15518281.668634027,32753,34590,0,0,complete
bdg2,2,43,6,0.95,recentred_enbpi_updated,common,34590,0.9493784330731425,-0.000621566926857442,0.000621566926857442,209.0955420661174,298.01576991347207,37.91188852451575,69.31418904362074,1311372.224063,166186160.80798012,7232614.800067,10308365.481306998,32839,34590,0,0,complete
bdg2,2,43,6,0.95,dscp,common,34590,0.9472679965307892,-0.002732003469210764,0.002732003469210764,223.03242131966547,397.7215804150168,34.239374022473804,66.89373385821686,1184339.9474373688,154782350.66419566,7714691.453447228,13757189.46655543,32766,34590,0,0,complete
