dataset,outer_fold,model_seed,horizon,level,method,support,group_id,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,43,1,0.9,quantile_uncalibrated,common,Hog_assembly_Colette,3470,0.7587896253602305,-0.1412103746397695,0.1412103746397695,127.56747926209312,266.5440180776796,41.458062550662504,56.85344167995102,143859.4770507989,11216128.993068904,442659.1530394631,924907.7427295482,2633,3470,0,0,complete
bdg2,2,43,1,0.9,quantile_uncalibrated,common,Hog_assembly_Dona,3470,0.8498559077809799,-0.050144092219020164,0.050144092219020164,112.8765446656912,169.7720071979354,31.989841862946406,41.0013824765329,111004.75126442403,5833463.37650468,391681.60998994845,589108.8649768359,2949,3470,0,0,complete
bdg2,2,43,1,0.9,quantile_uncalibrated,common,Lamb_assembly_Bertie,3470,0.686743515850144,-0.21325648414985598,0.21325648414985598,45.726891042660064,73.92263142373231,10.88109965396487,20.392421893955913,37757.4157992581,1443002.5213327906,158672.31191803043,256511.53104035114,2383,3470,0,0,complete
bdg2,2,43,1,0.9,quantile_uncalibrated,common,Lamb_assembly_Cesar,3470,0.6956772334293948,-0.20432276657060522,0.20432276657060522,7.74004347170041,15.271195095891072,1.297034433973653,1.9416058020312448,4500.709485888576,13081.320823970436,26857.950846800424,52991.04698274202,2414,3470,0,0,complete
bdg2,2,43,1,0.9,quantile_uncalibrated,common,Moose_education_Ricardo,3360,0.9172619047619047,0.0172619047619047,0.0172619047619047,39.98948829481099,51.28910680251174,7.01673492128039,9.87092231548116,23576.22933550211,327381.9607237668,134364.68067056494,172331.39885643945,3082,3360,0,0,complete
bdg2,2,43,1,0.9,quantile_uncalibrated,common,Mouse_health_Estela,3470,0.9262247838616715,0.026224783861671486,0.026224783861671486,55.96259364871605,72.29469893462534,9.656998804140416,17.95134575600936,33509.78585036725,1118210.3261477295,194190.1999610447,250862.60530314996,3214,3470,0,0,complete
bdg2,2,43,1,0.9,quantile_uncalibrated,common,Mouse_health_Justin,3470,0.8461095100864553,-0.053890489913544726,0.053890489913544726,103.32181056398396,170.46565700108926,19.687700692428216,36.037151534086476,68316.32140272591,4506406.728696767,358526.68265702436,591515.8297937798,2936,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Eagle_assembly_Benny,3475,0.9283453237410072,0.028345323741007178,0.028345323741007178,26.655748677940363,36.61535303104537,5.752216678884639,9.426935648461999,19988.95295912412,308813.2271278467,92628.72665584277,127238.35178288267,3226,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Eagle_assembly_Ian,3475,0.8287769784172662,-0.07122302158273386,0.07122302158273386,159.111074401406,324.5705354168441,44.029622415584186,75.3141060809347,153002.93789415504,19710945.647326745,552910.9835448859,1127882.6105735332,2880,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Fox_education_Henrietta,3475,0.9818705035971224,0.08187050359712233,0.08187050359712233,9.847564116414505,10.420967440226878,1.0354142803756259,1.6373254549363032,3598.0646243053,9315.900392703745,34220.285304540404,36212.8618547884,3412,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Hog_assembly_Colette,3475,0.7769784172661871,-0.12302158273381292,0.12302158273381292,131.79607941202278,261.1693651496232,41.44174996655403,56.830769299880785,144010.08113377524,11223333.778776545,457991.3759567791,907563.5438949406,2700,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Hog_assembly_Dona,3475,0.8679136690647482,-0.03208633093525182,0.03208633093525182,117.1385708091583,168.1598524532734,31.97214024907567,40.97954470745166,111103.18736553796,5835647.718394352,407056.53356182505,584355.4872751251,3016,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Lamb_assembly_Bertie,3475,0.818705035971223,-0.081294964028777,0.081294964028777,49.966303193368816,70.24977344643796,10.869221211596582,20.377989294052057,37770.54371029812,1443037.0056480384,173632.90359695663,244117.9627263719,2845,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Lamb_assembly_Cesar,3475,0.8863309352517985,-0.01366906474820151,0.01366906474820151,12.03411295704363,14.252913192981056,1.2989881717780136,1.9428214095551641,4513.9838969285975,13116.578727255053,41818.54252572662,49528.87334560917,3080,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Moose_education_Ricardo,3365,0.9468053491827637,0.04680534918276369,0.04680534918276369,44.293198539918365,52.31287224649823,7.020898867681159,9.875046681649028,23625.3246897471,328143.1805363753,149046.6130868253,176032.81510946655,3186,3365,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Mouse_health_Estela,3475,0.9519424460431655,0.05194244604316545,0.05194244604316545,60.21687004270459,73.94213339861629,9.65264638556631,17.9404660310754,33542.94618984293,1118464.6169072916,209253.62339839846,256948.9135601916,3308,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,native,Mouse_health_Justin,3475,0.8690647482014389,-0.03093525179856116,0.03093525179856116,107.55466344181696,167.91169071019905,19.70480458043268,36.04407200760844,68474.19591700356,4514633.565941578,373752.45546031394,583493.1252179417,3020,3475,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Eagle_assembly_Benny,3470,0.9282420749279539,0.02824207492795383,0.02824207492795383,26.667045327376208,36.64100069539924,5.7544096629516845,9.428191077738903,19967.801530442346,308451.0308842935,92534.64728599544,127144.27241303536,3221,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Eagle_assembly_Ian,3470,0.8285302593659942,-0.0714697406340058,0.0714697406340058,159.23830014835153,324.9361753727455,44.077429157981065,75.36629184607047,152948.6791781943,19709870.474795923,552556.9015147798,1127528.528543427,2875,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Fox_education_Henrietta,3470,0.9818443804034582,0.0818443804034582,0.0818443804034582,9.846326241870774,10.420555795256366,1.0361953937042498,1.6383520965972167,3595.5980161537473,9314.165645713001,34166.75205929158,36159.32860953959,3407,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Hog_assembly_Colette,3470,0.7769452449567723,-0.12305475504322771,0.12305475504322771,131.85741121358075,261.4047006888335,41.458062550662504,56.85344167995102,143859.4770507989,11216128.993068904,457545.21691112523,907074.3113902522,2696,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Hog_assembly_Dona,3470,0.8677233429394813,-0.03227665706051874,0.03227665706051874,117.16647661717883,168.26127595818747,31.989841862946406,41.0013824765329,111004.75126442403,5833463.37650468,406567.6738616105,583866.6275749105,3011,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Lamb_assembly_Bertie,3470,0.8198847262247838,-0.08011527377521621,0.08011527377521621,50.016822994147695,70.3016109127737,10.88109965396487,20.392421893955913,37757.4157992581,1443002.5213327906,173558.3757896925,243946.58986732474,2845,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Lamb_assembly_Cesar,3470,0.8876080691642652,-0.012391930835734866,0.012391930835734866,12.029975423188043,14.223219160392514,1.297034433973653,1.9416058020312448,4500.709485888576,13081.320823970436,41744.01471846251,49354.57048656202,3080,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Moose_education_Ricardo,3360,0.9467261904761904,0.04672619047619042,0.04672619047619042,44.27942024629863,52.311027991132335,7.01673492128039,9.87092231548116,23576.22933550211,327381.9607237668,148778.85202756338,175765.05405020464,3181,3360,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Mouse_health_Estela,3470,0.9518731988472623,0.05187319884726227,0.05187319884726227,60.25252560020368,73.99756599265129,9.656998804140416,17.95134575600936,33509.78585036725,1118210.3261477295,209076.26383270678,256771.55399449996,3303,3470,0,0,complete
bdg2,2,43,1,0.9,cqr,common,Mouse_health_Justin,3470,0.8694524495677234,-0.030547550432276638,0.030547550432276638,107.61174251547156,167.70186824153066,19.687700692428216,36.037151534086476,68316.32140272591,4506406.728696767,373412.7465286863,581925.4827981114,3017,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Eagle_assembly_Benny,3475,0.9887769784172662,0.08877697841726617,0.08877697841726617,99.65842154947923,102.33986713503033,11.324323863309353,13.578304381671838,39352.025425,640686.9658376169,346313.01488444034,355631.0382942304,3436,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Eagle_assembly_Ian,3475,0.7185611510791367,-0.18143884892086337,0.18143884892086337,99.65842154947923,479.8279750518725,48.01016214561151,77.11422398573636,166835.313456,20664447.304705054,346313.01488444034,1667402.213305257,2497,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Fox_education_Henrietta,3475,1.0,0.09999999999999998,0.09999999999999998,99.65842154947923,99.65842154947923,12.060307848633094,12.206048631847928,41909.569774,517731.9906305525,346313.01488444034,346313.01488444034,3475,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Hog_assembly_Colette,3475,0.6702158273381295,-0.22978417266187057,0.22978417266187057,99.65842154947923,342.9541629819581,41.928277119424465,56.94283454594949,145700.76299000002,11267640.261292642,346313.01488444034,1191765.7163623045,2329,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Hog_assembly_Dona,3475,0.8011510791366907,-0.09884892086330932,0.09884892086330932,99.65842154947923,199.38842214220813,31.921220938129494,41.09676789308002,110926.24276,5869081.551120482,346313.01488444034,692874.7669441733,2784,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Lamb_assembly_Bertie,3475,0.9536690647482015,0.053669064748201434,0.053669064748201434,99.65842154947923,123.00105552179355,17.720490980431652,23.0391923294663,61578.70615699999,1844545.2315996324,346313.01488444034,427428.6679382326,3314,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Lamb_assembly_Cesar,3475,1.0,0.09999999999999998,0.09999999999999998,99.65842154947923,99.65842154947923,13.464538288633094,14.140092313664312,46789.270553,694799.1819703463,346313.01488444034,346313.01488444034,3475,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Moose_education_Ricardo,3365,0.9988112927191679,0.09881129271916789,0.09881129271916789,99.65842154947923,100.21050391215104,8.954091922734028,12.258843884879566,30130.519320000003,505689.6876703022,335350.5885139976,337208.34566438827,3361,3365,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Mouse_health_Estela,3475,0.9709352517985611,0.07093525179856108,0.07093525179856108,99.65842154947923,119.31283816896878,13.825325128920865,23.561305109659667,48043.004823,1929094.4671848998,346313.01488444034,414612.1126371665,3374,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,Mouse_health_Justin,3475,0.8716546762589928,-0.028345323741007178,0.028345323741007178,99.65842154947923,182.08647171629102,31.37508533611511,46.61249130301282,109028.421543,7550217.100520223,346313.01488444034,632750.4892141112,3029,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Eagle_assembly_Benny,3470,0.9887608069164265,0.08876080691642652,0.08876080691642652,99.65842154947923,102.34373088947636,11.32055707925072,13.575551506445096,39282.333065,639505.7275033786,345814.72277669294,355132.74618648295,3431,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Eagle_assembly_Ian,3470,0.7181556195965418,-0.18184438040345818,0.18184438040345818,99.65842154947923,480.37576979755323,48.06010826685879,77.16752609160255,166768.575686,20663249.97835062,345814.72277669294,1666903.9211975096,2492,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Fox_education_Henrietta,3470,1.0,0.09999999999999998,0.09999999999999998,99.65842154947923,99.65842154947923,12.058669786743515,12.204549676421317,41843.58416,516860.08383069775,345814.72277669294,345814.72277669294,3470,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Hog_assembly_Colette,3470,0.6706051873198847,-0.2293948126801153,0.2293948126801153,99.65842154947923,343.1698419781629,41.929689146974056,56.96150251672911,145496.02133999998,11258806.308302779,345814.72277669294,1190799.351664225,2327,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Hog_assembly_Dona,3470,0.800864553314121,-0.09913544668587904,0.09913544668587904,99.65842154947923,199.53212531309103,31.937806691642653,41.11840214021996,110824.18922,5866808.791140014,345814.72277669294,692376.4748364259,2779,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Lamb_assembly_Bertie,3470,0.9536023054755043,0.053602305475504264,0.053602305475504264,99.65842154947923,123.03469044106201,17.718465303170028,23.044351128735727,61483.074602,1842716.1527372887,345814.72277669294,426930.3758304852,3309,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Lamb_assembly_Cesar,3470,1.0,0.09999999999999998,0.09999999999999998,99.65842154947923,99.65842154947923,13.456337895677233,14.131581069282483,46693.492498,692964.4948064296,345814.72277669294,345814.72277669294,3470,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Moose_education_Ricardo,3360,0.9988095238095238,0.09880952380952379,0.09880952380952379,99.65842154947923,100.21132546328597,8.935429961309525,12.235367843977876,30023.044670000003,503006.2002922247,334852.2964062502,336710.05355664087,3356,3360,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Mouse_health_Estela,3470,0.9708933717579251,0.0708933717579251,0.0708933717579251,99.65842154947923,119.34115865401127,13.831584678097984,23.57365505526534,47995.598833000004,1928338.7279462914,345814.72277669294,414113.8205294191,3369,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,common,Mouse_health_Justin,3470,0.8720461095100864,-0.02795389048991359,0.02795389048991359,99.65842154947923,181.80330569978062,31.358640205475506,46.58513305018784,108814.481513,7530505.935923851,345814.72277669294,630857.4707782387,3026,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Eagle_assembly_Benny,3475,0.9194244604316547,0.01942446043165469,0.01942446043165469,32.0917614181295,45.589336854100715,11.324323863309353,13.578304381671838,39352.025425,640686.9658376169,111518.870928,158422.945568,3195,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Eagle_assembly_Ian,3475,0.8607194244604317,-0.03928057553956832,0.03928057553956832,186.46168251223023,394.5643548978418,48.01016214561151,77.11422398573636,166835.313456,20664447.304705054,647954.34673,1371111.13327,2991,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Fox_education_Henrietta,3475,0.8915107913669065,-0.008489208633093548,0.008489208633093548,5.934985519712231,9.250039608920863,12.060307848633094,12.206048631847928,41909.569774,517731.9906305525,20624.074681000002,32143.887641,3098,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Hog_assembly_Colette,3475,0.9061870503597123,0.006187050359712232,0.006187050359712232,185.9256115539568,253.7023598705036,41.928277119424465,56.94283454594949,145700.76299000002,11267640.261292642,646091.5001499999,881615.7005500001,3149,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Hog_assembly_Dona,3475,0.9067625899280576,0.006762589928057561,0.006762589928057561,132.31648474532375,179.29998983884894,31.921220938129494,41.09676789308002,110926.24276,5869081.551120482,459799.78449,623067.46469,3151,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Lamb_assembly_Bertie,3475,0.9248920863309352,0.024892086330935204,0.024892086330935204,69.66779146992806,100.94685096920863,17.720490980431652,23.0391923294663,61578.70615699999,1844545.2315996324,242095.575358,350790.307118,3214,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Lamb_assembly_Cesar,3475,0.8664748201438849,-0.03352517985611514,0.03352517985611514,12.873971774388488,20.134803872230215,13.464538288633094,14.140092313664312,46789.270553,694799.1819703463,44737.051916,69968.443456,3011,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Moose_education_Ricardo,3365,0.8983655274888559,-0.001634472511144125,0.001634472511144125,35.59393807726597,53.27601100445765,8.954091922734028,12.258843884879566,30130.519320000003,505689.6876703022,119773.60162999998,179273.77703,3023,3365,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Mouse_health_Estela,3475,0.9096402877697841,0.009640287769784095,0.009640287769784095,62.604650020143886,101.35330551942447,13.825325128920865,23.561305109659667,48043.004823,1929094.4671848998,217551.15882,352202.73668000003,3161,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,Mouse_health_Justin,3475,0.9384172661870503,0.038417266187050325,0.038417266187050325,131.65517150503592,182.78545929208636,31.37508533611511,46.61249130301282,109028.421543,7550217.100520223,457501.72097999987,635179.4710400001,3261,3475,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Eagle_assembly_Benny,3470,0.9195965417867435,0.019596541786743527,0.019596541786743527,32.09320770979827,45.59597043025937,11.32055707925072,13.575551506445096,39282.333065,639505.7275033786,111363.430753,158218.01739300002,3191,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Eagle_assembly_Ian,3470,0.8605187319884726,-0.039481268011527404,0.039481268011527404,186.43236015273777,394.83489229683,48.06010826685879,77.16752609160255,166768.575686,20663249.97835062,646920.2897300001,1370077.07627,2986,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Fox_education_Henrietta,3470,0.8913544668587896,-0.008645533141210415,0.008645533141210415,5.934748034870317,9.25457885907781,12.058669786743515,12.204549676421317,41843.58416,516860.08383069775,20593.575681000002,32113.388641,3093,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Hog_assembly_Colette,3470,0.9060518731988473,0.006051873198847257,0.006051873198847257,185.93200825648412,253.80641759365994,41.929689146974056,56.96150251672911,145496.02133999998,11258806.308302779,645184.0686499999,880708.26905,3144,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Hog_assembly_Dona,3470,0.906628242074928,0.006628242074927959,0.006628242074927959,132.31794975216138,179.3691544207493,31.937806691642653,41.11840214021996,110824.18922,5866808.791140014,459143.28564,622410.9658400001,3146,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Lamb_assembly_Bertie,3470,0.9247838616714698,0.02478386167146973,0.02478386167146973,69.67503151527377,100.9991617054755,17.718465303170028,23.044351128735727,61483.074602,1842716.1527372887,241772.359358,350467.091118,3209,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Lamb_assembly_Cesar,3470,0.8662824207492795,-0.0337175792507205,0.0337175792507205,12.872674693371756,20.143969085302594,13.456337895677233,14.131581069282483,46693.492498,692964.4948064296,44668.181185999994,69899.572726,3006,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Moose_education_Ricardo,3360,0.8988095238095238,-0.0011904761904761862,0.0011904761904761862,35.59337754761904,53.20841123809524,8.935429961309525,12.235367843977876,30023.044670000003,503006.2002922247,119593.74855999998,178780.26176,3020,3360,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Mouse_health_Estela,3470,0.9095100864553314,0.009510086455331357,0.009510086455331357,62.60574778674351,101.4102370835735,13.831584678097984,23.57365505526534,47995.598833000004,1928338.7279462914,217241.94481999998,351893.52268000005,3156,3470,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,common,Mouse_health_Justin,3470,0.9386167146974064,0.03861671469740635,0.03861671469740635,131.67246116138327,182.74848480979827,31.358640205475506,46.58513305018784,108814.481513,7530505.935923851,456903.4402299999,634137.24229,3257,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Eagle_assembly_Benny,3470,0.9048991354466859,0.004899135446685854,0.004899135446685854,30.010438537597672,45.47522861151572,6.039812279399411,9.314310362315856,20958.148609515956,301044.6300136395,104136.22172546393,157799.04328195954,3140,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Eagle_assembly_Ian,3470,0.7717579250720461,-0.12824207492795392,0.12824207492795392,116.7339975393122,418.1691988016672,45.17284051636798,72.75601492221371,156749.75659179688,18368228.844544,405066.9714614133,1451047.1198417852,2678,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Fox_education_Henrietta,3470,0.9997118155619596,0.09971181556195963,0.09971181556195963,30.010438537597672,30.02182588187008,1.2296387273255274,1.8177571020234307,4266.84638381958,11465.715860389475,104136.22172546393,104175.73581008917,3469,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Hog_assembly_Colette,3470,0.7386167146974063,-0.16138328530259372,0.16138328530259372,111.1602316156058,288.4409675924359,40.281058849534794,54.25103197236834,139775.27420788573,10212815.411132254,385726.0037061521,1000890.1575457527,2563,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Hog_assembly_Dona,3470,0.8512968299711815,-0.04870317002881852,0.04870317002881852,110.52929842115938,176.2333356564745,30.655621715534657,39.64162946180415,106375.00735290526,5452961.9887628155,383536.66552142304,611529.6747279665,2954,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Lamb_assembly_Bertie,3470,0.7942363112391931,-0.10576368876080688,0.10576368876080688,33.378237684421165,106.49651448193727,11.898077453034261,18.88457768836316,41286.32876202889,1237496.6424033479,115822.48476494144,369542.9052523223,2756,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Lamb_assembly_Cesar,3470,0.9985590778097982,0.09855907780979822,0.09855907780979822,30.010438537597672,30.030860080773977,2.638656705269057,3.847167807616758,9156.138767283628,51358.429485670684,104136.22172546393,104207.0844802857,3465,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Moose_education_Ricardo,3360,0.9988095238095238,0.09880952380952379,0.09880952380952379,112.3080655761718,112.5218804414294,8.085360723593576,10.992295701765558,27166.812031274414,405990.69771137997,377355.1003359372,378073.5182832028,3356,3360,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Mouse_health_Estela,3470,0.9899135446685879,0.08991354466858792,0.08991354466858792,112.3080655761718,123.9978799176746,10.341578672597926,18.7117204205033,35885.2779939148,1214945.8293999287,389708.98754931614,430272.64331433084,3435,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,native,Mouse_health_Justin,3470,0.9694524495677234,0.06945244956772334,0.06945244956772334,141.58263984154064,184.40271847212986,20.92167725645741,37.97665068161006,72598.22007990722,5004524.209565827,491291.760250146,639877.4330982906,3364,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,common,Eagle_assembly_Benny,3470,0.9048991354466859,0.004899135446685854,0.004899135446685854,30.010438537597672,45.47522861151572,6.039812279399411,9.314310362315856,20958.148609515956,301044.6300136395,104136.22172546393,157799.04328195954,3140,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,common,Eagle_assembly_Ian,3470,0.7717579250720461,-0.12824207492795392,0.12824207492795392,116.7339975393122,418.1691988016672,45.17284051636798,72.75601492221371,156749.75659179688,18368228.844544,405066.9714614133,1451047.1198417852,2678,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,common,Fox_education_Henrietta,3470,0.9997118155619596,0.09971181556195963,0.09971181556195963,30.010438537597672,30.02182588187008,1.2296387273255274,1.8177571020234307,4266.84638381958,11465.715860389475,104136.22172546393,104175.73581008917,3469,3470,0,0,complete
bdg2,2,43,1,0.9,dscp,common,Hog_assembly_Colette,3470,0.7386167146974063,-0.16138328530259372,0.16138328530259372,111.1602316156058,288.4409675924359,40.281058849534794,54.25103197236834,139775.27420788573,10212815.411132254,385726.0037061521,1000890.1575457527,2563,3470,0,0,complete
