dataset,outer_fold,role,context_id,group_id,segment_id,onset_offset,duration,warmup,followup,context_start_row_id,context_end_row_id,onset_row_id,onset,context_rows,sigma,context_row_hash
pleia,2,inner0_selection,2b74ab7d5325bc6fb8e6,None,None:segment:0,95,6,36,6,7e4332695c1f1d1571e71810a3854da729caec5b2a82340f06569b9d3bbcbcd7,ad85ca6a8c0f312a9e0cb83136cfaa66737854349df78383d18987cc4a125443,bd880be90b643a8b13bbc307127235efcc6ee3440dd36ed17ba6be7dee8f6186,2021-03-21 06:10:00,144,2.3721599999999965,db083e971a69fc94ad970887da7a70f7aae81d5a160c9c43a9f5cbce2877f761
pleia,2,inner0_selection,6d5ed2662f5e41ebbb0e,None,None:segment:0,99,6,36,6,5cd779b925b2f397de5ed041ea43d314b4939e1417ca64a9f76904e7996aa9f7,67f2cbc34dec88b74c785549355150a61d757f1cb1622478dbc42eaa621db2a9,26677e7cb50f4c49f4702dd615e73d919ea6b089aa87238ab2868d9e4eb0d155,2021-03-22 06:50:00,144,2.3721599999999965,bb5b8ebfbb606c8b082d2aa02331fb3c52b043f6376168272d56dc50c7f8157e
pleia,2,inner0_selection,1f1db957764fc59589f7,None,None:segment:0,127,6,36,6,39e786451bfca9a0250576f07b8b7ae5513334f0e5f3f27afbf56f0956fc3ac5,9c34c15042b109ed9d58790df506f8d33d7444227dddbb652702d06a5f0f0611,aaec48abb36549405e29f5e6c7996c2c6767c115621c86372eafac09193a6aee,2021-03-23 11:30:00,144,2.3721599999999965,d9a884f4df16f59c572961ce53a716081aaf0ae8b7aa934200432e64c044daeb
pleia,2,inner0_selection,5cef040a9c432cb07d9a,None,None:segment:0,103,6,36,6,7cdcf4ef635025c357c2e26ebd4d721d1662e82eeb41667b17cfa82ebca2bc1f,5e2246c9c0ecf0172395289bb836e5cfb1aba067b25bfba0fa468b685f641d7a,57f5c3e72ba1f529198f38d3be90bcbd23fe103a0af418676228a6bf1d6d54ec,2021-03-24 07:30:00,144,2.3721599999999965,f744fbe6be7089da259430395f380f7e5c938cdda65b8cccb856c5bca7e643a9
pleia,2,inner0_selection,6957af79552fd1bd98dc,None,None:segment:0,50,6,36,6,159ad3979ed70002a45d29324e0b4292f74febf328e9006b0018c9fff70fb795,1dfe440b496f53f7b31cc29d3415a4fd372043c7bb17b8abb2af3a629082eec0,72dca49866b83b5580dd93e21b9f1173204360295bcf04aebd2286f2d8a2f193,2021-03-24 22:40:00,144,2.3721599999999965,5aebd89464d11225d096a4737bbb4bf4362685e66bfff66150c40e1782ffd00b
pleia,2,inner1_selection,29b7a06bbb1ce8ea402a,None,None:segment:0,83,6,36,6,f5f41e07ec20abdaefed0e5b8a430ce314b2885a45db7dda5347b57d79d8552f,55dc6e6597a1f61eb72c34018261cc4ff4882bbc1d64d4a3896e7274b4ba0191,0ea0b7d95796ba5136772ba1a52436f4374bb36c7217fc7bfdb4a582320171c7,2021-03-26 23:10:00,144,2.9652,810778419f2a16aaef49cc32c6d4865d303e03bd602e1f743ca2edfd18084b90
pleia,2,inner1_selection,36c9860832d19efcacbf,None,None:segment:0,117,6,36,6,0a4f377b3042845ccc16534d91689d5e4f6498037b3f9065d1ab0de6f1c0e078,f65e8c29d9202c044486536fdd2c5fc124409fd42688b859fdc323049ba78dc4,c8b1de54a6e24682077fd973056acf3c74f10cc32fed6a87d6294ca82f22b38f,2021-03-28 04:50:00,144,2.9652,cd2e85856e76f018a5559beafe6e7dabd5c989c4bb513103194cebcb9852f845
pleia,2,inner1_selection,323cc650c9479c694566,None,None:segment:0,123,6,36,6,2d251889b3c80a304aa39e5e7efa9dd21dec8967d6e443ff0a09023bb309693a,bf5de172e79c0e9b149ba0e9b40a991bfe8f72a39e04c03fe5814ec6b4ae8c44,53bdea1d775b35426db6ba1273ebc7693377d65bce1b1e60369686a352d4f493,2021-03-29 05:50:00,144,2.9652,0e59d8432465f9a66e65cc4883942956a27e613b731e73b443bd9e5507145812
pleia,2,inner1_selection,148812c9707c51afcca1,None,None:segment:0,61,6,36,6,700e0f3f458b01bf2e773d5c592abd34429cdfda47fee11c881d9e5060d4542b,0cd5463404c6db5e835c17cc91f12385a778a0ce334e4b32b0b0d0c07345d3e3,5ed490a453f84fc53c14ebe0eb48801c83866ee15c6435c3e6dbf4b6a7b5d98d,2021-03-29 19:30:00,144,2.9652,2b0d16453ece5830b1102b9fd28af1e1fee74f2d4247a8e38f30a3ffbf2294d5
pleia,2,inner1_selection,9ca89d1b7b80626315e9,None,None:segment:0,49,6,36,6,442d40bf490a4f5c94d94e0dc3dbd3fab880e25e4257bfcb537710d65e5d29f7,3fb63a734b03147b87e0718c4ba52987bed5dded30abded80828ca51616cbaf6,086227d6a9a1ad5377bec65c9c1814308266689b45a7d386edce4fdb60e55ec9,2021-03-30 17:30:00,144,2.9652,126c29e7f5c2ff3bf98d03a55f3521b572417bff218fec15848ed8619105c0a9
pleia,2,inner1_selection,66775e31bd52d61aedc7,None,None:segment:0,111,6,36,6,02adc092277b303e536e5a5e1f63642710f7ccbe5ea16cfb80454f227baaac12,c4bdb6b95f4d81f4623f03fa8347d361096e2a78f4957414cccd776e795671c9,17f7cd37e9a9066885549e4b3813d761cad323f3c8f768dfbc1b2923e2156a41,2021-04-01 03:50:00,144,2.9652,2a1484fad0eea49dad1cdbf1f0f6fdd3045cdc8738df1eb98c7958c92af16bc4
pleia,2,inner1_selection,6d97f070d16d0635c2fb,None,None:segment:0,46,6,36,6,6a4b994d1b7939f8831c7867e973dddc39232ad0d4b1b9ee073d8afa56ef6da5,6d044fb41c8d1caaba96086bb161942b591f245578b4b42043193b9b45a1eeee,6bb39042a6b1d0bae0f74c90a6c3d22c0ce0430140448616eeb7eaf48c06b73c,2021-04-01 17:00:00,144,2.9652,4af59eb092121a4897502a0a5e9ba196bea3b71351cf1475ddf9a2feb9632780
pleia,2,inner1_selection,b162738b40339d82f763,None,None:segment:0,112,6,36,6,04ab5cc13ea60546c360dac7422e93891492e706436a84ecad20706d11a1c407,8d39850e9e4e8cf50ec80deb7ee59740f68f8eff06b3fcfbc5746080bc8c9731,42189127d7d440659f600e9ba5b512e75faa025ab8155a006871d4a0f9ed17e6,2021-04-03 04:00:00,144,2.9652,d93de9508b6d86a331927822a4a07fc230c9021da1fbf8e883b9149bef27c3b9
pleia,2,inner1_selection,c9724bbb5ddca60bbd9b,None,None:segment:0,72,6,36,6,ee856e7033e21852768b6277488c02e25aa38008e4f513cb2a982a94fc292e7a,ae65fbc09a33248f3db1fe72ace183fb718553f98a7fbcd36e1cfb831cdd79ab,8c12cb4ff39c3834784f379c0b54608e62f91cbc3667ec1c252dd7fdb5bf38bf,2021-04-03 21:20:00,144,2.9652,bdaa69ae79959b428f8bfc37a55c288edf1552868df75d09fc8d8bbff37bb1b2
pleia,2,inner1_selection,79beb77cc9afd0ebaca6,None,None:segment:0,66,6,36,6,90f2cb5f891b88418fe36b2b3e9757bb162a590ed4b74c0af5a394319fbe21d6,cd41bd1fe0035974587b0ba44ebcc2b3776e9ef61ac6a8332340ec33fb73d9ea,20447b7ccdddf16864ed96753d4462f1e168e07ac8765904b72345b049907178,2021-04-04 20:20:00,144,2.9652,afe4b34210f4e7be0cfaca4441c863a79fd9f96b747de2d676b601f6133d1245
pleia,2,inner1_selection,0f7cf498f57f1e3797b0,None,None:segment:0,45,6,36,6,e885230457c69eeb39b119b5fd46cd29b50341ae0c6746a132458f4cc8a0c5b8,64793728a341feaf8e0dc6bc3d4f44e07d45635acda1febdd8c04d98fdc608db,ab8367f30f1649ad8641d953d442dfc55fa7a5f260e8ec6a61335ad165b6de93,2021-04-05 16:50:00,144,2.9652,f93064bffdc1ccedc63b2228e20f99a311fa0371951d0a970528bcfee9a0a781
pleia,2,inner1_selection,5720e316fd3fc3666929,None,None:segment:0,67,6,36,6,20301ce578e54b0c64d3036171b21c0657ee0aac10abefa2a96737a624712fb1,0158bcd2ec779dc3fdf22b0898644992efe97f46fa435432f0c288a840402f7f,2234b7d10b6f1633617900b7773df8fc4e5de3ecd94cc54b082160f122b6f35f,2021-04-06 20:30:00,144,2.9652,f0b9e524ea402905f153468da8e74b8ea5f23ea923852aa3eb73e7ece947f964
pleia,2,inner1_selection,b504cb549452151d8cbb,None,None:segment:0,54,6,36,6,16385bb2e120b5ce97704eba742096c02926603b4f1e47b00b5dd9b8aae9c3fb,9053aa78ea9610a02995ca3ccd00e390cb9af61faa180e989fd7af3174bacc74,5ac9db286acdecfe423d1bd17044c5302b2fa9023884a0e3b4d362b74ded4643,2021-04-07 18:20:00,144,2.9652,c9a60377d5d17857ea36fbfa6842210240ac570d1c4d752900522de945fac66e
pleia,2,inner1_selection,c45131f34d69aa08a9d7,None,None:segment:0,124,6,36,6,15d5a203858528401e0d3cdee984d3761beb67865a43107f780dbf901d7b3fab,2c723d1058bc7176f3abfe91ae28d872a571cd28cd8ff37ad34850d4415eb6f1,a2e9bdc26aa6865636719c0119cb0abfcc9d088be4575b21456b1030646739ac,2021-04-09 06:00:00,144,2.9652,8a27ba8e206bb24f8688416282c9a3f2c910ae8b7be129dac9bfda72ad5ec2a5
pleia,2,inner1_selection,6ae31ee98825a1ec31f9,None,None:segment:0,91,6,36,6,f2ec9c31468339161006fef01ef97088cd8d2f6f62d2868ef47ce9302d89ad3b,579856b077d4c94eba712d2ed10169c53d30d452b20bc37fd77fd13932235e87,5a3bc3eee1f40db370e76f4208a57b1915d5d15638f4c132f9c08ba56d62d582,2021-04-10 00:30:00,144,2.9652,8d3e4046ec762e7a99690edf765964bfd6ca5a8685348e5334486af47261d852
pleia,2,inner1_selection,21bcf0003513c03dbcf3,None,None:segment:0,86,6,36,6,b4a03f932051e513069ebe3be39e8028f6327fcb8c05a5d8d9b783f21fbaa47f,412510936c694e1fc2d12beecddebb3ed04d060e5e7d3b2191fdc3732d5ca51d,c79a1b85bd2598f6895be9c325606020f15b581a0f7e4594e655c36a7b457b47,2021-04-10 23:40:00,144,2.9652,fab08ab8de09e26adfafc8083c2ce85142d58b579aaaa2f326d22fb15805cd6b
pleia,2,inner1_selection,7a3dbe903a4288f438e8,None,None:segment:0,106,6,36,6,377d459aff72c05a209c57a2a5bb19fa1ce06636c8d780ac65f22663fd519f40,85f4066fea35e8c94e99e59b15c5490d21b36c422faa327a0de829471aee506a,8d26d4831f822f621f950c2279a465d50774b210d97c1ddd187956b75bfefbd0,2021-04-12 03:00:00,144,2.9652,6929947191ae2250592c34579194c63c31df33e96018dce2ccd4a688fd7da140
pleia,2,inner1_selection,bccb900e3200fb681b30,None,None:segment:0,84,6,36,6,d5a2d37e7faa863837c52843fe9eb6b87610ec2032da622b71211819c299ff89,7e4658702803b4f5201dfaf9cf2548149d1bde3b0669375076a4c757064ee5ab,8350832f2b2980f96d8fd42b895438bc5348aadece3c84786b0805b73f62205e,2021-04-12 23:20:00,144,2.9652,56fac26803e4a8e87ecc880a6313e0669734adcdea53df02777a63c83b2a0943
pleia,2,inner1_selection,8b0037240ead3e4e0294,None,None:segment:0,38,6,36,6,16b5b793ed1c730279f6ac7ea7088c733bcfc4135ca7a9b605c633924b295f96,f6c3002bee2cc5b924659a60fd63092a92a6898799929ec388f6ae271ccd24a5,fffe491bc9076a9bc8a09c2ff69104fa187aaef8027104d2ae3b15dcc63a9850,2021-04-13 15:40:00,144,2.9652,4f260fab21cfa8fbd0136f2b3e0361b0b467ece768714c4e6a106825c49b3581
pleia,2,inner1_selection,0a42b7cdf03111e07fbd,None,None:segment:0,90,6,36,6,389d129acfd3b4c28ae8d9d7ca5489356315973e0633ab4e2462c6dccc8376bf,3301ba4b9ffb3b64cddd90257f29a21e1c92c15b7215c8583a983fa35df26c86,5e397ae10e523242f45b593f5b4c23fe042f74fdd141c211983556d285efc4c1,2021-04-15 00:20:00,144,2.9652,afd790181af65b9a4fd50d9222f15457e450b85933e6f49d4a05b045f7af05c7
pleia,2,inner1_selection,318ce3237350a40d75fe,None,None:segment:0,42,6,36,6,9adccf90eb4a37b6b1774f04619f031c1a68c061e9e1048212da3a05439f91f4,c6b781d101b9a4c0c92579aedef1f2e6d041a39c976ce25c1295b4defcff53eb,4f325e916eeabcfd9b3fad7f3062ac29cb7ef1944591deb6ca6ff198abc5959c,2021-04-15 16:20:00,144,2.9652,58dcc02e180e04aaf1acbf4b94fe12e2c447c0ac08711f205b6c4fdcd74c0319
pleia,2,inner1_selection,024ce13e39a11e3666e3,None,None:segment:0,84,6,36,6,1fd1b79e98f245802a64b4ec7805383c0b34ceb9a89b32806bdd0eeaae3b4f43,c4ac439663e49f9b147a4877c3f879a9a1561ec82fe7afdebc7fbf59b46b5d78,0db155682a007961b12050b8fb24abd6168bfe061c6f80c5d8d79fa7f7ea74ec,2021-04-16 23:20:00,144,2.9652,5d4958994a2a0d2cfbd928d434dee95e2a5b42849db0249d753948632e1c0d46
pleia,2,inner1_selection,e84f3ef8854794d34af6,None,None:segment:0,72,6,36,6,e781e93935272e3e163b8794913ae2bb8858ce57150220fd1c4bb1d1dcfbf338,7df3272c32c3edb0004812bc3d9102a7a71e741fa97ec7025a5ae93dd65a8030,2d3ce136721d9e45026cf2fe12bab3d4a853b5d7a27409b687fad4b9d25ba370,2021-04-17 21:20:00,144,2.9652,ed1173d279c68e3e540a73778a33bfa2da6615c13e4dd1b5e3a2ea4026f5f0cf
pleia,2,inner1_selection,667b9dd1988500580d0c,None,None:segment:0,56,6,36,6,2930beb5a37e623b4bd26a62bfd54e2caa7c09c1edce00ca8a470949221670cb,d33a7633ee9307a0b7c9a137c3555ac49b22815d2580dd264c8b6e3090d0d8b9,532f87ddc417d423249cfdae952c2e1a3d8daffbab4a506d14d2f4e6ffc0a69a,2021-04-18 18:40:00,144,2.9652,dcb8f4b3722934003b83ed19e2d951d3d7ad21a25c705d1aa2966bc2b1607302
pleia,2,inner1_selection,5c1f4aa3ef00a47938e4,None,None:segment:0,110,6,36,6,0d22e28c8168926220280b6a385cbda6abbef06fee6712589f414b25e2a465c2,8c3a112d465ae34aef6be3211956c3ad7eb2470f852cd74876977f620a3f4ad4,561d1eb56f4b735686fd8fd618e48cc8ad239d069ad20d56eb4676b0853657de,2021-04-20 03:40:00,144,2.9652,d5f2132e5353623b91e445b2993b859f29f5a801fa51dfb0f3c0cfc8ab48faf8
pleia,2,outer_test,ec3730985769999acec0,None,None:segment:0,75,6,36,6,a57d5c1e7baa68a96d6fe7c6f27f231b63e95a02bec9f66bba4128ae8fd86edd,6052859d6e2ea2b87f543b4a0c1c4ba659db49e9e539e33994c96676e6b0a1c4,8e5bf605d67352fd0b00e13dd5ccfbe57540b46a9ccac898f13fbb6dee55d846,2021-05-26 03:00:00,144,2.8169399999999976,e9e02ffd5b54d2a83a02d5b88537728266ef8b044bc7bfe2eaae46b74e3259ff
pleia,2,outer_test,3c2ed441cb78fe67ef35,None,None:segment:0,103,6,36,6,dedce5c033fa67342850f264e828d3e5f8eb8c0e3bb63a7bbdbd7be844242491,73dbf4f63c40ff700b650eb10a5646c79d199593ba55f7c6c08b33b841cae8d4,06f9df17983679ac06817579ffe0f27007f39fae73c1962589addfb8bdec7654,2021-05-27 07:40:00,144,2.8169399999999976,3404954509bba01d36ab117ea4a8a96eebd81a0c71cb865cf56366fc00c48e31
pleia,2,outer_test,8b9681a4024d46b3e7ec,None,None:segment:0,66,6,36,6,4e599e64c570aa7884063429e488e635ca3262affc392fc90bd9b9db53d27fa3,8e2851b90d6e902afaae067b74fe8920c1e9f0978ef740888e1c7539c924091e,90d445caa5178c4ffcf8b1fb384ba01ed68537405d86233cea109b218225b7a9,2021-05-28 01:30:00,144,2.8169399999999976,5ffd3c575c43ec87f1c25e6d3d428a505d85fe471ea65a4f6c746dce08ee22fb
pleia,2,outer_test,45e3b6a5fdbd65e8305e,None,None:segment:0,70,6,36,6,2706146763ef0e38d5b0c314106596cee8379d026d049c8dd4b9593752704635,39c390007141d986a95d1b8906a06171c871dad90d75ae625514f17714addaa2,fa4ce236f11c04ad30c4c8bbecb65b1bfaeb56ebccabf6e8b8b755440169ebcb,2021-05-29 02:10:00,144,2.8169399999999976,6c58d84ec363e98e3ec96250fed2c9f5b2d4896df5fe0d705bc32064777505c8
pleia,2,outer_test,9cb0d333b98f74f847ab,None,None:segment:0,42,6,36,6,3c364cea65088e3a881d2853186f8f6739d4a48f595a3b8b34c70377737b6012,dd899bc5ccc1555eae217b1f1d91a8a6b4fd0819d83c04156d6c671981842d1b,c6d6a800592389b08c2d970e8ee0d0e9eb46bb314e5852ef8a2a540b4c3b3fd6,2021-05-29 21:30:00,144,2.8169399999999976,ab2d6628eed09f2dc2c1100670e5248fb2d2c5730353888a6e46b3aa5c173caf
pleia,2,outer_test,2481337af1f347d1dac3,None,None:segment:0,69,6,36,6,3d8bf7d0cbaf4b17920df83824503ff3a5a9c72c284c8fb900b80b3ccc952b97,0a269e542556fff8bcf6a70e28426f50d0f2c987075706539110d1570771b233,7d17f7c05042ff444e6f6cfc4efb527c0325ae8b0868dd26a008f06ef41b081f,2021-05-31 02:00:00,144,2.8169399999999976,2487a139d29de3cc1326f0c6a8d55dd6143aa6d32161df4beb2d2470d72386d7
pleia,2,outer_test,783ec13683ecfbb3bc3b,None,None:segment:0,42,6,36,6,8b31fb8f3b89f3d0ef5d805f36c52d270cb72ec1495a144cc30855b21e3aa4bb,1fcb2f27b99fa83d4fcea5d342826044e5d946715ba23623a074ea2a3b9945e0,88748d313230328476d4521eb484aeffde73a8560569886f84f9ddeabec6e68b,2021-05-31 21:30:00,144,2.8169399999999976,235adbad953e5a53292401c5ebac9838bf8a936735a8bb032122ada6bf842b8e
pleia,2,outer_test,612a34cba7b4e3c2dac2,None,None:segment:0,126,6,36,6,eb135be1964c046a1a6d3aae566940bdd9c58a773d589b0e08bee3fec5e001dd,3f7f604649c61fb7ad22941f2c16c44c7c48dbfbb8d507181c378fe9155ccd0b,5b264ea5c0c2c24fea02771c0000f44efbb05b23afb91950e0f48bc2b08264a9,2021-06-02 11:30:00,144,2.8169399999999976,0ad761c54e0c51bc8176b192966d650ae04b7bceee7e1ff60b4ac2e9cac40d56
pleia,2,outer_test,d8bf8e87c5509cf4cea6,None,None:segment:0,47,6,36,6,855eb9ef3bc4419a5ad373643bd848a40ac1ee159e7dbc18f1097d6c8fb49482,29945d46776cead36a050b4cb4fcf84d209a5f726cdf5e3650baeb43dad753e4,ac0321cf299b05964f6f31d605811bd6c80bfd35ba66f8a1900ee011e2a4c2bf,2021-06-02 22:20:00,144,2.8169399999999976,cd63c9550f2b1d5438d2b28aaba364497da1f74d30b22fe7ba4db58e132023ba
pleia,2,outer_test,bd5c98fb895a6434103f,None,None:segment:0,127,6,36,6,077b8876bb355f647dd3eb981c3d26cdb91768feb8c0e8ace6ccb13684d3db75,aaea5180b5f47c517e71f304ed4f1263ab52bfdf9f821c11fc68cf24bb0777ee,74c7c5e310fca4dc733e8b9f247f1b49096e9ff5b1997c6e0fa47ede4373d5a7,2021-06-04 11:40:00,144,2.8169399999999976,e3a89c225bc86f73b79040e37801c8c36c55bb28cdd689caed9248544f14892c
pleia,2,outer_test,6dc6912aa0bc1eb2f0bc,None,None:segment:0,128,6,36,6,325703444b14698f8daaea66d35a49baef19e9da664db6d206b241bd1b5c9cb2,49928569d5e665f6cf269c9c95ffb613f5898f95338bcb0e128b06e2bd9b49b0,75700b666e23f3b9a8353e36cdd58a36f610a2bf825c185e16ed060ae5247fd8,2021-06-05 11:50:00,144,2.8169399999999976,114e93272d24b209ed16d4478640fe1b9e251f3b322f837be92d8eef46e6cfc6
pleia,2,outer_test,9c545d5dd7b52b39686b,None,None:segment:0,71,6,36,6,1372da94f93a12835a25398ceeac3f1c1bfe2190e181d8eb8cea7e0d07a933c2,37d1ca1978c743db08ac3961c9faf8aecf4ef1581451865444d31d9e0b0d8af9,106b0859f0f5123773da2223b708cefa99b74b8cbbd203d897a0c32fe4a1fc80,2021-06-06 02:20:00,144,2.8169399999999976,52e800e6b14f651d15b58106fae3c2e421274f67cb0140c833a9f89bab6f3cc4
pleia,2,outer_test,85583af4fc2a9beddd7c,None,None:segment:0,113,6,36,6,f2eef8fba89972412c5c34ea64f55151d2c50845f6d355becec836020ecc7b4a,1be9221e3feccda22706c633db9e7ab24fbc4aa23deed9200cc28d6bd1814db1,b0edac136f400032f98beb651e9942edd6eabc74bba7e447fa1a346015932561,2021-06-07 09:20:00,144,2.8169399999999976,1fcb38f82b285c87478ef16b7a59f6047005035c246a05931c9909ebbe2195f0
pleia,2,outer_test,205f9629a76c37a65cf4,None,None:segment:0,98,6,36,6,f44f99825a1fbf7b95afddfa6a7670c20e89f95fb0834e783c7fb157315c4a91,c6cd681f390ce9bb2b40729d5a13004c62c292fd3fee9390224f3ec06baf99ac,2591155c11c9259694e4d7e6b3ac51684ed2c8f3225b0c1359d9ddaae012fb14,2021-06-08 06:50:00,144,2.8169399999999976,1f37f1022a277d07c0f84b28fb0c38ee6e5a6aefd07f247d03e454ae95bc5420
pleia,2,outer_test,fa2f3f67d852c43ab114,None,None:segment:0,132,6,36,6,4310df92f3b125f99a4582f80bff36b7acc5769929e26860626f1fb046e2ed91,aa48750545cca2de3ec2b57a725388cc8a5b69354fc0b4cc086035ad412a7bd0,9f5a64d95dfe145e4cdfde4a01394b6e84fbb866cbd8d80df806b100ca471539,2021-06-09 12:30:00,144,2.8169399999999976,6550f304abb2c6ca70d29455eb2d0e572bf0e30626f24dc1b33a83d2368ec081
pleia,2,outer_test,16087b4f2e552fc77bb5,None,None:segment:0,97,6,36,6,9a3905b0c004a8f464c1863071efc466f284b97e395d75236f4a18edb46cb186,e872b26aa5a87608621c0f15199203552de8cd36946e65369a898c508df34bd1,5ca1bec8cb8cce070a31bb599003f509d5bc74c34a5bed21a209e8e107158ad1,2021-06-10 06:40:00,144,2.8169399999999976,9d7015c05942fe7a28faf03c7e8dc06aa6c88c245459adb1f8d3cdee5c3e87d5
pleia,2,outer_test,5eecab36f17da3497a31,None,None:segment:0,80,6,36,6,f9f16950601495991b9b8e51fdb1f2b545bf4f2f605bbb292471caeb208cbbcf,ad44efa091a759a64ed758dc3138dfe079a5fbdefd8309a34b0ab082977e9461,9ddec9e62610afaadcaa8c93395d6ac7145cef4650c391327fe13feade432759,2021-06-11 03:50:00,144,2.8169399999999976,2432ac5c0b11cfd1d95047f5d28ba209b03d34728f1c2da21a884c6ac3dda9ee
pleia,2,outer_test,1b99b5a6213801af4c20,None,None:segment:0,47,6,36,6,b1156bb9d4086caf440b65e90937c33fb5de1926598a4c8c5bfe29e568b52fcf,edc7d3c92d7703df7ab89239ff3cd6c1a113760d3dd298e3510d46451f6cbc54,8ee138d22238bebce263bbf220e40e36ce717a71b8c3f8ecd3732932a02bc33f,2021-06-11 22:20:00,144,2.8169399999999976,71b044cb0d8f9cb909a45047c1cdaab012ed49ebd14b894b0d6807020155a5cf
pleia,2,outer_test,fbedee8ece0a55c3b2f6,None,None:segment:0,79,6,36,6,607b2d73618355384a2167188a479f9d5cf99d46e31daf3f6bcd91cb5f5dc19d,72a810b85475a002ecf61369963f28bcd98352b2bfece3dbae56386ab6b9564d,5523a00f3a49585ae0dfb5c908513e70f816eaef1e4a59816ad05ecd8405ceb3,2021-06-13 03:40:00,144,2.8169399999999976,d601090890481bdc51843239de160fee819a1857b0958739a480e46fc7235c2b
pleia,2,outer_test,0406505c2d05431e3e3e,None,None:segment:0,87,6,36,6,3e34a4d51b76a17f36869ebb8eb939b47f49f4bb94338f34b9163ba4cd6af55f,62a3dff6b11d750fbdac0516a3ce34bfd89dc4e1454907dca4d6d7d64fe0e68d,f25c7510dfe91efff02ccd933a01a46ce076d377b4d7a00e2bbf70f860b99bb5,2021-06-14 05:00:00,144,2.8169399999999976,2935820cb1c5d40e752ef1fcd07f9431d3ee2e41ceb7113bdc06de85a588a259
pleia,2,outer_test,68ad9b110fdf27884f7e,None,None:segment:0,88,6,36,6,d9881cf9244e1e7cc7a4e53881cc99d57c38010e55836f96b0c2346c7ee1fae1,c03f6aa01db3e586b494903ede95ff60a7c1115cdd38a73b78076df2a07c4c21,d15cd29bfa0e8a8f97fa8dfa1a0a234d3a4a55e0c20e937519efaded9f803c9c,2021-06-15 05:10:00,144,2.8169399999999976,32bb3508c0c8f224a3de35c8345c57a925ec94e7fc1c9113d7f3de8da7935992
pleia,2,outer_test,c7ec52ac7a6f897519c8,None,None:segment:0,97,6,36,6,9849a879ac50ef4f9195e8886c2999d02acf1fd5575e6fc1b8987e90f7c78733,93ede0162115cb3a19a8d4d01f39afc8c8c8af778fddb435938202be4293e7a0,5f7a5dbd8c3f361dfb81e56b9ff887fd8352d1b1e902eea60119347901e4aa70,2021-06-16 06:40:00,144,2.8169399999999976,41d08696f2fe82ef3c2ddc4047a26ec791ae7ae5e891828fbe86a417a607966c
pleia,2,outer_test,1da99732b990083accbd,None,None:segment:0,45,6,36,6,004d9b31f535623c78175643594aa9c312aca6ec56fcd95153eab931c0af9e8c,a2811b7ad59141c2a6828d49e8256b0d21a17c8988b9a135bafbcaf6f08af4c6,0937cc50dac52b83269f5723a847e888f5da018b5dec25a6801b68167efe17fb,2021-06-16 22:00:00,144,2.8169399999999976,2513723c9b5d355bbd45bd576e466f2ac86bb1baccece7f781ab307dcde5f662
pleia,2,outer_test,21f1051d019484c75fae,None,None:segment:0,64,6,36,6,830112ff871630b6cee80a633d1a3e43aa79c9645d618386c0c836e9f38db4fd,4d3b415c443d24a471d5397a1e5beba103f425af4f494bf3d083b288739ce7fd,1f77cc0aed9b41f952c6ddaf73abc8105b3ad02797ab7f334aea9681faf71cac,2021-06-18 01:10:00,144,2.8169399999999976,16aa4c2518de06e80281aabd4d2d237b4bf6c1e9241d3463a60de3dd29c7fab6
pleia,2,outer_test,e33b302dfc0ced0081e7,None,None:segment:0,93,6,36,6,1f048b7d5c9ff0c461ba71613a2c3f1eb880dcdfa11dc7ce3376254017e45956,82a4d3806e25faad9030353a862fff35ff384e9133c504e59d63bfa03d350a7c,ae1cd9fae5d0fc38bb85a392fa5532d5e1924d565332d07cc14e975c98e7da11,2021-06-19 06:00:00,144,2.8169399999999976,0757e6bcefd81f59bf153006aa07375bbd03a30c5ebb106ef77ad5eb2ca58c13
pleia,2,outer_test,4d2dd324d9e57f85e28c,None,None:segment:0,58,6,36,6,cd7f2e3c206267789b0a7d8dd162f3554374bb2544b9e62b3f575912326b0062,5ae1d3f72391c3d43407828365f803b2ed02d3fd4e8565ca5d0f69de6e26b521,8079d60eadd9f43763d57cec6d5f805d9f40220740839094cec91306a3f22095,2021-06-20 00:10:00,144,2.8169399999999976,9369fb807e4d2b1af9b6a5381e0b9873335a175fa03d78596651482cc70fd722
pleia,2,outer_test,98ea992a4d9aaf724cad,None,None:segment:0,123,6,36,6,3ecf69228a728b133715dfc3c4e83e03e20f754e6750f430d320ffcfb0ecf4e7,c983e7ecf3da8be2ca7004d1078cee96db55c6ba82d213a156796a79d592e55d,4ac97619e736a266ba28c021966baaea5e11851bd975fff02933fb9c4dd77161,2021-06-21 11:00:00,144,2.8169399999999976,7cc8f58635126e53e88475e3162bdfa64d3c6bf144d2aa78eb2a5e6925aff3bb
pleia,2,outer_test,da992078544103521ed8,None,None:segment:0,81,6,36,6,06d0ef1e0431aec38bb0cb7df3b8b718f713a0dc6be73b052f698b87375968bf,d302eb3a116bd6ae23298ad800560b5db2ed966bdd04ee6e187824f2e453a4e0,57ef53a5ba22177d76beb4f4dddf9be5ee9668dd7ffae81481bc15d5b3c0c6ff,2021-06-22 04:00:00,144,2.8169399999999976,fae5a8ff39b6ba19ba5626ef850a6f47d53806a55322da41f97811f49c4c4ce1
