control_id,rule_id,channel,family,severity,recall,restricted_ttd_minutes,original_contexts
cqr_rolling,60min_4of6,numerical_only,stuck,2.0,0.058823529411764705,108.08823529411765,68
cqr_rolling,single_sample,availability_only,bias,0.5,0.0,110.0,68
cqr_rolling,single_sample,availability_only,bias,1.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,bias,2.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,block_missing,0.5,1.0,20.0,68
cqr_rolling,single_sample,availability_only,block_missing,1.0,1.0,10.0,68
cqr_rolling,single_sample,availability_only,block_missing,2.0,1.0,0.0,68
cqr_rolling,single_sample,availability_only,drift,0.5,0.0,110.0,68
cqr_rolling,single_sample,availability_only,drift,1.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,drift,2.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,dropout,0.5,0.0,110.0,68
cqr_rolling,single_sample,availability_only,dropout,1.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,dropout,2.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,level_shift,0.5,0.0,110.0,68
cqr_rolling,single_sample,availability_only,level_shift,1.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,level_shift,2.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,random_missing,0.5,1.0,17.5,46
cqr_rolling,single_sample,availability_only,random_missing,1.0,1.0,20.234375,64
cqr_rolling,single_sample,availability_only,random_missing,2.0,1.0,10.671641791044776,67
cqr_rolling,single_sample,availability_only,stuck,0.5,0.0,110.0,68
cqr_rolling,single_sample,availability_only,stuck,1.0,0.0,110.0,68
cqr_rolling,single_sample,availability_only,stuck,2.0,0.0,110.0,68
cqr_rolling,single_sample,combined,bias,0.5,0.35441176470588237,80.58823529411765,68
cqr_rolling,single_sample,combined,bias,1.0,0.586764705882353,57.779411764705884,68
cqr_rolling,single_sample,combined,bias,2.0,0.8235294117647058,37.5,68
cqr_rolling,single_sample,combined,block_missing,0.5,0.9705882352941176,22.470588235294116,68
cqr_rolling,single_sample,combined,block_missing,1.0,0.9676470588235294,14.205882352941176,68
cqr_rolling,single_sample,combined,block_missing,2.0,0.9411764705882353,7.794117647058823,68
cqr_rolling,single_sample,combined,drift,0.5,0.33235294117647063,88.38235294117646,68
cqr_rolling,single_sample,combined,drift,1.0,0.5750000000000001,69.52941176470588,68
cqr_rolling,single_sample,combined,drift,2.0,0.8970588235294118,44.75,68
cqr_rolling,single_sample,combined,dropout,0.5,0.9705882352941176,22.470588235294116,68
cqr_rolling,single_sample,combined,dropout,1.0,0.9588235294117647,14.441176470588236,68
cqr_rolling,single_sample,combined,dropout,2.0,0.9294117647058824,8.058823529411764,68
cqr_rolling,single_sample,combined,level_shift,0.5,0.4102941176470588,72.77941176470588,68
cqr_rolling,single_sample,combined,level_shift,1.0,0.6088235294117647,52.55882352941177,68
cqr_rolling,single_sample,combined,level_shift,2.0,0.9191176470588235,28.25,68
cqr_rolling,single_sample,combined,random_missing,0.5,0.9565217391304348,21.782608695652176,46
cqr_rolling,single_sample,combined,random_missing,1.0,0.96875,23.5,64
cqr_rolling,single_sample,combined,random_missing,2.0,0.9686567164179105,14.611940298507463,67
cqr_rolling,single_sample,combined,stuck,0.5,0.11470588235294117,103.61764705882354,68
cqr_rolling,single_sample,combined,stuck,1.0,0.10588235294117647,105.11764705882354,68
cqr_rolling,single_sample,combined,stuck,2.0,0.11470588235294117,106.17647058823529,68
cqr_rolling,single_sample,numerical_only,bias,0.5,0.35441176470588237,80.58823529411765,68
cqr_rolling,single_sample,numerical_only,bias,1.0,0.586764705882353,57.779411764705884,68
cqr_rolling,single_sample,numerical_only,bias,2.0,0.8235294117647058,37.5,68
cqr_rolling,single_sample,numerical_only,block_missing,0.5,0.14411764705882354,101.55882352941177,68
cqr_rolling,single_sample,numerical_only,block_missing,1.0,0.13529411764705881,102.52941176470588,68
cqr_rolling,single_sample,numerical_only,block_missing,2.0,0.14411764705882354,104.70588235294117,68
cqr_rolling,single_sample,numerical_only,drift,0.5,0.33235294117647063,88.38235294117646,68
cqr_rolling,single_sample,numerical_only,drift,1.0,0.5750000000000001,69.52941176470588,68
cqr_rolling,single_sample,numerical_only,drift,2.0,0.8970588235294118,44.75,68
cqr_rolling,single_sample,numerical_only,dropout,0.5,0.9705882352941176,22.470588235294116,68
cqr_rolling,single_sample,numerical_only,dropout,1.0,0.9588235294117647,14.441176470588236,68
cqr_rolling,single_sample,numerical_only,dropout,2.0,0.9294117647058824,8.058823529411764,68
cqr_rolling,single_sample,numerical_only,level_shift,0.5,0.4102941176470588,72.77941176470588,68
