model_seed,control_id,rule_id,channel,conditional_context_detection,restricted_ttd_equal_stratum_minutes,detected,misses,detected_delay_median_minutes,detected_delay_q90_minutes,supported_strata,original_eligible_rows,original_asset_days,background_episodes,background_episodes_per_asset_day,alert_rows,time_in_alert_days,fraction_time_in_alert
44,cqr_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_static,single_sample,combined,0.4327993811087056,75.61134246446794,1183,1544,20.0,60.0,21,9907,68.79861111111111,197,2.863429898051882,6730,46.73611111111111,0.6793176541839103
44,cqr_static,single_sample,numerical_only,0.5413761992467331,70.56840827262118,1449,1278,40.0,60.0,21,9907,68.79861111111111,197,2.863429898051882,6730,46.73611111111111,0.6793176541839103
44,persistence_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,persistence_static,180min_3of18,combined,0.5127071330641276,74.29511464303437,1412,1315,40.0,60.0,21,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555,0.06258201271828
44,persistence_static,180min_3of18,numerical_only,0.3539444208897056,88.61295260316975,998,1729,50.0,100.0,21,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555,0.06258201271828
44,persistence_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,persistence_static,30min_3of3,combined,0.1850230175619891,95.49640348108744,516,2211,30.0,50.0,21,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555,0.0008075098415261935
44,persistence_static,30min_3of3,numerical_only,0.05987394957983193,105.77731092436976,171,2556,30.0,60.0,21,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555,0.0008075098415261935
44,persistence_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,persistence_static,360min_4of36,combined,0.37020936091828033,84.03717931851523,1024,1703,40.0,70.0,21,9907,68.79861111111111,48,0.6976885030786313,990,6.875,0.09992934288886646
44,persistence_static,360min_4of36,numerical_only,0.24313463623606482,94.11617583438309,687,2040,40.0,90.0,21,9907,68.79861111111111,48,0.6976885030786313,990,6.875,0.09992934288886646
44,persistence_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,persistence_static,60min_4of6,combined,0.18040031960220815,97.55457305407563,504,2223,40.0,50.0,21,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221,0.0014131422226708386
44,persistence_static,60min_4of6,numerical_only,0.09733893557422968,103.82352941176471,278,2449,50.0,50.0,21,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221,0.0014131422226708386
44,persistence_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,persistence_static,single_sample,combined,0.9086134453781511,24.62449807956927,2466,261,10.0,50.0,21,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333,0.03482386191581709
44,persistence_static,single_sample,numerical_only,0.7236068867845646,47.26795652151191,2027,700,10.0,60.0,21,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333,0.03482386191581709
44,quantile_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,quantile_static,180min_3of18,combined,0.10360995874663947,102.57537426472861,284,2443,30.0,80.0,21,9907,68.79861111111111,46,0.6686181487836883,8590,59.65277777777777,0.8670636923387502
44,quantile_static,180min_3of18,numerical_only,0.10039591558557233,103.79248203174845,270,2457,50.0,80.0,21,9907,68.79861111111111,46,0.6686181487836883,8590,59.65277777777777,0.8670636923387502
44,quantile_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,quantile_static,30min_3of3,combined,0.32333890524087633,90.92563647782279,900,1827,50.0,80.0,21,9907,68.79861111111111,99,1.438982537599677,7221,50.14583333333333,0.7288785707075804
44,quantile_static,30min_3of3,numerical_only,0.482258183529739,85.5115944414755,1276,1451,60.0,80.0,21,9907,68.79861111111111,99,1.438982537599677,7221,50.14583333333333,0.7288785707075804
44,quantile_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,quantile_static,360min_4of36,combined,0.07238661403886668,104.76448096678645,198,2529,30.0,70.0,21,9907,68.79861111111111,28,0.40698496012920155,9030,62.70833333333333,0.9114767336226909
44,quantile_static,360min_4of36,numerical_only,0.06035630102138195,106.22649051508989,166,2561,40.0,80.0,21,9907,68.79861111111111,28,0.40698496012920155,9030,62.70833333333333,0.9114767336226909
44,quantile_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,quantile_static,60min_4of6,combined,0.25958918812495796,96.86212891629722,725,2002,60.0,90.0,21,9907,68.79861111111111,73,1.0610679317654184,7395,51.354166666666664,0.7464419097607752
44,quantile_static,60min_4of6,numerical_only,0.3292310597178521,96.51019584099052,918,1809,80.0,90.0,21,9907,68.79861111111111,73,1.0610679317654184,7395,51.354166666666664,0.7464419097607752
44,quantile_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,quantile_static,single_sample,combined,0.4394178177435803,76.68631674360203,1205,1522,20.0,70.0,21,9907,68.79861111111111,262,3.808216412637529,7621,52.92361111111111,0.7692540627838901
44,quantile_static,single_sample,numerical_only,0.5959598472744063,67.09869541586913,1583,1144,40.0,60.0,21,9907,68.79861111111111,262,3.808216412637529,7621,52.92361111111111,0.7692540627838901
45,cqr_rolling,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_rolling,180min_3of18,combined,0.38215266435905965,80.29913259106368,1065,1662,30.0,50.0,21,9907,68.79861111111111,67,0.9738568688805894,1884,13.083333333333332,0.19016856767941856
45,cqr_rolling,180min_3of18,numerical_only,0.26938991446676014,89.74724875349231,765,1962,30.0,60.0,21,9907,68.79861111111111,67,0.9738568688805894,1884,13.083333333333332,0.19016856767941856
45,cqr_rolling,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_rolling,30min_3of3,combined,0.40162846652288436,78.52355938725262,1133,1594,30.0,40.0,21,9907,68.79861111111111,93,1.351771474714848,588,4.083333333333333,0.05935197335217522
45,cqr_rolling,30min_3of3,numerical_only,0.3037374099542478,87.22041282444191,860,1867,30.0,60.0,21,9907,68.79861111111111,93,1.351771474714848,588,4.083333333333333,0.05935197335217522
45,cqr_rolling,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_rolling,360min_4of36,combined,0.19872903533574368,96.06569392033256,560,2167,40.0,60.0,21,9907,68.79861111111111,57,0.8285050974058746,2743,19.04861111111111,0.2768749369132936
45,cqr_rolling,360min_4of36,numerical_only,0.15412773034262375,99.55775362546058,438,2289,40.0,70.0,21,9907,68.79861111111111,57,0.8285050974058746,2743,19.04861111111111,0.2768749369132936
45,cqr_rolling,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_rolling,60min_4of6,combined,0.29867442393894617,89.36214354333558,841,1886,40.0,50.0,21,9907,68.79861111111111,62,0.901180983143232,773,5.368055555555555,0.07802563843746844
45,cqr_rolling,60min_4of6,numerical_only,0.24349000226307266,94.08960858840616,690,2037,40.0,90.0,21,9907,68.79861111111111,62,0.901180983143232,773,5.368055555555555,0.07802563843746844
45,cqr_rolling,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_rolling,single_sample,combined,0.6851460976993005,47.94876009294048,1833,894,10.0,60.0,21,9907,68.79861111111111,216,3.1395982638538404,924,6.416666666666666,0.09326738669627535
45,cqr_rolling,single_sample,numerical_only,0.4499883523331461,72.38335703765607,1266,1461,20.0,60.0,21,9907,68.79861111111111,216,3.1395982638538404,924,6.416666666666666,0.09326738669627535
45,cqr_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_static,180min_3of18,combined,0.1746059816691115,97.1511215615383,483,2244,30.0,80.0,21,9907,68.79861111111111,29,0.42152013727667303,7652,53.138888888888886,0.7723831634198041
45,cqr_static,180min_3of18,numerical_only,0.1373771158366007,100.80641262426451,384,2343,30.0,90.0,21,9907,68.79861111111111,29,0.42152013727667303,7652,53.138888888888886,0.7723831634198041
45,cqr_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_static,30min_3of3,combined,0.32678321774848806,90.91338356400314,915,1812,40.0,80.0,21,9907,68.79861111111111,107,1.555263954779449,6534,45.375,0.6595336630665186
45,cqr_static,30min_3of3,numerical_only,0.467040951276682,86.15311333813213,1244,1483,60.0,80.0,21,9907,68.79861111111111,107,1.555263954779449,6534,45.375,0.6595336630665186
45,cqr_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_static,360min_4of36,combined,0.1161517068702887,102.00682412403637,324,2403,40.0,90.0,21,9907,68.79861111111111,17,0.24709801150701524,7995,55.52083333333333,0.8070051478752396
45,cqr_static,360min_4of36,numerical_only,0.09112962998307694,104.11353686104552,257,2470,40.0,100.0,21,9907,68.79861111111111,17,0.24709801150701524,7995,55.52083333333333,0.8070051478752396
45,cqr_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_static,60min_4of6,combined,0.2558965851915068,98.08441280876399,720,2007,70.0,90.0,21,9907,68.79861111111111,79,1.1482789946502472,6732,46.75,0.6795195316442919
45,cqr_static,60min_4of6,numerical_only,0.3241778723981481,97.11413716606044,905,1822,80.0,90.0,21,9907,68.79861111111111,79,1.1482789946502472,6732,46.75,0.6795195316442919
45,cqr_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,cqr_static,single_sample,combined,0.42257777948947267,76.06967858119887,1157,1570,20.0,60.0,21,9907,68.79861111111111,196,2.848894720904411,6854,47.59722222222222,0.6918340567275664
45,cqr_static,single_sample,numerical_only,0.5438880593606684,70.56328554296476,1454,1273,40.0,60.0,21,9907,68.79861111111111,196,2.848894720904411,6854,47.59722222222222,0.6918340567275664
45,persistence_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,persistence_static,180min_3of18,combined,0.5127071330641276,74.29511464303437,1412,1315,40.0,60.0,21,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555,0.06258201271828
45,persistence_static,180min_3of18,numerical_only,0.3539444208897056,88.61295260316975,998,1729,50.0,100.0,21,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555,0.06258201271828
45,persistence_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,persistence_static,30min_3of3,combined,0.1850230175619891,95.49640348108744,516,2211,30.0,50.0,21,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555,0.0008075098415261935
45,persistence_static,30min_3of3,numerical_only,0.05987394957983193,105.77731092436976,171,2556,30.0,60.0,21,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555,0.0008075098415261935
45,persistence_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,persistence_static,360min_4of36,combined,0.37020936091828033,84.03717931851523,1024,1703,40.0,70.0,21,9907,68.79861111111111,48,0.6976885030786313,990,6.875,0.09992934288886646
45,persistence_static,360min_4of36,numerical_only,0.24313463623606482,94.11617583438309,687,2040,40.0,90.0,21,9907,68.79861111111111,48,0.6976885030786313,990,6.875,0.09992934288886646
45,persistence_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,persistence_static,60min_4of6,combined,0.18040031960220815,97.55457305407563,504,2223,40.0,50.0,21,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221,0.0014131422226708386
45,persistence_static,60min_4of6,numerical_only,0.09733893557422968,103.82352941176471,278,2449,50.0,50.0,21,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221,0.0014131422226708386
45,persistence_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,persistence_static,single_sample,combined,0.9086134453781511,24.62449807956927,2466,261,10.0,50.0,21,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333,0.03482386191581709
45,persistence_static,single_sample,numerical_only,0.7236068867845646,47.26795652151191,2027,700,10.0,60.0,21,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333,0.03482386191581709
45,quantile_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,quantile_static,180min_3of18,combined,0.08005545664080038,104.32036772772054,214,2513,30.0,80.0,21,9907,68.79861111111111,33,0.479660845866559,9058,62.90277777777777,0.9143030180680326
45,quantile_static,180min_3of18,numerical_only,0.07972054006547459,105.08657275369589,215,2512,40.0,85.99999999999994,21,9907,68.79861111111111,33,0.479660845866559,9058,62.90277777777777,0.9143030180680326
45,quantile_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,quantile_static,30min_3of3,combined,0.3171168045414141,92.24273553110406,887,1840,60.0,80.0,21,9907,68.79861111111111,109,1.5843343090743918,7622,52.93055555555555,0.7693550015140809
45,quantile_static,30min_3of3,numerical_only,0.48868625565086515,85.54196315531402,1291,1436,60.0,80.0,21,9907,68.79861111111111,109,1.5843343090743918,7622,52.93055555555555,0.7693550015140809
45,quantile_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,quantile_static,360min_4of36,combined,0.05071650050351094,106.78970420095357,135,2592,40.0,90.0,21,9907,68.79861111111111,23,0.33430907439184415,9435,65.52083333333333,0.9523569193499545
45,quantile_static,360min_4of36,numerical_only,0.04583453473861965,107.36025455363846,124,2603,50.0,90.0,21,9907,68.79861111111111,23,0.33430907439184415,9435,65.52083333333333,0.9523569193499545
45,quantile_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,quantile_static,60min_4of6,combined,0.24285291663712855,97.52870080543573,679,2048,60.0,90.0,21,9907,68.79861111111111,78,1.1337438175027759,7859,54.576388888888886,0.7932774805692944
45,quantile_static,60min_4of6,numerical_only,0.32608123351546975,96.4621134996828,907,1820,70.0,90.0,21,9907,68.79861111111111,78,1.1337438175027759,7859,54.576388888888886,0.7932774805692944
45,quantile_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
45,quantile_static,single_sample,combined,0.4008191936735758,80.25003388360537,1101,1626,40.0,70.0,21,9907,68.79861111111111,280,4.069849601292016,8054,55.93055555555555,0.8129605329564953
45,quantile_static,single_sample,numerical_only,0.5747739881156875,69.23474459543715,1522,1205,40.0,60.0,21,9907,68.79861111111111,280,4.069849601292016,8054,55.93055555555555,0.8129605329564953
46,cqr_rolling,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_rolling,180min_3of18,combined,0.3780285211910851,80.05277932474094,1049,1678,30.0,50.0,21,9907,68.79861111111111,67,0.9738568688805894,1885,13.090277777777777,0.19026950640960935
46,cqr_rolling,180min_3of18,numerical_only,0.2644879536824463,89.45855077916956,751,1976,30.0,60.0,21,9907,68.79861111111111,67,0.9738568688805894,1885,13.090277777777777,0.19026950640960935
46,cqr_rolling,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_rolling,30min_3of3,combined,0.40621262294664784,78.05295516162339,1146,1581,30.0,40.0,21,9907,68.79861111111111,89,1.2936307661249622,567,3.9375,0.057232260018168966
46,cqr_rolling,30min_3of3,numerical_only,0.30832156637801134,86.76957029567181,873,1854,30.0,60.0,21,9907,68.79861111111111,89,1.2936307661249622,567,3.9375,0.057232260018168966
46,cqr_rolling,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_rolling,360min_4of36,combined,0.20158437523289657,95.58789219776165,567,2160,30.0,60.0,21,9907,68.79861111111111,58,0.8430402745533461,2743,19.04861111111111,0.2768749369132936
46,cqr_rolling,360min_4of36,numerical_only,0.1555554002912002,99.18184853840951,442,2285,40.0,70.0,21,9907,68.79861111111111,58,0.8430402745533461,2743,19.04861111111111,0.2768749369132936
46,cqr_rolling,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_rolling,60min_4of6,combined,0.30290321433570183,88.78719627451889,853,1874,40.0,50.0,21,9907,68.79861111111111,65,0.9447865145856464,745,5.173611111111111,0.07519935399212677
46,cqr_rolling,60min_4of6,numerical_only,0.24804704896234933,93.51290082061377,703,2024,40.0,80.0,21,9907,68.79861111111111,65,0.9447865145856464,745,5.173611111111111,0.07519935399212677
46,cqr_rolling,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_rolling,single_sample,combined,0.6844405916162701,47.98966311459691,1831,896,10.0,60.0,21,9907,68.79861111111111,216,3.1395982638538404,902,6.263888888888888,0.09104673463207831
46,cqr_rolling,single_sample,numerical_only,0.45251020995679253,72.09552489879793,1272,1455,20.0,60.0,21,9907,68.79861111111111,216,3.1395982638538404,902,6.263888888888888,0.09104673463207831
46,cqr_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_static,180min_3of18,combined,0.1605475942810609,97.7357546279381,443,2284,30.0,60.0,21,9907,68.79861111111111,27,0.39244978298173006,7735,53.71527777777777,0.7807610780256383
46,cqr_static,180min_3of18,numerical_only,0.1251322113855276,101.07939902924178,351,2376,30.0,80.0,21,9907,68.79861111111111,27,0.39244978298173006,7735,53.71527777777777,0.7807610780256383
46,cqr_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_static,30min_3of3,combined,0.3053362304525964,91.84335589362287,860,1867,40.0,80.0,21,9907,68.79861111111111,103,1.497123246189563,6685,46.42361111111111,0.6747754113253255
46,cqr_static,30min_3of3,numerical_only,0.4561223925813023,86.59267174585605,1212,1515,60.0,80.0,21,9907,68.79861111111111,103,1.497123246189563,6685,46.42361111111111,0.6747754113253255
46,cqr_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_static,360min_4of36,combined,0.09472705776015793,103.76027826364162,266,2461,40.0,80.0,21,9907,68.79861111111111,16,0.23256283435954375,8047,55.88194444444444,0.81225396184516
46,cqr_static,360min_4of36,numerical_only,0.07922486807831505,105.26309568684712,223,2504,40.0,90.0,21,9907,68.79861111111111,16,0.23256283435954375,8047,55.88194444444444,0.81225396184516
46,cqr_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_static,60min_4of6,combined,0.24607600584036343,97.73380837977632,691,2036,60.0,90.0,21,9907,68.79861111111111,75,1.0901382860603612,6872,47.72222222222222,0.6936509538710003
46,cqr_static,60min_4of6,numerical_only,0.31303094729131103,97.16568852962989,877,1850,80.0,90.0,21,9907,68.79861111111111,75,1.0901382860603612,6872,47.72222222222222,0.6936509538710003
46,cqr_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,cqr_static,single_sample,combined,0.4162866902925998,75.83878907663001,1139,1588,20.0,60.0,21,9907,68.79861111111111,184,2.674472595134753,6985,48.50694444444444,0.7050570303825577
46,cqr_static,single_sample,numerical_only,0.5362168593913881,69.23880736184805,1433,1294,40.0,60.0,21,9907,68.79861111111111,184,2.674472595134753,6985,48.50694444444444,0.7050570303825577
46,persistence_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,persistence_static,180min_3of18,combined,0.5127071330641276,74.29511464303437,1412,1315,40.0,60.0,21,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555,0.06258201271828
46,persistence_static,180min_3of18,numerical_only,0.3539444208897056,88.61295260316975,998,1729,50.0,100.0,21,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555,0.06258201271828
46,persistence_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,persistence_static,30min_3of3,combined,0.1850230175619891,95.49640348108744,516,2211,30.0,50.0,21,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555,0.0008075098415261935
46,persistence_static,30min_3of3,numerical_only,0.05987394957983193,105.77731092436976,171,2556,30.0,60.0,21,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555,0.0008075098415261935
46,persistence_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,persistence_static,360min_4of36,combined,0.37020936091828033,84.03717931851523,1024,1703,40.0,70.0,21,9907,68.79861111111111,48,0.6976885030786313,990,6.875,0.09992934288886646
46,persistence_static,360min_4of36,numerical_only,0.24313463623606482,94.11617583438309,687,2040,40.0,90.0,21,9907,68.79861111111111,48,0.6976885030786313,990,6.875,0.09992934288886646
46,persistence_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,persistence_static,60min_4of6,combined,0.18040031960220815,97.55457305407563,504,2223,40.0,50.0,21,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221,0.0014131422226708386
46,persistence_static,60min_4of6,numerical_only,0.09733893557422968,103.82352941176471,278,2449,50.0,50.0,21,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221,0.0014131422226708386
46,persistence_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,persistence_static,single_sample,combined,0.9086134453781511,24.62449807956927,2466,261,10.0,50.0,21,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333,0.03482386191581709
46,persistence_static,single_sample,numerical_only,0.7236068867845646,47.26795652151191,2027,700,10.0,60.0,21,9907,68.79861111111111,292,4.244271727061673,345,2.395833333333333,0.03482386191581709
46,quantile_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,357,2370,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,quantile_static,180min_3of18,combined,0.07428575745677894,104.60979463978973,198,2529,20.0,80.0,21,9907,68.79861111111111,40,0.5814070858988594,9095,63.15972222222222,0.9180377510850913
46,quantile_static,180min_3of18,numerical_only,0.07091661088510678,105.54918024964692,192,2535,50.0,90.0,21,9907,68.79861111111111,40,0.5814070858988594,9095,63.15972222222222,0.9180377510850913
46,quantile_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,307,2420,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,quantile_static,30min_3of3,combined,0.28575457397430093,94.51306234288005,797,1930,60.0,80.0,21,9907,68.79861111111111,103,1.497123246189563,7785,54.0625,0.7858080145351771
46,quantile_static,30min_3of3,numerical_only,0.4775107723167138,86.73251134490135,1254,1473,60.0,80.0,21,9907,68.79861111111111,103,1.497123246189563,7785,54.0625,0.7858080145351771
46,quantile_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,quantile_static,360min_4of36,combined,0.030895542837511385,108.20660509904805,83,2644,50.0,80.0,21,9907,68.79861111111111,17,0.24709801150701524,9475,65.79861111111111,0.9563944685575856
46,quantile_static,360min_4of36,numerical_only,0.02946787288893494,108.59073015562487,79,2648,60.0,90.0,21,9907,68.79861111111111,17,0.24709801150701524,9475,65.79861111111111,0.9563944685575856
46,quantile_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,172,2555,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,quantile_static,60min_4of6,combined,0.2237189043365561,98.40643898701599,623,2104,60.0,90.0,21,9907,68.79861111111111,67,0.9738568688805894,7988,55.47222222222222,0.8062985767639043
46,quantile_static,60min_4of6,numerical_only,0.3060476015519771,97.14100618345977,847,1880,70.0,90.0,21,9907,68.79861111111111,67,0.9738568688805894,7988,55.47222222222222,0.8062985767639043
46,quantile_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,687,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
46,quantile_static,single_sample,combined,0.371211000623481,83.30109164853481,1021,1706,40.0,90.0,21,9907,68.79861111111111,258,3.750075704047643,8183,56.826388888888886,0.8259816291511052
46,quantile_static,single_sample,numerical_only,0.5584848637702972,71.16105766609044,1474,1253,40.0,70.0,21,9907,68.79861111111111,258,3.750075704047643,8183,56.826388888888886,0.8259816291511052
