control_id,rule_id,channel,conditional_context_detection,restricted_ttd_equal_stratum_minutes,supported_strata,minimum_original_contexts,status,status_inference,valid_draws,lower,upper,seed_mean_detection,seed_sd_detection,seed_min_detection,seed_max_detection,mean_restricted_ttd_minutes,mean_detected,mean_misses,mean_background_episodes_per_asset_day,mean_fraction_time_in_alert,mean_original_asset_days
persistence_static,single_sample,numerical_only,0.7236068867845645,47.267956521511906,21,46,supported_point_estimate,supported,2000,0.6919485309379282,0.754501642889558,0.7236068867845646,0.0,0.7236068867845646,0.7236068867845646,47.26795652151191,2027.0,700.0,4.244271727061673,0.03482386191581709,68.79861111111111
quantile_static,180min_3of18,availability_only,0.1299780213837644,99.3854099069868,21,46,supported_point_estimate,supported,2000,0.12502972629433629,0.1344055920736593,0.1299780213837644,0.0,0.1299780213837644,0.1299780213837644,99.3854099069868,357.0,2370.0,0.0,0.0,68.79861111111111
quantile_static,180min_3of18,combined,0.08912540478553523,103.59319272403965,21,46,supported_point_estimate,supported,2000,0.00740406383513001,0.14967412585328718,0.08912540478553524,0.015302042326168455,0.07428575745677894,0.107620394442657,103.59319272403964,240.0,2487.0,0.6046633693348138,0.8963359240940749,68.79861111111111
quantile_static,180min_3of18,numerical_only,0.08908962676569654,104.51386484184849,21,46,supported_point_estimate,supported,2000,0.007738240595383454,0.1499944513160402,0.08908962676569654,0.016181768820249492,0.07091661088510678,0.11080399064233092,104.51386484184847,239.4,2487.6,0.6046633693348138,0.8963359240940749,68.79861111111111
quantile_static,30min_3of3,availability_only,0.1098438320818269,100.8119051481722,21,46,supported_point_estimate,supported,2000,0.10489807199828521,0.11514157562617991,0.10984383208182688,0.0,0.1098438320818269,0.1098438320818269,100.8119051481722,307.0,2420.0,0.0,0.0,68.79861111111111
quantile_static,30min_3of3,combined,0.31833372584919756,92.0666359016027,21,46,supported_point_estimate,supported,2000,0.19475342927161607,0.43290967301744043,0.3183337258491975,0.01945240088073749,0.28575457397430093,0.33509475537457034,92.06663590160268,887.2,1839.8,1.5203795296255174,0.7518522256990007,68.79861111111111
quantile_static,30min_3of3,numerical_only,0.48709141995539296,85.76868332910712,21,46,supported_point_estimate,supported,2000,0.43790280823297695,0.5415483131382763,0.48709141995539296,0.007347134840996739,0.4775107723167138,0.49633511743438447,85.7686833291071,1286.8,1440.2,1.5203795296255174,0.7518522256990007,68.79861111111111
quantile_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,21,46,supported_point_estimate,supported,2000,0.0589907604832978,0.0654530549303533,0.0625634927072711,0.0,0.0625634927072711,0.0625634927072711,105.22304529371775,172.0,2555.0,0.0,0.0,68.79861111111111
quantile_static,360min_4of36,combined,0.05422341105488269,106.32697167932717,21,46,supported_point_estimate,supported,2000,0.0,0.09335272866224793,0.05422341105488269,0.016794650428242356,0.030895542837511385,0.07238661403886668,106.32697167932716,146.4,2580.6,0.3343090743918441,0.939012819218734,68.79861111111111
quantile_static,360min_4of36,numerical_only,0.0490457376980643,107.1398146620751,21,46,supported_point_estimate,supported,2000,0.0,0.08784000906748318,0.04904573769806429,0.014220653984981067,0.02946787288893494,0.06530868958550323,107.13981466207508,133.8,2593.2,0.3343090743918441,0.939012819218734,68.79861111111111
quantile_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,21,46,supported_point_estimate,supported,2000,0.0589907604832978,0.0654530549303533,0.0625634927072711,0.0,0.0625634927072711,0.0625634927072711,105.22304529371775,172.0,2555.0,0.0,0.0,68.79861111111111
quantile_static,60min_4of6,combined,0.25321094734129856,96.90669366789545,21,46,supported_point_estimate,supported,2000,0.1510581454163275,0.35008048096596034,0.25321094734129856,0.02027352203936667,0.2237189043365561,0.27569706500380814,96.90669366789545,706.6,2020.4,1.1046734632078328,0.7728676693247198,68.79861111111111
quantile_static,60min_4of6,numerical_only,0.3293213497274315,96.15935541965003,21,46,supported_point_estimate,supported,2000,0.2606984959920721,0.40150502890911055,0.32932134972743154,0.01562682009743337,0.3060476015519771,0.348570091972545,96.15935541965001,916.2,1810.8,1.1046734632078328,0.7728676693247198,68.79861111111111
quantile_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,21,46,supported_point_estimate,unavailable_valid_draw_or_degenerate,2000,,,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,82.30504841862118,687.0,2040.0,0.0,0.0,68.79861111111111
quantile_static,single_sample,combined,0.4119280515580665,79.2440705394747,21,46,supported_point_estimate,supported,2000,0.23888122969873066,0.5577166554028296,0.41192805155806644,0.026717315800199447,0.371211000623481,0.4394178177435803,79.2440705394747,1131.4,1595.6,4.03205814070859,0.7949328757444231,68.79861111111111
quantile_static,single_sample,numerical_only,0.5817324536888084,68.66845122215011,21,46,supported_point_estimate,supported,2000,0.48772903230028153,0.6569196418540313,0.5817324536888084,0.0151572726127443,0.5584848637702972,0.5959598472744063,68.66845122215013,1542.0,1185.0,4.03205814070859,0.7949328757444231,68.79861111111111
