dataset,horizon,outer_fold,model_seed,physical_minutes,target_units,source_run,source_hash,protocol_hash,n_fit,n_calibration,n_test,left_model,right_model,interpretation,mae_difference,rmse_difference,coverage90_difference,signed_coverage_deviation90_difference,absolute_coverage_deviation90_difference,mpiw90_difference,winkler90_difference,coverage95_difference,signed_coverage_deviation95_difference,absolute_coverage_deviation95_difference,mpiw95_difference,winkler95_difference,tuning_seconds_difference,final_fit_seconds_difference,calibration_seconds_difference,inference_seconds_difference,model_phase_seconds_difference,process_cpu_seconds_difference,inference_rows_per_second_difference,model_phase_seconds_ratio,model_phase_seconds_ratio_status,process_cpu_seconds_ratio,process_cpu_seconds_ratio_status,inference_rows_per_second_ratio,inference_rows_per_second_ratio_status
bdg2,3,2,42,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,51634,17360,34640,attention_lstm,persistence,left minus right within identical seed and target support,-9.90383112129124,-12.804746229189888,0.006553117782909901,0.006553117782909901,0.002222863741339509,-86.22458496093753,-85.29637712702595,0.003781755196304859,0.003781755196304859,-0.003781755196304859,-108.14678344726562,-63.6447317425102,379.97902780000004,147.19348359999276,0.7964216000036686,1.54322669999965,529.5121596999961,518.90625,-1764246.2428131127,18001.576538553276,ok,16606.0,ok,0.012409178829824414,ok
bdg2,3,2,42,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,51634,17360,34640,xgboost,persistence,left minus right within identical seed and target support,-15.83407353508483,-26.590379247449576,0.00819861431870661,0.00819861431870661,0.003868360277136218,-110.94957324218745,-145.9996515576721,0.004128175519630517,0.004128175519630517,-0.0038972286374132636,-142.691017578125,-155.26745297029777,6.705195300004561,2.631803000003856,0.18455610000091838,0.3615753999984008,9.883129800007737,9.59375,-1695487.474150303,336.97346377520273,ok,308.0,ok,0.05089900363913115,ok
bdg2,3,2,43,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,51634,17360,34640,attention_lstm,xgboost,left minus right within identical seed and target support,4.871923693028748,11.391935821987381,-0.001039260969976863,-0.001039260969976863,-0.001039260969976863,18.32262011718737,49.573231751698756,0.0010103926096997062,0.0010103926096997062,-0.0010103926096997062,29.87997241210951,76.26583031634186,320.1004891000048,104.5191397999879,0.5013109000137774,0.9730725999979768,426.09401240000443,418.8125,-82660.52599423353,49.041725608654744,ok,49.55797101449275,ok,0.24529508001962286,ok
bdg2,3,2,43,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,51634,17360,34640,attention_lstm,persistence,left minus right within identical seed and target support,-9.35585865045772,-13.171791126051374,0.007476905311778248,0.007476905311778248,0.0031466512702078564,-84.88746289062513,-87.41401657094622,0.0034064665127020444,0.0034064665127020444,-0.0034064665127020444,-106.75767211914047,-69.07164903888662,326.4265493999992,106.58420599998499,0.6559779000090202,1.2771718000003602,434.9439050999936,427.40625,-2819477.045823807,22471.75351325455,ok,13678.0,ok,0.009438924575134273,ok
bdg2,3,2,43,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,51634,17360,34640,xgboost,persistence,left minus right within identical seed and target support,-14.227782343486467,-24.563726948038756,0.008516166281755111,0.008516166281755111,0.004185912240184719,-103.2100830078125,-136.98724832264497,0.002396073903002338,0.002396073903002338,-0.002396073903002338,-136.63764453124998,-145.33747935522848,6.326060299994424,2.0650661999970907,0.1546669999952428,0.30409920000238344,8.849892699989141,8.59375,-2736816.5198295736,458.21702304228864,ok,276.0,ok,0.03847987727425756,ok
bdg2,6,2,42,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,51584,17350,34640,attention_lstm,xgboost,left minus right within identical seed and target support,5.804421342929096,10.920263449771781,-0.0034064665127021554,-0.0034064665127021554,-0.0034064665127021554,20.23685205078118,49.464703835781165,-0.0006639722863741593,-0.0006639722863741593,0.0006639722863741593,27.59156494140629,73.29942841709487,293.0199692000024,94.38001099999383,0.5442983999964781,1.0189964000019245,388.9632749999946,378.890625,-82957.46967112212,42.9851198673748,ok,43.098958333333336,ok,0.2379604429025028,ok
bdg2,6,2,42,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,51584,17350,34640,attention_lstm,persistence,left minus right within identical seed and target support,-33.319200300505116,-42.23081208135716,0.00770785219399539,0.00770785219399539,0.0028002309468820874,-208.88654931640622,-207.8949406972132,0.004936489607390349,0.004936489607390349,-0.004936489607390349,-221.65740966796875,-186.8516217900019,299.6534281999993,96.53717239999969,0.6922243000008166,1.3246425000033923,398.2074674000032,387.859375,-2733440.901074003,19792.42689899804,ok,12412.5,ok,0.00938807633353744,ok
bdg2,6,2,42,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,51584,17350,34640,xgboost,persistence,left minus right within identical seed and target support,-39.12362164343421,-53.15107553112894,0.011114318706697546,0.011114318706697546,0.006206697459584243,-229.1234013671874,-257.35964453299437,0.005600461893764508,0.005600461893764508,-0.005600461893764508,-249.24897460937504,-260.1510502070968,6.633458999996947,2.1571614000058617,0.14792590000433847,0.30564610000146786,9.244192400008615,8.96875,-2650483.4314028807,460.44833561160453,ok,288.0,ok,0.03945225609360597,ok
bdg2,6,2,43,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,51584,17350,34640,attention_lstm,xgboost,left minus right within identical seed and target support,5.90015711304472,9.914405914718046,0.0004041570438799713,0.0004041570438799713,0.0004041570438799713,25.625292968750273,43.01095775981668,0.005773672055427226,0.005773672055427226,0.0027136258660508394,40.684974609375104,61.09040961649754,187.5997051000013,48.88562260000617,0.4970846999931382,1.0749215000105323,238.05733390001114,233.390625,-83046.86511124675,27.63530252508294,ok,27.913513513513514,ok,0.230043600613908,ok
bdg2,6,2,43,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,51584,17350,34640,attention_lstm,persistence,left minus right within identical seed and target support,-33.134214629255126,-43.125120479572274,0.010767898383371888,0.010767898383371888,0.005860277136258585,-204.4480830078124,-213.37441112391787,0.010017321016166258,0.010017321016166258,-0.0015300230946881932,-210.24640625000018,-197.49502495821986,194.0276326000021,50.910998599996674,0.6531141000014031,1.3832799999945564,246.97502529999474,242.046875,-2681226.275905958,12367.868728151096,ok,15492.0,ok,0.009169238750768033,ok
bdg2,6,2,43,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,51584,17350,34640,xgboost,persistence,left minus right within identical seed and target support,-39.03437174229985,-53.03952639429032,0.010363741339491916,0.010363741339491916,0.0054561200923786135,-230.07337597656266,-256.38536888373454,0.004243648960739033,0.004243648960739033,-0.004243648960739033,-250.93138085937528,-258.5854345747174,6.427927500000806,2.0253759999905014,0.15602940000826493,0.3083584999840241,8.917691399983596,8.65625,-2598179.410794711,447.5387492836566,ok,555.0,ok,0.03985869950869513,ok
pleia,1,0,42,10,degrees C,smart_building_conformal/outputs/model_comparison_pilot_v1/runs/pilot_v1_20260913,965ff02d8cb67183210632bfbc3a2251c430a2b027b8b44d87df356fd19e3d71,af29d2340427f043c605f777e54389bc86ccbb44c9630aba57964536d0845ce3,29719,9907,9907,attention_lstm,xgboost,left minus right within identical seed and target support,0.11657323661119581,0.13331201240712276,-0.014737054607853017,-0.014737054607853017,0.014737054607853017,0.38476867675781545,0.5437161548137421,-0.01352578984556374,-0.01352578984556374,0.01352578984556374,0.3968750000000012,0.6090567805493436,248.56214620000173,81.24432939999679,0.27340410000033444,0.262785700004315,330.34266540000317,,-69463.06864339666,57.514184083537856,ok,,unmeasured,0.28075960078730805,ok
pleia,1,0,42,10,degrees C,smart_building_conformal/outputs/model_comparison_pilot_v1/runs/pilot_v1_20260913,965ff02d8cb67183210632bfbc3a2251c430a2b027b8b44d87df356fd19e3d71,af29d2340427f043c605f777e54389bc86ccbb44c9630aba57964536d0845ce3,29719,9907,9907,attention_lstm,persistence,left minus right within identical seed and target support,0.1573242873660345,0.15915680877928068,-0.048046835570808466,-0.048046835570808466,0.007126274351468731,0.3804168701171875,0.6173768309684362,-0.0368426365196326,-0.0368426365196326,0.017593620672251786,0.26811981201171875,0.701457232221822,252.91565009999977,82.52722250000079,0.37384499999825493,0.36134170000150334,336.1780593000003,,-2434924.0086659454,33918.98004943287,ok,,unmeasured,0.011013352107795218,ok
pleia,1,0,42,10,degrees C,smart_building_conformal/outputs/model_comparison_pilot_v1/runs/pilot_v1_20260913,965ff02d8cb67183210632bfbc3a2251c430a2b027b8b44d87df356fd19e3d71,af29d2340427f043c605f777e54389bc86ccbb44c9630aba57964536d0845ce3,29719,9907,9907,xgboost,persistence,left minus right within identical seed and target support,0.040751050754838675,0.02584479637215792,-0.03330978096295545,-0.03330978096295545,-0.007610780256384286,-0.004351806640627953,0.07366067615469407,-0.02331684667406886,-0.02331684667406886,0.004067830826688046,-0.12875518798828245,0.09240045167247835,4.353503899998032,1.282893100004003,0.1004408999979205,0.09855599999718834,5.835393899997143,,-2365460.9400225487,589.7498258893221,ok,,unmeasured,0.03922698307346035,ok
