context_id,ordinal,stage,canonical_stage,alias,realization_hash,family,severity,replicate,effective,null
e1daa44a8746acf0df3b,5,context_e1daa44a8746acf0df3b_v5,context_e1daa44a8746acf0df3b_v5,False,ec32299f1ca69f81ae629fb9a5322fb967a8376dd4bfb5391c8570da86c3c321,random_missing,2.0,42,True,False
e1daa44a8746acf0df3b,6,context_e1daa44a8746acf0df3b_v6,context_e1daa44a8746acf0df3b_v6,False,28222ea439ccc5e7894e0104ece7b7b59381b5ceaac6d6ff3aef7c8790d672f9,random_missing,2.0,43,True,False
e1daa44a8746acf0df3b,7,context_e1daa44a8746acf0df3b_v7,context_e1daa44a8746acf0df3b_v7,False,90bc77d64ede4c7888a71fc67fabb7dd89be378d0b72bf7d934190deb1c618a1,block_missing,0.5,42,True,False
e1daa44a8746acf0df3b,8,context_e1daa44a8746acf0df3b_v8,context_e1daa44a8746acf0df3b_v7,True,90bc77d64ede4c7888a71fc67fabb7dd89be378d0b72bf7d934190deb1c618a1,block_missing,0.5,43,True,False
e1daa44a8746acf0df3b,9,context_e1daa44a8746acf0df3b_v9,context_e1daa44a8746acf0df3b_v9,False,60fb34d85d016ecf192029b8ab2a9ab7aa21222fc758aa73cfbc126fc9f822ac,block_missing,1.0,42,True,False
e1daa44a8746acf0df3b,10,context_e1daa44a8746acf0df3b_v10,context_e1daa44a8746acf0df3b_v9,True,60fb34d85d016ecf192029b8ab2a9ab7aa21222fc758aa73cfbc126fc9f822ac,block_missing,1.0,43,True,False
e1daa44a8746acf0df3b,11,context_e1daa44a8746acf0df3b_v11,context_e1daa44a8746acf0df3b_v11,False,66f3914b46013eb1c8f419adf30661ecdd329b751b863acb4585433bf108cd49,block_missing,2.0,42,True,False
e1daa44a8746acf0df3b,12,context_e1daa44a8746acf0df3b_v12,context_e1daa44a8746acf0df3b_v11,True,66f3914b46013eb1c8f419adf30661ecdd329b751b863acb4585433bf108cd49,block_missing,2.0,43,True,False
e1daa44a8746acf0df3b,13,context_e1daa44a8746acf0df3b_v13,context_e1daa44a8746acf0df3b_v13,False,f61d66ddb6ff0e9f343acf72ff19e0b51d2836c2db2e5e352384629ae8516855,stuck,0.5,42,True,False
e1daa44a8746acf0df3b,14,context_e1daa44a8746acf0df3b_v14,context_e1daa44a8746acf0df3b_v13,True,f61d66ddb6ff0e9f343acf72ff19e0b51d2836c2db2e5e352384629ae8516855,stuck,0.5,43,True,False
e1daa44a8746acf0df3b,15,context_e1daa44a8746acf0df3b_v15,context_e1daa44a8746acf0df3b_v15,False,fa5a3d5113e8d4cec8a4e201125241d80eb2b3eb5e6a4e06a6c0d4f6ec709826,stuck,1.0,42,True,False
