stage,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
dscp_assignment_016448_016960,5.910942899994552,578547712,578568192,662106112,662159360,20480,1036103680,2697322496,0.05,5.71875
dscp_assignment_016960_017472,5.93069039999682,578547712,578568192,662106112,662159360,20480,1036103680,2688520192,0.05,5.671875
dscp_assignment_017472_017984,5.741113399999449,578547712,578568192,662106112,662159360,20480,1036103680,2714308608,0.05,5.640625
dscp_assignment_017984_018496,5.6416222999978345,578547712,578568192,662106112,662159360,20480,1036103680,2678353920,0.05,5.546875
dscp_assignment_018496_019008,5.676889999987907,578547712,578568192,662106112,662159360,20480,1036103680,2693152768,0.05,5.53125
dscp_assignment_019008_019520,5.632660799994483,578547712,578568192,662106112,662159360,20480,1036103680,2687586304,0.05,5.5
dscp_assignment_019520_020032,5.633966200010036,578547712,578568192,662106112,662159360,20480,1036103680,2654674944,0.05,5.484375
dscp_assignment_020032_020544,5.796861399998306,578547712,578568192,662106112,662159360,20480,1036103680,2637758464,0.05,5.75
dscp_assignment_020544_021056,5.738712199992733,578547712,578568192,662106112,662159360,20480,1036103680,2641534976,0.05,5.65625
dscp_assignment_021056_021568,5.70375950000016,578547712,578568192,662106112,662159360,20480,1036103680,2646282240,0.05,5.546875
dscp_assignment_021568_022080,5.745276000001468,578547712,578568192,662106112,662159360,20480,1036103680,2659840000,0.05,5.625
dscp_assignment_022080_022592,5.657967199993436,578547712,578568192,662106112,662159360,20480,1036103680,2656329728,0.05,5.53125
dscp_assignment_022592_023104,5.639151700001094,578531328,578551808,662073344,662126592,20480,1036103680,2648793088,0.05,5.484375
dscp_assignment_023104_023616,5.673890899997787,578531328,578551808,662073344,662126592,20480,1036103680,2641395712,0.05,5.625
dscp_assignment_023616_024128,5.601433600008022,578531328,578568192,662073344,662159360,36864,1036103680,2656198656,0.05,5.5
dscp_assignment_024128_024640,5.64645400000154,578547712,578568192,662106112,662159360,20480,1036103680,2662981632,0.05,5.640625
dscp_assignment_024640_025152,5.781436599994777,578547712,578568192,662106112,662159360,20480,1036103680,2629722112,0.05,5.703125
dscp_assignment_025152_025664,5.702757700011716,578547712,578568192,662106112,662159360,20480,1036103680,2646179840,0.05,5.546875
dscp_assignment_025664_026176,5.766662599999108,578547712,578568192,662106112,662159360,20480,1036103680,2613751808,0.05,5.65625
dscp_assignment_026176_026688,5.828093699994497,578547712,578568192,662106112,662159360,20480,1036103680,2609299456,0.05,5.71875
dscp_assignment_026688_027200,5.8531146000023,578547712,578568192,662106112,662159360,20480,1036103680,2592550912,0.05,5.734375
dscp_assignment_027200_027712,5.750138400006108,578547712,578568192,662106112,662159360,20480,1036103680,2664534016,0.05,5.671875
dscp_assignment_027712_028224,5.754057400001329,578547712,578568192,662106112,662159360,20480,1036103680,2661433344,0.05,5.671875
dscp_assignment_028224_028736,5.7222425999934785,578547712,578568192,662106112,662159360,20480,1036103680,2654937088,0.05,5.6875
dscp_assignment_028736_029248,5.690989499998977,578547712,578568192,662106112,662159360,20480,1036103680,2642321408,0.05,5.671875
dscp_assignment_029248_029760,5.789413399994373,578547712,578568192,662106112,662159360,20480,1036103680,2655318016,0.05,5.703125
dscp_assignment_029760_030272,5.711061499998323,578547712,578568192,662106112,662159360,20480,1036103680,2669703168,0.05,5.59375
dscp_assignment_030272_030784,5.701394400006393,578547712,578568192,662106112,662159360,20480,1036103680,2644381696,0.05,5.65625
dscp_assignment_030784_031296,5.720367599991732,578547712,578568192,662106112,662159360,20480,1036103680,2633236480,0.05,5.65625
dscp_assignment_031296_031808,5.809408900007838,578547712,578568192,662106112,662159360,20480,1036103680,2617032704,0.05,5.6875
dscp_assignment_031808_032320,5.7661497000081,578547712,578568192,662106112,662159360,20480,1036103680,2604011520,0.05,5.671875
dscp_assignment_032320_032832,5.705269400001271,578547712,578568192,662106112,662159360,20480,1036103680,2662916096,0.05,5.65625
dscp_assignment_032832_033344,5.684539900001255,578547712,578568192,662106112,662159360,20480,1036103680,2651693056,0.05,5.671875
dscp_assignment_033344_033856,5.739054999998189,578547712,578568192,662106112,662159360,20480,1036103680,2670374912,0.05,5.65625
dscp_assignment_033856_034368,5.681146400005673,578547712,578568192,662106112,662159360,20480,1036103680,2691325952,0.05,5.59375
dscp_assignment_034368_034590,2.455179099997622,578547712,578568192,662106112,662159360,20480,1036103680,2683547648,0.05,2.421875
dscp_fit,0.7712418000010075,575434752,615428096,626368512,726605824,39993344,1036103680,2602418176,0.05,0.734375
dscp_joint,10.273765399993863,556417024,652804096,610664448,720527360,96387072,1036103680,2570027008,0.05,10.140625
historical_h1,5.515154900000198,473587712,618467328,426524672,654077952,144879616,1036103680,2530811904,0.05,5.390625
historical_h3,5.0088301000068896,604758016,631541760,654770176,699072512,26783744,1036103680,2561355776,0.05,4.984375
historical_h6,5.011326399995596,622493696,643112960,673333248,710545408,20619264,1036103680,2598617088,0.05,4.921875
owner_cal_h1_cqr_l90,1.5855835999973351,591249408,594341888,608669696,611786752,3092480,1036103680,2522824704,0.05,1.59375
owner_cal_h1_cqr_l95,1.6623995999980252,603267072,606326784,620773376,623886336,3059712,1036103680,2526048256,0.05,1.625
owner_cal_h1_enbpi,1.345883899994078,602443776,614387712,621268992,631922688,11943936,1036103680,2613501952,0.05,1.296875
owner_cal_h3_cqr_l90,1.53879190000589,606777344,609841152,657432576,660549632,3063808,1036103680,2552160256,0.05,1.546875
owner_cal_h3_cqr_l95,1.6179372999904444,607920128,610983936,660246528,663363584,3063808,1036103680,2605002752,0.05,1.59375
owner_cal_h3_enbpi,1.3543248000059975,604540928,615505920,656039936,666869760,10964992,1036103680,2516971520,0.05,1.296875
owner_cal_h6_cqr_l90,1.537850199994864,620220416,623276032,670638080,673751040,3055616,1036103680,2621280256,0.05,1.5
owner_cal_h6_cqr_l95,1.6169881000096211,621035520,624099328,673751040,676864000,3063808,1036103680,2605375488,0.05,1.59375
owner_cal_h6_enbpi,1.3225162000017008,615485440,626958336,667107328,679424000,11472896,1036103680,2605973504,0.05,1.28125
owner_fit_h1_cqr_l90,13.313712400005898,592875520,614952960,613298176,632496128,22077440,1036103680,2462134272,0.05,13.15625
owner_fit_h1_cqr_l95,13.408685299989884,600133632,627019776,620011520,644603904,26886144,1036103680,2478489600,0.05,12.65625
owner_fit_h1_enbpi,3.634385099998326,600805376,640385024,620150784,658731008,39579648,1036103680,2585649152,0.05,3.625
owner_fit_h3_cqr_l90,12.942316800006665,610680832,630820864,662884352,682201088,20140032,1036103680,2520272896,0.05,12.90625
owner_fit_h3_cqr_l95,12.972305100003723,603369472,631664640,656244736,684064768,28295168,1036103680,2427531264,0.05,12.796875
owner_fit_h3_enbpi,3.73361819999991,604667904,641409024,656515072,693989376,36741120,1036103680,2529828864,0.05,3.515625
owner_fit_h6_cqr_l90,13.003885499987518,622092288,643936256,673509376,694435840,21843968,1036103680,2588762112,0.05,12.796875
owner_fit_h6_cqr_l95,12.828622000000905,616103936,644755456,669294592,697548800,28651520,1036103680,2580062208,0.05,12.734375
owner_fit_h6_enbpi,3.5322001000022283,616849408,652255232,670310400,705044480,35405824,1036103680,2574323712,0.05,3.484375
preparation_h1,0.0008149999921442941,473583616,473600000,426524672,426557440,16384,1036103680,2680995840,0.05,0.0
preparation_h3,0.0005869000015081838,604758016,604774400,654770176,654802944,16384,1036103680,2588172288,0.05,0.0
preparation_h6,0.000578099992708303,622493696,622510080,673333248,673366016,16384,1036103680,2613157888,0.05,0.0
raw_h1_cqr_l90,13.104477200002293,587579392,603344896,604975104,620843008,15765504,1036103680,2478493696,0.05,12.90625
raw_h1_cqr_l95,13.746871499999543,600604672,615845888,618131456,633503744,15241216,1036103680,2450726912,0.05,13.203125
raw_h1_enbpi,14.929336700006388,603738112,690061312,621228032,741224448,86323200,1036103680,2513997824,0.05,14.640625
raw_h3_cqr_l90,13.34671260000323,604123136,619429888,654786560,670601216,15306752,1036103680,2494644224,0.05,13.09375
raw_h3_cqr_l95,13.351994900003774,605265920,620740608,657600512,672460800,15474688,1036103680,2575818752,0.05,13.125
raw_h3_enbpi,15.54643259999284,605024256,692637696,656171008,743518208,87613440,1036103680,2492366848,0.05,15.171875
raw_h6_cqr_l90,13.101827999998932,617562112,633290752,667996160,683786240,15728640,1036103680,2612441088,0.05,12.890625
raw_h6_cqr_l95,13.345188799998141,618385408,634540032,671109120,686727168,16154624,1036103680,2574295040,0.05,13.046875
raw_h6_enbpi,16.40332810000109,616521728,702636032,668737536,753979392,86114304,1036103680,2538954752,0.05,16.15625
seasonal_h1,0.20103549999475945,577126400,596529152,596869120,629661696,19402752,1036103680,2577563648,0.05,0.203125
seasonal_h3,0.2137808999978006,595709952,614899712,648867840,681177088,19189760,1036103680,2575691776,0.05,0.203125
seasonal_h6,0.20638790000521112,607522816,625639424,659247104,691322880,18116608,1036103680,2604150784,0.05,0.21875
stream_h1_l90_cqr,10.78699819999747,590684160,620310528,610246656,637902848,29626368,1036103680,2488180736,0.05,10.53125
stream_h1_l90_dscp,7.901164199996856,582144000,607223808,666038272,692248576,25079808,1036103680,2646040576,0.05,7.796875
stream_h1_l90_quantile_uncalibrated,10.937427199998638,590577664,622415872,607969280,639680512,31838208,1036103680,2498314240,0.05,10.828125
stream_h1_l90_recentred_enbpi_static,10.573938000001363,602705920,627228672,653668352,678305792,24522752,1036103680,2600665088,0.05,9.984375
stream_h1_l90_recentred_enbpi_updated,22.63091490000079,591761408,646348800,643080192,696946688,54587392,1036103680,2501292032,0.05,22.109375
stream_h1_l95_cqr,10.270238899989636,592146432,621096960,612478976,639537152,28950528,1036103680,2549317632,0.05,10.09375
stream_h1_l95_dscp,7.966204199998174,575778816,606920704,660230144,692047872,31141888,1036103680,2649718784,0.05,7.640625
stream_h1_l95_quantile_uncalibrated,10.56027100000938,599285760,621686784,616812544,639852544,22401024,1036103680,2576678912,0.05,10.375
stream_h1_l95_recentred_enbpi_static,10.018472499999916,607068160,634392576,659345408,685412352,27324416,1036103680,2566467584,0.05,9.921875
stream_h1_l95_recentred_enbpi_updated,22.524632699991344,601460736,645902336,653156352,696868864,44441600,1036103680,2486108160,0.05,22.0625
stream_h3_l90_cqr,10.294010600002366,593805312,625610752,646819840,677093376,31805440,1036103680,2535612416,0.05,10.140625
stream_h3_l90_dscp,7.61471999999776,573804544,604602368,658087936,689868800,30797824,1036103680,2652852224,0.05,7.5625
stream_h3_l90_quantile_uncalibrated,10.665117099997588,604684288,624820224,655781888,676102144,20135936,1036103680,2560983040,0.05,10.40625
stream_h3_l90_recentred_enbpi_static,10.063529699997162,606527488,622915584,657186816,673992704,16388096,1036103680,2558451712,0.05,9.78125
stream_h3_l90_recentred_enbpi_updated,22.448757200007094,595599360,647897088,648998912,699346944,52297728,1036103680,2562818048,0.05,22.0
stream_h3_l95_cqr,10.406180699996185,594653184,625602560,647966720,676962304,30949376,1036103680,2547769344,0.05,9.953125
stream_h3_l95_dscp,7.879084300002432,573308928,606552064,657375232,691789824,33243136,1036103680,2651152384,0.05,7.59375
stream_h3_l95_quantile_uncalibrated,10.51758559999871,605990912,626225152,657641472,676708352,20234240,1036103680,2516742144,0.05,10.34375
stream_h3_l95_recentred_enbpi_static,9.933558200005791,610361344,631615488,662474752,682897408,21254144,1036103680,2575962112,0.05,9.75
stream_h3_l95_recentred_enbpi_updated,22.231422000011662,603561984,647880704,657252352,699387904,44318720,1036103680,2563964928,0.05,21.890625
stream_h6_l90_cqr,10.578583599999547,606932992,636981248,660905984,688062464,30048256,1036103680,2611712000,0.05,10.421875
stream_h6_l90_dscp,7.857784300009371,572616704,605974528,655462400,691257344,33357824,1036103680,2653532160,0.05,7.640625
stream_h6_l90_quantile_uncalibrated,10.43276739999419,618549248,640163840,668966912,690769920,21614592,1036103680,2610032640,0.05,10.203125
stream_h6_l90_recentred_enbpi_static,10.091198900001473,616611840,637239296,667615232,688353280,20627456,1036103680,2561110016,0.05,9.828125
stream_h6_l90_recentred_enbpi_updated,22.67852380000113,604553216,648212480,658972672,699813888,43659264,1036103680,2535821312,0.05,21.828125
stream_h6_l95_cqr,10.052676699997392,606801920,636141568,661446656,687271936,29339648,1036103680,2568028160,0.05,9.84375
stream_h6_l95_dscp,7.797153399995295,572387328,608342016,655618048,693739520,35954688,1036103680,2639806464,0.05,7.421875
stream_h6_l95_quantile_uncalibrated,10.099531100000604,620015616,638275584,671907840,688934912,18259968,1036103680,2563158016,0.05,10.015625
stream_h6_l95_recentred_enbpi_static,9.782506800009287,613654528,638369792,667000832,689721344,24715264,1036103680,2537844736,0.05,9.59375
stream_h6_l95_recentred_enbpi_updated,21.884396900000866,608104448,648265728,663003136,699727872,40161280,1036103680,2501226496,0.05,21.59375
