dataset,outer_fold,model_seed,horizon,level,method,support,group_id,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S17,212,0.0,-0.9,0.9,0.5246908434678362,9.754751205548752,0.4357709819439766,0.4592571622430767,92.38344817212304,44.714433907171504,111.23445881518127,2068.0072555763354,0,212,0,40,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S18,212,0.8443396226415094,-0.05566037735849061,0.05566037735849061,2.1760222740826554,3.1238732089743197,0.1538796273383258,0.2492783614455201,32.62248099572507,13.173616714812232,461.31672210552296,662.2611203025558,179,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S19,212,0.018867924528301886,-0.8811320754716981,0.8811320754716981,4.02090603848245,16.875798881769747,0.09498383898779804,0.11381094762757962,20.136573865413183,2.7460215415761864,852.4320801582794,3577.6693629351867,4,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S2,212,0.0,-0.9,0.9,4.8814932328661245,13.9244373903225,0.08412900157579942,0.09810854189438312,17.835348334069476,2.0405606304400887,1034.8765653676185,2951.98072674837,0,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S20,212,0.03773584905660377,-0.8622641509433963,0.8622641509433963,4.021346305945605,7.216907858607815,0.0742225574481169,0.10092142960368211,15.735182179000784,2.1592486100892043,852.5254168604682,1529.9844660248568,8,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S21,212,0.9433962264150944,0.04339622641509433,0.04339622641509433,1.8817345915661754,2.1145727147355107,0.1382248266159412,0.16700817144694174,29.30366324257954,5.913046617970831,398.92773341202917,448.28941552392826,200,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S22,212,1.0,0.09999999999999998,0.09999999999999998,1.0482146072181218,1.0482146072181218,0.05600221216688882,0.07935956048810498,11.872468979380429,1.335163246263421,222.22149673024182,222.22149673024182,212,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S23,212,0.6226415094339622,-0.2773584905660378,0.2773584905660378,1.82462137159194,3.9605845326948286,0.07116235659369591,0.0920158446632877,15.086419597863532,1.794986121848838,386.81973077749126,839.6439209313037,132,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S24,212,0.0,-0.9,0.9,3.986754052975976,16.036354006956554,0.08432093560432159,0.10901054693698484,17.87603834811618,2.5192594608221217,845.1918592309069,3399.7070494747895,0,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S25,212,0.009433962264150943,-0.8905660377358491,0.8905660377358491,1.0342766003271409,40.297451155647224,1.3855775959292975,1.5969264187288403,293.74245033701106,540.6368852088334,219.26663926935385,8543.05964499721,2,212,0,101,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S26,212,0.05660377358490566,-0.8433962264150944,0.8433962264150944,0.3188401854284016,15.154193463778967,0.33342974227937366,0.5156108691095608,70.68710536322722,56.36116848891031,67.59411931082114,3212.689014321141,12,212,0,115,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S27,212,0.0,-0.9,0.9,4.589722225546358,11.819652736589957,0.14959737586802468,0.18044031188468102,31.714643684021233,6.902445704444682,973.0211118158279,2505.7663801570707,0,212,0,0,complete
