dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status,provenance,run
rico,2,42,5,0.9,quantile_uncalibrated,common,6437,0.4160323131893739,-0.4839676868106261,0.4839676868106261,2.188852583533646,8.793657368080682,0.1785889530377409,0.3017174045106232,1149.577090703939,585.9819454924443,14089.64408020608,56604.77247833535,2678,6437,0,698,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.9,cqr,common,6437,0.4483455025633059,-0.4516544974366941,0.4516544974366941,2.275121197468298,8.52126278053651,0.1785889530377409,0.3017174045106232,1149.577090703939,585.9819454924443,14644.955148103434,54851.36851831352,2886,6437,0,698,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.9,recentred_enbpi_static,common,6437,0.3834084200714618,-0.5165915799285381,0.5165915799285381,0.7166915893554666,4.766366391065652,0.4391721057946247,0.5944859742314742,2826.9508449999994,2274.923172992492,4613.3437606811385,30681.1004592896,2468,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.9,recentred_enbpi_updated,common,6437,0.5741805188752525,-0.3258194811247475,0.3258194811247475,0.6121446653720674,3.641832485785301,0.4391721057946247,0.5944859742314742,2826.9508449999994,2274.923172992492,3940.3752109999978,23442.47571099998,3696,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.9,dscp,common,6437,0.5159235668789809,-0.3840764331210191,0.3840764331210191,0.2742545191308661,2.8999330009376303,0.2297241520877948,0.3642923663096034,1478.7343669891357,854.2473705108855,1765.376339645385,18666.86872703553,3321,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.95,quantile_uncalibrated,common,6437,0.7523691160478484,-0.1976308839521515,0.1976308839521515,2.8162071499185286,5.977405244535115,0.1785889530377409,0.3017174045106232,1149.577090703939,585.9819454924443,18127.92542402557,38476.557559072535,4843,6437,0,68,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.95,cqr,common,6437,0.8889234115271089,-0.0610765884728911,0.0610765884728911,3.1718340356988834,4.806524709129798,0.1785889530377409,0.3017174045106232,1149.577090703939,585.9819454924443,20417.095687793717,30939.599552668507,5722,6437,0,68,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.95,recentred_enbpi_static,common,6437,0.6024545595774429,-0.3475454404225571,0.3475454404225571,0.9214488983154324,7.00068431479119,0.4391721057946247,0.5944859742314742,2826.9508449999994,2274.923172992492,5931.366558456439,45063.40493431089,3878,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.95,recentred_enbpi_updated,common,6437,0.6958210346434675,-0.2541789653565325,0.2541789653565325,0.7794714783284178,5.331757561907721,0.4391721057946247,0.5944859742314742,2826.9508449999994,2274.923172992492,5017.457906000025,34320.523426,4479,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,5,0.95,dscp,common,6437,0.5928227435140594,-0.3571772564859405,0.3571772564859405,0.3442951727365363,5.093005288532815,0.2297241520877948,0.3642923663096034,1478.7343669891357,854.2473705108855,2216.2280269050843,32783.67504228573,3816,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.9,quantile_uncalibrated,common,6437,0.489203044896691,-0.410796955103309,0.410796955103309,2.827069131819397,6.643446323155325,0.3466445183869723,0.4885639643621947,2231.350764856941,1536.478088198257,18197.84400152145,42763.863982150826,3149,6437,0,1048,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.9,cqr,common,6437,0.529749883486096,-0.370250116513904,0.370250116513904,2.9250899836881947,6.323511011681442,0.3466445183869723,0.4885639643621947,2231.350764856941,1536.478088198257,18828.80422500091,40704.44038219345,3410,6437,0,1048,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.9,recentred_enbpi_static,common,6437,0.5584899798042566,-0.3415100201957434,0.3415100201957434,1.048974609374998,6.176401870962228,0.5726706395836569,0.7710398989852343,3686.280907,3826.8127587494314,6752.249560546861,39757.49884338386,3595,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.9,recentred_enbpi_updated,common,6437,0.6321267671275439,-0.2678732328724561,0.2678732328724561,0.9171437876339908,4.746043247009471,0.5726706395836569,0.7710398989852343,3686.280907,3826.8127587494314,5903.654560999999,30550.280380999964,4069,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.9,dscp,common,6437,0.5825695199627156,-0.3174304800372844,0.3174304800372844,0.6566686716534575,4.684231544928424,0.4146077996847032,0.5846816326775646,2668.8304065704347,2200.5052608080646,4226.976239433307,30152.398454704264,3750,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.95,quantile_uncalibrated,common,6437,0.748640671120087,-0.2013593288799129,0.2013593288799129,2.568182114585362,6.281568769721429,0.3466445183869723,0.4885639643621947,2231.350764856941,1536.478088198257,16531.388271585973,40434.45817069684,4819,6437,0,140,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.95,cqr,common,6437,0.8093832530681995,-0.1406167469318004,0.1406167469318004,2.782149904602756,5.384024221345798,0.3466445183869723,0.4885639643621947,2231.350764856941,1536.478088198257,17908.698935927943,34656.9639128029,5210,6437,0,140,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.95,recentred_enbpi_static,common,6437,0.7178810004660556,-0.2321189995339443,0.2321189995339443,1.4942165374755911,7.448559478199511,0.5726706395836569,0.7710398989852343,3686.280907,3826.8127587494314,9618.27185173038,47946.377361170256,4621,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.95,recentred_enbpi_updated,common,6437,0.6880534410439646,-0.2619465589560353,0.2619465589560353,1.1159181160478482,6.742076500388379,0.5726706395836569,0.7710398989852343,3686.280907,3826.8127587494314,7183.164912999999,43398.74643299999,4429,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,15,0.95,dscp,common,6437,0.6165915799285382,-0.3334084200714617,0.3334084200714617,0.7373220901702603,8.192686689749276,0.4146077996847032,0.5846816326775646,2668.8304065704347,2200.5052608080646,4746.142294425966,52736.32422191609,3969,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.9,quantile_uncalibrated,common,6437,0.51343793692714,-0.38656206307286,0.38656206307286,2.181312878850392,9.237092936352523,0.6192008216720325,0.8485574672306159,3985.795689102873,4634.9604029162965,14041.111001159974,59459.1672313012,3305,6437,0,962,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.9,cqr,common,6437,0.5715395370514215,-0.3284604629485785,0.3284604629485785,2.494304568934245,8.989781045836411,0.6192008216720325,0.8485574672306159,3985.795689102873,4634.9604029162965,16055.838510229736,57867.22059204898,3679,6437,0,962,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.9,recentred_enbpi_static,common,6437,0.5642379990678887,-0.3357620009321113,0.3357620009321113,1.3875474929809604,7.826155978106962,0.7847519173528039,1.0628172880985065,5051.448091999999,7271.110244190406,8931.643212318442,50376.96603107451,3632,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.9,recentred_enbpi_updated,common,6437,0.7278235202734193,-0.1721764797265806,0.1721764797265806,1.6683047091812977,5.168363149448502,0.7847519173528039,1.0628172880985065,5051.448091999999,7271.110244190406,10738.877413000013,33268.75359300001,4685,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.9,dscp,common,6437,0.5738698151312723,-0.3261301848687277,0.3261301848687277,1.0637498006128774,6.97419576765496,0.6421806820212674,0.8950553513108063,4133.717050170899,5156.835715255383,6847.357466545092,44892.89815639498,3694,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.95,quantile_uncalibrated,common,6437,0.5928227435140594,-0.3571772564859405,0.3571772564859405,3.575525183602655,11.656158882656406,0.6192008216720325,0.8485574672306159,3985.795689102873,4634.9604029162965,23015.65560685029,75030.69472765928,3816,6437,0,396,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.95,cqr,common,6437,0.7967997514370048,-0.1532002485629952,0.1532002485629952,4.260077125523544,7.47208709162456,0.6192008216720325,0.8485574672306159,3985.795689102873,4634.9604029162965,27422.116456995056,48097.8246087873,5129,6437,0,396,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.95,recentred_enbpi_static,common,6437,0.7076277769147118,-0.2423722230852881,0.2423722230852881,1.8673479715983028,10.944410978527326,0.7847519173528039,1.0628172880985065,5051.448091999999,7271.110244190406,12020.118893178274,70449.1734687804,4555,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.95,recentred_enbpi_updated,common,6437,0.7626223395991921,-0.1873776604008078,0.1873776604008078,1.9362335637719448,7.087196683237524,0.7847519173528039,1.0628172880985065,5051.448091999999,7271.110244190406,12463.535450000008,45620.28504999994,4909,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,30,0.95,dscp,common,6437,0.6557402516700326,-0.2942597483299674,0.2942597483299674,1.284208649334114,11.964140421165268,0.6421806820212674,0.8950553513108063,4133.717050170899,5156.835715255383,8266.451075763693,77013.17189104082,4221,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.9,quantile_uncalibrated,common,6437,0.716172129874165,-0.183827870125835,0.183827870125835,4.224710716173492,8.526493224980012,1.1500471243178607,1.5801346844558652,7402.85333923407,16072.066522508554,27194.462880008767,54885.03688919634,4610,6437,0,724,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.9,cqr,common,6437,0.7885661022215318,-0.1114338977784682,0.1114338977784682,4.976584043661092,7.936715918643395,1.1500471243178607,1.5801346844558652,7402.85333923407,16072.066522508554,32034.271489046445,51088.64036830753,5076,6437,0,724,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.9,recentred_enbpi_static,common,6437,0.3116358552120553,-0.5883641447879447,0.5883641447879447,1.493603515625001,19.86543947758836,1.5424635744912223,2.0640801281900507,9928.838029,27424.367154466752,9614.32583007813,127873.83391723625,2006,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.9,recentred_enbpi_updated,common,6437,0.5351871990057481,-0.3648128009942519,0.3648128009942519,2.885593817150848,14.319070517477083,1.5424635744912223,2.0640801281900507,9928.838029,27424.367154466752,18574.567401000008,92171.856921,3445,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.9,dscp,common,6437,0.4819015069131583,-0.4180984930868417,0.4180984930868417,1.624965027564242,15.366911778979665,1.1955028583123035,1.788193478359507,7695.451898956299,20583.182391597584,10459.899882431026,98916.8111212921,3102,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.95,quantile_uncalibrated,common,6437,0.6287090259437627,-0.3212909740562373,0.3212909740562373,2.750721280752801,12.271272108808777,1.1500471243178607,1.5801346844558652,7402.85333923407,16072.066522508554,17706.39288420578,78990.1785644021,4047,6437,0,1025,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.95,cqr,common,6437,0.8048780487804879,-0.1451219512195121,0.1451219512195121,3.64958768909071,8.480827169671302,1.1500471243178607,1.5801346844558652,7402.85333923407,16072.066522508554,23492.3959546769,54591.08449117417,5181,6437,0,1025,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.95,recentred_enbpi_static,common,6437,0.4618611154264408,-0.4881388845735591,0.4881388845735591,2.1583857218424463,28.91954074764997,1.5424635744912223,2.0640801281900507,9928.838029,27424.367154466752,13893.528891499827,186155.0837926229,2973,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.95,recentred_enbpi_updated,common,6437,0.6265340997359018,-0.3234659002640981,0.3234659002640981,3.594441386670806,21.56618551592356,1.5424635744912223,2.0640801281900507,9928.838029,27424.367154466752,23137.419205999977,138821.53616599995,4033,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
rico,2,42,60,0.95,dscp,common,6437,0.5137486406711201,-0.4362513593288798,0.4362513593288798,1.8551328441891883,27.190273592188717,1.1955028583123035,1.788193478359507,7695.451898956299,20583.182391597584,11941.490118045806,175023.79111291876,3307,6437,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/rico_f2_s42_v1
pleia,0,42,1,0.9,quantile_uncalibrated,common,9902,0.8671985457483337,-0.0328014542516663,0.0328014542516663,0.9416893949166564,1.5118816563043551,0.2271584865280869,0.3372939549862393,2249.3233336011167,1126.522933919707,9324.608388464732,14970.652160725727,8587,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.9,cqr,common,9902,0.899717228842658,-0.0002827711573419,0.0002827711573419,1.0253835585641604,1.5155293430086587,0.2271584865280869,0.3372939549862393,2249.3233336011167,1126.522933919707,10153.347996902316,15006.771554471738,8909,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.9,recentred_enbpi_static,common,9902,0.8772975156534033,-0.0227024843465967,0.0227024843465967,1.0750855763753258,1.7067157405831963,0.2620862007675217,0.3701245830036632,2595.1775600000005,1356.49683315588,10645.497377268475,16899.89926325481,8687,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.9,recentred_enbpi_updated,common,9902,0.8800242375277721,-0.0199757624722278,0.0199757624722278,1.137650340537265,1.8372499668753788,0.2620862007675217,0.3701245830036632,2595.1775600000005,1356.49683315588,11265.013672,18192.449172,8714,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.9,dscp,common,9902,0.9195112098565946,0.0195112098565946,0.0195112098565946,1.154005192612381,1.6398536078738728,0.2445775447337706,0.3533843068471435,2421.806847953797,1236.5663973624294,11426.9594172478,16237.830425167089,9105,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.95,quantile_uncalibrated,common,9902,0.9272874166834982,-0.0227125833165017,0.0227125833165017,1.23067275095983,1.9520042687899477,0.2271584865280869,0.3372939549862393,2249.3233336011167,1126.522933919707,12186.121580004236,19328.746269558054,9182,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.95,cqr,common,9902,0.9512219753585134,0.0012219753585134,0.0012219753585134,1.388899001059997,1.934339511375897,0.2271584865280869,0.3372939549862393,2249.3233336011167,1126.522933919707,13752.877908496092,19153.82984164413,9419,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.95,recentred_enbpi_static,common,9902,0.9362754998990104,-0.0137245001009896,0.0137245001009896,1.4046365737915032,2.136633931003757,0.2620862007675217,0.3701245830036632,2595.1775600000005,1356.49683315588,13908.711353683464,21156.949184799203,9271,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.95,recentred_enbpi_updated,common,9902,0.93768935568572,-0.0123106443142798,0.0123106443142798,1.4391176227024849,2.230691320945263,0.2620862007675217,0.3701245830036632,2595.1775600000005,1356.49683315588,14250.142700000004,22088.30546,9285,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,1,0.95,dscp,common,9902,0.963037770147445,0.013037770147445,0.013037770147445,1.5515991937365323,2.081939892724556,0.2445775447337706,0.3533843068471435,2421.806847953797,1236.5663973624294,15363.935216379145,20615.368817758543,9536,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.9,quantile_uncalibrated,common,9902,0.8302363158957786,-0.0697636841042214,0.0697636841042214,1.495350570416783,2.848302824149412,0.4061276867374365,0.6085924014374854,4021.476354074097,3667.549409187885,14806.961348266988,28203.89456472748,8221,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.9,cqr,common,9902,0.9015350434255706,0.0015350434255705,0.0015350434255705,1.81130957210991,2.7519362081774297,0.4061276867374365,0.6085924014374854,4021.476354074097,3667.549409187885,17935.58738303233,27249.67233337291,8927,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.9,recentred_enbpi_static,common,9902,0.8342759038578065,-0.0657240961421935,0.0657240961421935,1.666881179809572,3.0751254690220757,0.4626836104827307,0.6542649121117612,4581.493111,4238.675619834487,16505.45744247438,30449.89239425659,8261,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.9,recentred_enbpi_updated,common,9902,0.8821450212078368,-0.0178549787921632,0.0178549787921632,1.8136865006059384,3.118500344273884,0.4626836104827307,0.6542649121117612,4581.493111,4238.675619834487,17959.123729,30879.390409,8735,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.9,dscp,common,9902,0.8719450616037164,-0.0280549383962835,0.0280549383962835,2.010815642381336,3.107249841668875,0.5612924295732455,0.7299335163403674,5557.9176376342775,5275.814694818987,19911.096490859985,30767.9879322052,8634,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.95,quantile_uncalibrated,common,9902,0.8939608159967684,-0.0560391840032316,0.0560391840032316,1.9125143029217175,3.81448760662387,0.4061276867374365,0.6085924014374854,4021.476354074097,3667.549409187885,18937.71662753085,37771.05628078956,8852,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.95,cqr,common,9902,0.9457685316097758,-0.0042314683902241,0.0042314683902241,2.3745039894621627,3.573108326530217,0.4061276867374365,0.6085924014374854,4021.476354074097,3667.549409187885,23512.338503654333,35380.91864930221,9365,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.95,recentred_enbpi_static,common,9902,0.910725106039184,-0.0392748939608159,0.0392748939608159,2.1813901901245103,3.8518752580603017,0.4626836104827307,0.6542649121117612,4581.493111,4238.675619834487,21600.1256626129,38141.26880531311,9018,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.95,recentred_enbpi_updated,common,9902,0.9329428398303372,-0.0170571601696626,0.0170571601696626,2.325051994243587,3.880555023934556,0.4626836104827307,0.6542649121117612,4581.493111,4238.675619834487,23022.664847,38425.25584699998,9238,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,3,0.95,dscp,common,9902,0.9452635831145224,-0.0047364168854776,0.0047364168854776,2.6586509520250035,3.763175475460137,0.5612924295732455,0.7299335163403674,5557.9176376342775,5275.814694818987,26325.961726951584,37262.96355800628,9360,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.9,quantile_uncalibrated,common,9902,0.7953948697232882,-0.1046051302767118,0.1046051302767118,2.012078548869934,4.079794264160418,0.6069493511580976,0.8704417305497353,6010.012475167482,7502.436519808502,19923.60179091009,40398.122803716455,7876,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.9,cqr,common,9902,0.8947687335891739,-0.0052312664108261,0.0052312664108261,2.552951419661232,3.813825807781687,0.6069493511580976,0.8704417305497353,6010.012475167482,7502.436519808502,25279.324957485514,37764.503148654265,8860,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.9,recentred_enbpi_static,common,9902,0.8062007675217128,-0.0937992324782872,0.0937992324782872,2.10332667032878,4.328788844492348,0.6388942100585739,0.8981369167945037,6326.330467999999,7987.447520803076,20827.14068959558,42863.667138163226,7983,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.9,recentred_enbpi_updated,common,9902,0.8715411028075136,-0.0284588971924864,0.0284588971924864,2.401871723288224,4.197383213896183,0.6388942100585739,0.8981369167945037,6326.330467999999,7987.447520803076,23783.333803999994,41562.488584000006,8630,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.9,dscp,common,9902,0.8422540900828116,-0.0577459099171884,0.0577459099171884,2.6491328469239623,4.198834224778749,0.7592224532920793,0.9860339201859376,7517.820732498169,9627.34715418027,26231.713450241077,41576.85649375917,8340,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.95,quantile_uncalibrated,common,9902,0.8540698848717431,-0.0959301151282568,0.0959301151282568,2.384261593760077,5.500895510227319,0.6069493511580976,0.8704417305497353,6010.012475167482,7502.436519808502,23608.958301412287,54469.86734227091,8457,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.95,cqr,common,9902,0.9407190466572408,-0.009280953342759,0.009280953342759,3.1437148551543697,4.799668346532668,0.6069493511580976,0.8704417305497353,6010.012475167482,7502.436519808502,31129.064495738567,47526.31596736648,9315,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.95,recentred_enbpi_static,common,9902,0.881741062411634,-0.0682589375883659,0.0682589375883659,2.690870666503905,5.560078937466566,0.6388942100585739,0.8981369167945037,6326.330467999999,7987.447520803076,26645.001339721664,55055.901638793934,8731,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.95,recentred_enbpi_updated,common,9902,0.926681478489194,-0.0233185215108058,0.0233185215108058,3.031284692183396,5.256330929307208,0.6388942100585739,0.8981369167945037,6326.330467999999,7987.447520803076,30015.78102199999,52048.18886199997,9176,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,42,6,0.95,dscp,common,9902,0.914360735205009,-0.0356392647949909,0.0356392647949909,3.234142904160261,5.129636353180882,0.7592224532920793,0.9860339201859376,7517.820732498169,9627.34715418027,32024.483036994905,50793.6591691971,9054,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s42_method_completion_v1
pleia,0,43,1,0.9,quantile_uncalibrated,common,9902,0.8635629165825086,-0.0364370834174914,0.0364370834174914,0.944831361792422,1.5156671870185383,0.2255612071057217,0.3363083297003334,2233.5070727608568,1119.9488035809509,9355.720144468563,15008.136485857563,8551,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s43_method_completion_v1
pleia,0,43,1,0.9,cqr,common,9902,0.8975964451625934,-0.0024035548374066,0.0024035548374066,1.0235938862468872,1.5129796570832523,0.2255612071057217,0.3363083297003334,2233.5070727608568,1119.9488035809509,10135.626661616678,14981.524564438365,8888,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s43_method_completion_v1
pleia,0,43,1,0.9,recentred_enbpi_static,common,9902,0.8746717834780853,-0.0253282165219147,0.0253282165219147,1.0324493408203104,1.700435369834831,0.257234963744698,0.3667503871472764,2547.140611,1331.8768917724492,10223.313372802711,16837.711032104497,8661,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s43_method_completion_v1
pleia,0,43,1,0.9,recentred_enbpi_updated,common,9902,0.8776004847505554,-0.0223995152494446,0.0223995152494446,1.1286755313068064,1.8326418108462936,0.257234963744698,0.3667503871472764,2547.140611,1331.8768917724492,11176.145110999996,18146.819211,8690,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s43_method_completion_v1
pleia,0,43,1,0.9,dscp,common,9902,0.9149666733993131,0.0149666733993132,0.0149666733993132,1.1631529469702886,1.6337808174163349,0.2786929131132067,0.3747122692686192,2759.6172256469727,1390.3327374998191,11517.540480899796,16177.697654056548,9060,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s43_method_completion_v1
pleia,0,43,1,0.95,quantile_uncalibrated,common,9902,0.934356695617047,-0.0156433043829529,0.0156433043829529,1.2831861035694192,1.9694895521636624,0.2255612071057217,0.3363083297003334,2233.5070727608568,1119.9488035809509,12706.10879754439,19501.885545524583,9252,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s43_method_completion_v1
pleia,0,43,1,0.95,cqr,common,9902,0.9571803676025046,0.0071803676025046,0.0071803676025046,1.458227092195307,1.9658212277334748,0.2255612071057217,0.3363083297003334,2233.5070727608568,1119.9488035809509,14439.36466691793,19465.561797016868,9478,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s43_method_completion_v1
pleia,0,43,1,0.95,recentred_enbpi_static,common,9902,0.9309230458493234,-0.0190769541506765,0.0190769541506765,1.3412556648254397,2.133590061335679,0.257234963744698,0.3667503871472764,2547.140611,1331.8768917724492,13281.1135931015,21126.808787345894,9218,9902,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_f0_s43_method_completion_v1
