dataset,outer_fold,model_seed,horizon,level,method,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status,provenance,run
pleia_energy,1,43,3,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s43_method_completion_v1
pleia_energy,1,43,3,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s43_method_completion_v1
pleia_energy,1,43,6,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s43_method_completion_v1
pleia_energy,1,43,6,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s43_method_completion_v1
pleia_energy,1,44,1,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s44_method_completion_v1
pleia_energy,1,44,1,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s44_method_completion_v1
pleia_energy,1,44,3,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s44_method_completion_v1
pleia_energy,1,44,3,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s44_method_completion_v1
pleia_energy,1,44,6,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s44_method_completion_v1
pleia_energy,1,44,6,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s44_method_completion_v1
pleia_energy,1,45,1,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s45_method_completion_v1
pleia_energy,1,45,1,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s45_method_completion_v1
pleia_energy,1,45,3,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s45_method_completion_v1
pleia_energy,1,45,3,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s45_method_completion_v1
pleia_energy,1,45,6,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s45_method_completion_v1
pleia_energy,1,45,6,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s45_method_completion_v1
pleia_energy,1,46,1,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s46_method_completion_v1
pleia_energy,1,46,1,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s46_method_completion_v1
pleia_energy,1,46,3,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s46_method_completion_v1
pleia_energy,1,46,3,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s46_method_completion_v1
pleia_energy,1,46,6,0.9,seasonal_naive,9907,0.8893711517109115,-0.0106288482890885,0.0106288482890885,1.21875,3.211296305642475,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,12074.15625,31814.3125,8811,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s46_method_completion_v1
pleia_energy,1,46,6,0.95,seasonal_naive,9907,0.9554860199858686,0.0054860199858686,0.0054860199858686,1.75,4.951240284647216,0.3179309768345614,4.652434074249984,3149.7421875,214438.42987060547,17337.25,49051.93749999997,9466,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f1_s46_method_completion_v1
pleia_energy,2,43,1,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s43_method_completion_v1
pleia_energy,2,43,1,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s43_method_completion_v1
pleia_energy,2,43,3,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s43_method_completion_v1
pleia_energy,2,43,3,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s43_method_completion_v1
pleia_energy,2,43,6,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s43_method_completion_v1
pleia_energy,2,43,6,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s43_method_completion_v1
pleia_energy,2,44,1,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s44_method_completion_v1
pleia_energy,2,44,1,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s44_method_completion_v1
pleia_energy,2,44,3,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s44_method_completion_v1
pleia_energy,2,44,3,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s44_method_completion_v1
pleia_energy,2,44,6,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s44_method_completion_v1
pleia_energy,2,44,6,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s44_method_completion_v1
pleia_energy,2,45,1,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s45_method_completion_v1
pleia_energy,2,45,1,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s45_method_completion_v1
pleia_energy,2,45,3,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s45_method_completion_v1
pleia_energy,2,45,3,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s45_method_completion_v1
pleia_energy,2,45,6,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s45_method_completion_v1
pleia_energy,2,45,6,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s45_method_completion_v1
pleia_energy,2,46,1,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s46_method_completion_v1
pleia_energy,2,46,1,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s46_method_completion_v1
pleia_energy,2,46,3,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s46_method_completion_v1
pleia_energy,2,46,3,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s46_method_completion_v1
pleia_energy,2,46,6,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s46_method_completion_v1
pleia_energy,2,46,6,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.1694477389724437,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.29687499996,6667,9907,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/pleia_energy_f2_s46_method_completion_v1
bdg2,0,42,1,0.9,seasonal_naive,34426,0.9161099169232556,0.0161099169232556,0.0161099169232556,227.752,403.3074993319003,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,7840590.352,13884263.972,31538,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s42_method_completion_v1
bdg2,0,42,1,0.95,seasonal_naive,34426,0.9538139778074712,0.0038139778074711,0.0038139778074711,330.2439999999998,553.392682042642,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,11368979.943999993,19051096.471999995,32836,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s42_method_completion_v1
bdg2,0,42,3,0.9,seasonal_naive,34422,0.9161292196850852,0.016129219685085,0.016129219685085,227.752,403.3235054325722,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,7839679.344,13883201.704000002,31535,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s42_method_completion_v1
bdg2,0,42,3,0.95,seasonal_naive,34422,0.9538086107721806,0.0038086107721806,0.0038086107721806,330.2439999999998,553.4186129800706,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,11367658.967999993,19049775.495999992,32832,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s42_method_completion_v1
bdg2,0,42,6,0.9,seasonal_naive,34416,0.9161145978614598,0.0161145978614597,0.0161145978614597,227.52239999999995,403.302430218503,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,7830410.918399998,13880056.438399998,31529,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s42_method_completion_v1
bdg2,0,42,6,0.95,seasonal_naive,34416,0.9538005578800558,0.0038005578800558,0.0038005578800558,330.2439999999998,553.4575206880518,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,11365677.503999991,19047794.03199999,32826,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s42_method_completion_v1
bdg2,0,43,1,0.9,seasonal_naive,34426,0.9161099169232556,0.0161099169232556,0.0161099169232556,227.752,403.3074993319003,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,7840590.352,13884263.972,31538,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s43_method_completion_v1
bdg2,0,43,1,0.95,seasonal_naive,34426,0.9538139778074712,0.0038139778074711,0.0038139778074711,330.2439999999998,553.392682042642,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,11368979.943999993,19051096.471999995,32836,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s43_method_completion_v1
bdg2,0,43,3,0.9,seasonal_naive,34422,0.9161292196850852,0.016129219685085,0.016129219685085,227.752,403.3235054325722,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,7839679.344,13883201.704000002,31535,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s43_method_completion_v1
bdg2,0,43,3,0.95,seasonal_naive,34422,0.9538086107721806,0.0038086107721806,0.0038086107721806,330.2439999999998,553.4186129800706,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,11367658.967999993,19049775.495999992,32832,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s43_method_completion_v1
bdg2,0,43,6,0.9,seasonal_naive,34416,0.9161145978614598,0.0161145978614597,0.0161145978614597,227.52239999999995,403.302430218503,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,7830410.918399998,13880056.438399998,31529,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s43_method_completion_v1
bdg2,0,43,6,0.95,seasonal_naive,34416,0.9538005578800558,0.0038005578800558,0.0038005578800558,330.2439999999998,553.4575206880518,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,11365677.503999991,19047794.03199999,32826,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s43_method_completion_v1
bdg2,0,44,1,0.9,seasonal_naive,34426,0.9161099169232556,0.0161099169232556,0.0161099169232556,227.752,403.3074993319003,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,7840590.352,13884263.972,31538,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s44_method_completion_v1
bdg2,0,44,1,0.95,seasonal_naive,34426,0.9538139778074712,0.0038139778074711,0.0038139778074711,330.2439999999998,553.392682042642,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,11368979.943999993,19051096.471999995,32836,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s44_method_completion_v1
bdg2,0,44,3,0.9,seasonal_naive,34422,0.9161292196850852,0.016129219685085,0.016129219685085,227.752,403.3235054325722,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,7839679.344,13883201.704000002,31535,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s44_method_completion_v1
bdg2,0,44,3,0.95,seasonal_naive,34422,0.9538086107721806,0.0038086107721806,0.0038086107721806,330.2439999999998,553.4186129800706,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,11367658.967999993,19049775.495999992,32832,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s44_method_completion_v1
bdg2,0,44,6,0.9,seasonal_naive,34416,0.9161145978614598,0.0161145978614597,0.0161145978614597,227.52239999999995,403.302430218503,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,7830410.918399998,13880056.438399998,31529,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s44_method_completion_v1
bdg2,0,44,6,0.95,seasonal_naive,34416,0.9538005578800558,0.0038005578800558,0.0038005578800558,330.2439999999998,553.4575206880518,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,11365677.503999991,19047794.03199999,32826,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s44_method_completion_v1
bdg2,0,45,1,0.9,seasonal_naive,34426,0.9161099169232556,0.0161099169232556,0.0161099169232556,227.752,403.3074993319003,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,7840590.352,13884263.972,31538,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s45_method_completion_v1
bdg2,0,45,1,0.95,seasonal_naive,34426,0.9538139778074712,0.0038139778074711,0.0038139778074711,330.2439999999998,553.392682042642,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,11368979.943999993,19051096.471999995,32836,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s45_method_completion_v1
bdg2,0,45,3,0.9,seasonal_naive,34422,0.9161292196850852,0.016129219685085,0.016129219685085,227.752,403.3235054325722,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,7839679.344,13883201.704000002,31535,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s45_method_completion_v1
bdg2,0,45,3,0.95,seasonal_naive,34422,0.9538086107721806,0.0038086107721806,0.0038086107721806,330.2439999999998,553.4186129800706,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,11367658.967999993,19049775.495999992,32832,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s45_method_completion_v1
bdg2,0,45,6,0.9,seasonal_naive,34416,0.9161145978614598,0.0161145978614597,0.0161145978614597,227.52239999999995,403.302430218503,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,7830410.918399998,13880056.438399998,31529,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s45_method_completion_v1
bdg2,0,45,6,0.95,seasonal_naive,34416,0.9538005578800558,0.0038005578800558,0.0038005578800558,330.2439999999998,553.4575206880518,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,11365677.503999991,19047794.03199999,32826,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s45_method_completion_v1
bdg2,0,46,1,0.9,seasonal_naive,34426,0.9161099169232556,0.0161099169232556,0.0161099169232556,227.752,403.3074993319003,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,7840590.352,13884263.972,31538,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s46_method_completion_v1
bdg2,0,46,1,0.95,seasonal_naive,34426,0.9538139778074712,0.0038139778074711,0.0038139778074711,330.2439999999998,553.392682042642,36.59618794515773,79.30185931910269,1259860.3662,216497708.67363447,11368979.943999993,19051096.471999995,32836,34426,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s46_method_completion_v1
bdg2,0,46,3,0.9,seasonal_naive,34422,0.9161292196850852,0.016129219685085,0.016129219685085,227.752,403.3235054325722,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,7839679.344,13883201.704000002,31535,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s46_method_completion_v1
bdg2,0,46,3,0.95,seasonal_naive,34422,0.9538086107721806,0.0038086107721806,0.0038086107721806,330.2439999999998,553.4186129800706,36.59245384928244,79.30103762147641,1259585.4464,216468067.53428543,11367658.967999993,19049775.495999992,32832,34422,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s46_method_completion_v1
bdg2,0,46,6,0.9,seasonal_naive,34416,0.9161145978614598,0.0161145978614597,0.0161145978614597,227.52239999999995,403.302430218503,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,7830410.918399998,13880056.438399998,31529,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s46_method_completion_v1
bdg2,0,46,6,0.95,seasonal_naive,34416,0.9538005578800558,0.0038005578800558,0.0038005578800558,330.2439999999998,553.4575206880518,36.58356525453277,79.29745371583465,1259059.9818,216410773.4826869,11365677.503999991,19047794.03199999,32826,34416,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f0_s46_method_completion_v1
bdg2,1,42,1,0.9,seasonal_naive,34532,0.9007587165527626,0.0007587165527626,0.0007587165527626,228.19999999999996,385.1951031507008,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,7880202.399999998,13301557.302,31105,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s42_method_completion_v1
bdg2,1,42,1,0.95,seasonal_naive,34532,0.9599501911270706,0.0099501911270706,0.0099501911270706,358.766,501.7246527279044,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,12388907.511999998,17325555.707999993,33149,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s42_method_completion_v1
bdg2,1,42,3,0.9,seasonal_naive,34536,0.9008860319666436,0.0008860319666434,0.0008860319666434,228.4780000000001,385.1791206277508,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,7890716.208000002,13302546.11,31113,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s42_method_completion_v1
bdg2,1,42,3,0.95,seasonal_naive,34536,0.959954829742877,0.009954829742877,0.009954829742877,358.83799999999974,501.722430044012,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,12392829.16799999,17327485.843999997,33153,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s42_method_completion_v1
