dataset,outer_fold,model_seed,horizon,level,support,left_method,right_method,n,coverage_difference,mpiw_difference,winkler_difference,mae_difference,rmse_difference
pleia_energy,0,46,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9909,-0.02462407911999198,-0.10004707381201916,-0.040294930261729034,0.0,0.0
pleia_energy,0,46,1,0.95,native,cqr,quantile_uncalibrated,9909,0.10798264204258756,0.12080483168484812,-0.04486860166866702,0.0,0.0
pleia_energy,0,46,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9909,-0.013926733272782488,-0.15127410208225334,-0.07198509597659264,0.0,0.0
pleia_energy,0,46,3,0.9,native,cqr,quantile_uncalibrated,9909,0.15319406600060548,0.07063052921835941,-0.0229147673870016,0.0,0.0
pleia_energy,0,46,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9909,-0.012312039559996046,-0.07229013032688847,-0.023554142662397526,0.0,0.0
pleia_energy,0,46,3,0.95,native,cqr,quantile_uncalibrated,9909,0.11837723281864965,0.11336173322656479,-0.05959131185028288,0.0,0.0
pleia_energy,0,46,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9909,-0.007467958421636833,-0.07863885210710786,-0.015310085347897573,0.0,0.0
pleia_energy,0,46,6,0.9,native,cqr,quantile_uncalibrated,9909,0.15753355535371905,0.09795202881948811,-0.033561806164016605,0.0,0.0
pleia_energy,0,46,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9909,-0.016752447270158455,-0.09236121531118202,-0.028646226349683168,0.0,0.0
pleia_energy,0,46,6,0.95,native,cqr,quantile_uncalibrated,9909,0.11524876375012616,0.1413520839777524,-0.04704840877571592,0.0,0.0
pleia_energy,0,46,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9909,-0.014834998486224826,-0.13072454200059103,-0.04552420883107677,0.0,0.0
pleia_energy,1,42,1,0.9,native,cqr,quantile_uncalibrated,9907,0.09397395780761086,0.21010607546832405,-0.14951828870178963,0.0,0.0
pleia_energy,1,42,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.036539820329060224,0.10231191157128938,-0.019833294970431847,0.0,0.0
pleia_energy,1,42,1,0.95,native,cqr,quantile_uncalibrated,9907,0.16291511052790952,0.31643437105232564,-0.3751282814235779,0.0,0.0
pleia_energy,1,42,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.015039870798425614,0.07766084064222356,-0.004260729204287106,0.0,0.0
pleia_energy,1,42,3,0.9,native,cqr,quantile_uncalibrated,9907,0.12021802765721201,0.21726303031686978,-0.164444761560105,0.0,0.0
pleia_energy,1,42,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.02775815080246291,0.0817540029660816,-0.01436499993202034,0.0,0.0
pleia_energy,1,42,3,0.95,native,cqr,quantile_uncalibrated,9907,0.2030887251438377,0.36858253653669837,-0.47283499589548317,0.0,0.0
pleia_energy,1,42,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.005955385081255593,0.05679604921481962,0.0025681866826170463,0.0,0.0
pleia_energy,1,42,6,0.9,native,cqr,quantile_uncalibrated,9907,0.2050065610174624,0.2976596824569712,-0.29643086090562143,0.0,0.0
pleia_energy,1,42,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.00999293428888659,0.08088484973376664,-0.014230796921606892,0.0,0.0
pleia_energy,1,42,6,0.95,native,cqr,quantile_uncalibrated,9907,0.24941960230140314,0.3892833122475444,-0.5465864984815862,0.0,0.0
pleia_energy,1,42,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,-0.0025234682547695675,0.043529968840893885,-0.0235888103207178,0.0,0.0
pleia_energy,1,43,1,0.9,native,cqr,quantile_uncalibrated,9907,0.11385888765519336,0.2490179523488144,-0.18431748298675132,0.0,0.0
pleia_energy,1,43,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.026143131119410468,0.08141893038402526,-0.013807515472382015,0.0,0.0
pleia_energy,1,43,1,0.95,native,cqr,quantile_uncalibrated,9907,0.18572726355102454,0.3320587653424171,-0.42388508322830676,0.0,0.0
pleia_energy,1,43,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.007368527303926453,0.05879983564631619,-0.008107999470315264,0.0,0.0
pleia_energy,1,43,3,0.9,native,cqr,quantile_uncalibrated,9907,0.13586353083678204,0.2503114506141734,-0.21337897247670856,0.0,0.0
pleia_energy,1,43,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.018673665085293223,0.06467682063118152,-0.009720394733964799,0.0,0.0
pleia_energy,1,43,3,0.95,native,cqr,quantile_uncalibrated,9907,0.23145250832744524,0.40236552013751475,-0.6376847329440416,0.0,0.0
pleia_energy,1,43,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.004643181588775636,0.05713566755730659,-0.005857765838108264,0.0,0.0
pleia_energy,1,43,6,0.9,native,cqr,quantile_uncalibrated,9907,0.24225295245785805,0.2933968621572913,-0.26651364380819853,0.0,0.0
pleia_energy,1,43,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,-0.00020187746038158316,0.05679533294122607,-0.02676242399316342,0.0,0.0
pleia_energy,1,43,6,0.95,native,cqr,quantile_uncalibrated,9907,0.21045725244776414,0.4265110485780015,-0.47372680578241066,0.0,0.0
pleia_energy,1,43,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.00141314222267086,0.07799069163805084,-0.0589598159130702,0.0,0.0
pleia_energy,1,44,1,0.9,native,cqr,quantile_uncalibrated,9907,0.11385888765519336,0.2410834500330284,-0.1850444644894098,0.0,0.0
pleia_energy,1,44,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.050873120016150186,0.11298530772344872,-0.027084713971778696,0.0,0.0
pleia_energy,1,44,1,0.95,native,cqr,quantile_uncalibrated,9907,0.18158877561320286,0.3422633244969455,-0.44185455703776144,0.0,0.0
pleia_energy,1,44,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.019380236196628653,0.10734109818573023,-0.010695994645521179,0.0,0.0
pleia_energy,1,44,3,0.9,native,cqr,quantile_uncalibrated,9907,0.11890582416473205,0.20672895301221023,-0.16377052314809548,0.0,0.0
pleia_energy,1,44,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.02695064096093669,0.0949879321910877,-0.023125175353647665,0.0,0.0
pleia_energy,1,44,3,0.95,native,cqr,quantile_uncalibrated,9907,0.18179065307358444,0.3580858075723262,-0.448148344135745,0.0,0.0
pleia_energy,1,44,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.012920157464419213,0.08437687479428946,-0.026802601550090177,0.0,0.0
pleia_energy,1,44,6,0.9,native,cqr,quantile_uncalibrated,9907,0.23326940547087915,0.2850947600877417,-0.2752237532691213,0.0,0.0
pleia_energy,1,44,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.013424851115372949,0.08226089756001664,-0.025535417333816257,0.0,0.0
pleia_energy,1,44,6,0.95,native,cqr,quantile_uncalibrated,9907,0.21762390229130912,0.38985941572358696,-0.4269572375816906,0.0,0.0
pleia_energy,1,44,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.005349752700111066,0.10795066530871367,-0.04705337316076985,0.0,0.0
pleia_energy,1,45,1,0.9,native,cqr,quantile_uncalibrated,9907,0.1064903603512668,0.24239089804967145,-0.17919550089726122,0.0,0.0
pleia_energy,1,45,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.03270414858181081,0.0989378296144765,-0.019662416485087153,0.0,0.0
pleia_energy,1,45,1,0.95,native,cqr,quantile_uncalibrated,9907,0.1852225699000708,0.3784345067549061,-0.47628402557179017,0.0,0.0
pleia_energy,1,45,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.0128192187342282,0.07774844351139376,-0.010875633431693732,0.0,0.0
pleia_energy,1,45,3,0.9,native,cqr,quantile_uncalibrated,9907,0.11254668416271318,0.21973039920015108,-0.17830675397615314,0.0,0.0
pleia_energy,1,45,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.021096194609871888,0.08184352880254497,-0.02261794775057746,0.0,0.0
pleia_energy,1,45,3,0.95,native,cqr,quantile_uncalibrated,9907,0.19703240133239108,0.3775833334859814,-0.4677114615439839,0.0,0.0
pleia_energy,1,45,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.011507015241748353,0.07717244582989058,-0.021280779712391062,0.0,0.0
pleia_energy,1,45,6,0.9,native,cqr,quantile_uncalibrated,9907,0.12486120924598765,0.2670181502589263,-0.21804919094440534,0.0,0.0
pleia_energy,1,45,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.012920157464419102,0.08745738135026582,-0.018616948676803524,0.0,0.0
pleia_energy,1,45,6,0.95,native,cqr,quantile_uncalibrated,9907,0.22256990007065725,0.44439269212023813,-0.48866252738003,0.0,0.0
pleia_energy,1,45,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.0037347330170587334,0.11033266125917207,-0.04651875628339841,0.0,0.0
pleia_energy,1,46,1,0.9,native,cqr,quantile_uncalibrated,9907,0.1861310184717876,0.24452009392174023,-0.20261534444078544,0.0,0.0
pleia_energy,1,46,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.05036842636519634,0.11491765153894606,-0.027341699127593433,0.0,0.0
pleia_energy,1,46,1,0.95,native,cqr,quantile_uncalibrated,9907,0.1861310184717877,0.3425016927236706,-0.4716561265641248,0.0,0.0
pleia_energy,1,46,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.016049258100333197,0.08720301302874855,-0.005307643621124125,0.0,0.0
pleia_energy,1,46,3,0.9,native,cqr,quantile_uncalibrated,9907,0.1243565155950338,0.23406697206792831,-0.17594332935548307,0.0,0.0
pleia_energy,1,46,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.020995255879680985,0.07808183105946209,-0.01811950210663249,0.0,0.0
pleia_energy,1,46,3,0.95,native,cqr,quantile_uncalibrated,9907,0.18643383466236008,0.3826841102020978,-0.46908536332962303,0.0,0.0
pleia_energy,1,46,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.009185424447360369,0.08494978039182044,-0.005810579475747701,0.0,0.0
pleia_energy,1,46,6,0.9,native,cqr,quantile_uncalibrated,9907,0.219945493085697,0.2728071929158773,-0.24373666467638988,0.0,0.0
pleia_energy,1,46,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,-0.0030281619057231923,0.04542428899276452,-0.02449733728688841,0.0,0.0
pleia_energy,1,46,6,0.95,native,cqr,quantile_uncalibrated,9907,0.20732815181185027,0.39200863094107774,-0.4745150961718645,0.0,0.0
pleia_energy,1,46,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,-0.0051478752397295935,0.01553953195001001,-0.048943535230891566,0.0,0.0
pleia_energy,2,42,1,0.9,native,cqr,quantile_uncalibrated,9907,0.12708186131018473,0.029270972871302925,-0.028949244314682487,0.0,0.0
pleia_energy,2,42,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5634399919249017,0.2235329602080818,-1.1771660222143026,0.0,0.0
pleia_energy,2,42,1,0.95,native,cqr,quantile_uncalibrated,9907,-0.03431916826486314,-0.21069161655966595,0.5076696889445449,0.0,0.0
pleia_energy,2,42,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5989704249520542,0.40665482533193287,-2.9231549137058606,0.0,0.0
pleia_energy,2,42,3,0.9,native,cqr,quantile_uncalibrated,9907,0.07196931462602196,0.025557849164844992,0.0023596969961575676,0.0,0.0
pleia_energy,2,42,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3215907943878067,0.1428828406373141,-0.6997956537332322,0.0,0.0
pleia_energy,2,42,3,0.95,native,cqr,quantile_uncalibrated,9907,0.04905622287271627,-0.0008785985229666782,0.0346928768239787,0.0,0.0
pleia_energy,2,42,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.33986070455233675,0.2358826579554988,-1.9214669207768564,0.0,0.0
pleia_energy,2,42,6,0.9,native,cqr,quantile_uncalibrated,9907,0.0756031089128899,0.005995195197584402,0.007219900505836874,0.0,0.0
pleia_energy,2,42,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.4640153426869891,0.1585467774684339,-0.8626457247289092,0.0,0.0
pleia_energy,2,42,6,0.95,native,cqr,quantile_uncalibrated,9907,-0.059150095891793764,-0.2036071619705882,0.6516477398074545,0.0,0.0
pleia_energy,2,42,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.4949025941253659,0.2504670134181401,-2.2032513316137807,0.0,0.0
pleia_energy,2,43,1,0.9,native,cqr,quantile_uncalibrated,9907,0.042999899061269775,0.008700011598246404,0.008162111006556838,0.0,0.0
pleia_energy,2,43,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5433531846169376,0.23042299605789188,-1.1968402418292872,0.0,0.0
pleia_energy,2,43,1,0.95,native,cqr,quantile_uncalibrated,9907,0.007873220954880411,-0.09028061488296468,0.18601479990462577,0.0,0.0
pleia_energy,2,43,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5882709195518321,0.37194593451676616,-2.9846083831847157,0.0,0.0
pleia_energy,2,43,3,0.9,native,cqr,quantile_uncalibrated,9907,0.0757040476430807,0.02980677160010181,-0.0069387831503269215,0.0,0.0
pleia_energy,2,43,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3000908448571717,0.1438239556254256,-0.6686786635512714,0.0,0.0
pleia_energy,2,43,3,0.95,native,cqr,quantile_uncalibrated,9907,0.05965478954274761,-0.00899649371807637,0.04014908449440835,0.0,0.0
pleia_energy,2,43,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3157363480367417,0.2392952932963796,-1.9096423335485893,0.0,0.0
pleia_energy,2,43,6,0.9,native,cqr,quantile_uncalibrated,9907,0.09215706066417684,0.02962417446732457,-0.01810237075079324,0.0,0.0
pleia_energy,2,43,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5255879681033613,0.15655362780683313,-0.9391137706901842,0.0,0.0
pleia_energy,2,43,6,0.95,native,cqr,quantile_uncalibrated,9907,0.03452104572524484,0.006686262304486379,0.028203093481980135,0.0,0.0
pleia_energy,2,43,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5711113354194005,0.25162067142462585,-2.379606229594608,0.0,0.0
pleia_energy,2,44,1,0.9,native,cqr,quantile_uncalibrated,9907,0.13323912385182202,0.026364156387406024,-0.03745324536718431,0.0,0.0
pleia_energy,2,44,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.537801554456445,0.2269783335361391,-1.1474256751580854,0.0,0.0
pleia_energy,2,44,1,0.95,native,cqr,quantile_uncalibrated,9907,-0.03149288381952153,-0.2780012877996768,0.6011744236623568,0.0,0.0
pleia_energy,2,44,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5765620268497023,0.3869026954296123,-2.882236657273679,0.0,0.0
pleia_energy,2,44,3,0.9,native,cqr,quantile_uncalibrated,9907,0.06187544160694458,0.01905867983194659,0.0020113790528016873,0.0,0.0
pleia_energy,2,44,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3153325931159786,0.1341479074335659,-0.6646222463344846,0.0,0.0
pleia_energy,2,44,3,0.95,native,cqr,quantile_uncalibrated,9907,0.06167356414656311,-0.0534528159216584,0.10805792587284979,0.0,0.0
pleia_energy,2,44,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3334006258201273,0.22631468898809448,-1.887399779591287,0.0,0.0
pleia_energy,2,44,6,0.9,native,cqr,quantile_uncalibrated,9907,0.10871101241546377,0.04478129599300923,-0.03438914552467964,0.0,0.0
pleia_energy,2,44,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3108912889875846,0.1479026390308475,-0.6813457852773579,0.0,0.0
pleia_energy,2,44,6,0.95,native,cqr,quantile_uncalibrated,9907,0.026546886040173634,-0.14558969855104809,0.37016257629969984,0.0,0.0
pleia_energy,2,44,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.33925507217119216,0.2414585078899376,-1.9204668021017286,0.0,0.0
pleia_energy,2,45,1,0.9,native,cqr,quantile_uncalibrated,9907,0.08216412637529014,0.012766141185667101,-0.01489663508118011,0.0,0.0
pleia_energy,2,45,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5616230947814677,0.2530093964933276,-1.245940039339988,0.0,0.0
pleia_energy,2,45,1,0.95,native,cqr,quantile_uncalibrated,9907,0.023720601594831914,-0.024172265716720487,0.026574971211626996,0.0,0.0
pleia_energy,2,45,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5951347532048048,0.38985541260841783,-3.0367665888086846,0.0,0.0
pleia_energy,2,45,3,0.9,native,cqr,quantile_uncalibrated,9907,0.04451398001413143,0.01874985795785261,0.006525902351027457,0.0,0.0
pleia_energy,2,45,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3780155445644493,0.1313806627927483,-0.7004555643585331,0.0,0.0
pleia_energy,2,45,3,0.95,native,cqr,quantile_uncalibrated,9907,0.02119713334006257,-0.13189143695651095,0.2982222778076631,0.0,0.0
pleia_energy,2,45,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.38790754012314527,0.2230032729748675,-1.9579557958624996,0.0,0.0
pleia_energy,2,45,6,0.9,native,cqr,quantile_uncalibrated,9907,0.08307257494700726,0.014380687090848943,0.0029425192821034285,0.0,0.0
pleia_energy,2,45,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.37094983345109517,0.150584996988379,-0.758271033591736,0.0,0.0
pleia_energy,2,45,6,0.95,native,cqr,quantile_uncalibrated,9907,0.06974866256182499,0.028619128430191487,-0.027083036593160248,0.0,0.0
pleia_energy,2,45,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3812455839305542,0.2471782048455059,-1.998739072571626,0.0,0.0
pleia_energy,2,46,1,0.9,native,cqr,quantile_uncalibrated,9907,0.07408902796002825,0.02847906518557386,-0.02309862425883602,0.0,0.0
pleia_energy,2,46,1,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.49611385888765525,0.1855103305322215,-0.9737969208849588,0.0,0.0
pleia_energy,2,46,1,0.95,native,cqr,quantile_uncalibrated,9907,-0.0032300393661047755,-0.17962063655270816,0.35767310603774494,0.0,0.0
pleia_energy,2,46,1,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.5232663773089734,0.3766355450655217,-2.5321706930425565,0.0,0.0
pleia_energy,2,46,3,0.9,native,cqr,quantile_uncalibrated,9907,0.06803270414858187,0.023917189910191594,0.0031969133638104497,0.0,0.0
pleia_energy,2,46,3,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3825577874230343,0.1609458166510945,-0.7575760698732521,0.0,0.0
pleia_energy,2,46,3,0.95,native,cqr,quantile_uncalibrated,9907,0.009387301907742063,-0.05889656447334202,0.175079223052105,0.0,0.0
pleia_energy,2,46,3,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.40022206520641973,0.27327364179989855,-2.049505049429306,0.0,0.0
pleia_energy,2,46,6,0.9,native,cqr,quantile_uncalibrated,9907,0.06742707176743723,0.028853367906868876,-0.00726778103721637,0.0,0.0
pleia_energy,2,46,6,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3645906934490764,0.1566826629052047,-0.7685536690281258,0.0,0.0
pleia_energy,2,46,6,0.95,native,cqr,quantile_uncalibrated,9907,-0.0006056323811446385,-0.12255761727862502,0.27391281155467073,0.0,0.0
pleia_energy,2,46,6,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9907,0.3971939033006966,0.24383721473859904,-2.0340426680175407,0.0,0.0
rico,0,42,5,0.9,native,cqr,quantile_uncalibrated,9116,0.14666520403685823,0.17468022552901408,-0.22734898067811304,0.0,0.0
rico,0,42,5,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9116,0.1724440544098289,0.05792917056409652,-0.10323024605898712,0.0,0.0
rico,0,42,5,0.95,native,cqr,quantile_uncalibrated,9116,0.16575252303641952,0.3077454462946303,-0.3177612086074211,0.0,0.0
rico,0,42,5,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9116,0.13207547169811318,0.08275688766755862,-0.10253003372621405,0.0,0.0
rico,0,42,15,0.9,native,cqr,quantile_uncalibrated,8686,0.1496661294036381,0.5760100499659322,0.5238549132591039,0.0,0.0
rico,0,42,15,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,8686,0.1507022795302786,0.45025314305643216,-0.14848319254428066,0.0,0.0
rico,0,42,15,0.95,native,cqr,quantile_uncalibrated,8686,0.1373474556758001,0.7477524076811934,-1.1965358786152933,0.0,0.0
rico,0,42,15,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,8686,0.09935528436564589,0.5003931708282547,-0.39209667179548946,0.0,0.0
rico,0,42,30,0.9,native,cqr,quantile_uncalibrated,8041,0.22497201840567094,0.8685999907020185,-1.1911786886211635,0.0,0.0
rico,0,42,30,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,8041,0.10670314637482892,0.7031389412152209,-0.30833923514570927,0.0,0.0
rico,0,42,30,0.95,native,cqr,quantile_uncalibrated,8041,0.13555527919413002,0.7096474076270036,-1.493247170596888,0.0,0.0
rico,0,42,30,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,8041,0.11030966297724165,0.8811471074777568,-0.9163579539839821,0.0,0.0
rico,0,42,60,0.9,native,cqr,quantile_uncalibrated,6751,0.4110502147829952,1.9479585631640302,-2.424531933653462,0.0,0.0
rico,0,42,60,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,6751,0.2518145459931862,1.7313183828127385,-2.2605795412943515,0.0,0.0
rico,0,42,60,0.95,native,cqr,quantile_uncalibrated,6751,0.30054806695304404,1.7670289454636832,-5.482880034315407,0.0,0.0
rico,0,42,60,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,6751,0.20411790845800604,2.1369164577926294,-5.106745186143864,0.0,0.0
rico,0,43,5,0.9,native,cqr,quantile_uncalibrated,9116,0.14074155331285643,0.1647894794853605,-0.01960376523320506,0.0,0.0
rico,0,43,5,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9116,0.1675076788064941,0.02525948182037796,-0.08436397569905063,0.0,0.0
rico,0,43,5,0.95,native,cqr,quantile_uncalibrated,9116,0.21796840719613864,0.8300308981945224,-1.8091917126557884,0.0,0.0
rico,0,43,5,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9116,0.13756033347959618,0.0541170847901119,-0.0658224117647952,0.0,0.0
rico,0,43,15,0.9,native,cqr,quantile_uncalibrated,8686,0.23198250057563896,0.5264541325882561,-0.7563024731993151,0.0,0.0
rico,0,43,15,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,8686,0.1290582546626755,0.31060633076565347,-0.026228480380290353,0.0,0.0
rico,0,43,15,0.95,native,cqr,quantile_uncalibrated,8686,0.1489753626525444,0.7026492086493223,-0.25986107016382887,0.0,0.0
rico,0,43,15,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,8686,0.06424130785171545,0.351620919911692,-0.12007416023994244,0.0,0.0
rico,0,43,30,0.9,native,cqr,quantile_uncalibrated,8041,0.26053973386394735,1.037805470654019,-0.46286703919812844,0.0,0.0
rico,0,43,30,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,8041,0.1263524437259047,0.7595342074041622,-0.33373961381500594,0.0,0.0
rico,0,43,30,0.95,native,cqr,quantile_uncalibrated,8041,0.19798532520830747,1.1488489074981776,-1.7297131785761266,0.0,0.0
rico,0,43,30,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,8041,0.12038303693570462,0.9625394610656379,-1.2315788523832323,0.0,0.0
rico,0,43,60,0.9,native,cqr,quantile_uncalibrated,6751,0.31743445415494004,1.7132932208645402,-3.0234320428259736,0.0,0.0
rico,0,43,60,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,6751,0.21685676196119097,1.564613819991865,-1.943804318352389,0.0,0.0
rico,0,43,60,0.95,native,cqr,quantile_uncalibrated,6751,0.3023255813953488,2.037762408573341,-7.146725444735996,0.0,0.0
rico,0,43,60,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,6751,0.15597689231224998,2.0464070827000325,-4.747887929580503,0.0,0.0
rico,0,44,5,0.9,native,cqr,quantile_uncalibrated,9116,0.1552215884159719,0.18685189084669473,-0.07202796329152417,0.0,0.0
rico,0,44,5,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9116,0.1605967529618253,0.03298254806122525,-0.08644071476078352,0.0,0.0
rico,0,44,5,0.95,native,cqr,quantile_uncalibrated,9116,0.0714129003949101,0.190049061033152,0.01786781758420597,0.0,0.0
rico,0,44,5,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9116,0.11836331724440563,0.01601102232844942,0.014322952218037255,0.0,0.0
rico,0,44,15,0.9,native,cqr,quantile_uncalibrated,8686,0.1640571033847571,0.5127967761729882,-0.6427933818293026,0.0,0.0
rico,0,44,15,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,8686,0.08346764909049043,0.30059842232665757,0.09670989335374935,0.0,0.0
rico,0,44,15,0.95,native,cqr,quantile_uncalibrated,8686,0.16117890858853323,0.4654677560308378,-0.5355216648569923,0.0,0.0
rico,0,44,15,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,8686,0.045014966612940466,0.30100125536715083,-0.05212158365748998,0.0,0.0
rico,0,44,30,0.9,native,cqr,quantile_uncalibrated,8041,0.38341002362890186,1.251672341647113,-1.6181662524000244,0.0,0.0
rico,0,44,30,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,8041,0.09600795920905358,0.7797968109562168,-0.4102651173007388,0.0,0.0
rico,0,44,30,0.95,native,cqr,quantile_uncalibrated,8041,0.3012063176221863,1.2079483788720893,-3.341992178576108,0.0,0.0
rico,0,44,30,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,8041,0.09376943166272866,0.918726220011236,-1.4746223817075608,0.0,0.0
rico,0,44,60,0.9,native,cqr,quantile_uncalibrated,6751,0.37801807139683014,1.872594855824933,-2.701352045961043,0.0,0.0
rico,0,44,60,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,6751,0.2187824026070212,1.381572881136989,-1.4416340364594271,0.0,0.0
rico,0,44,60,0.95,native,cqr,quantile_uncalibrated,6751,0.21774551918234342,1.3555505103532548,-3.9975146747402484,0.0,0.0
rico,0,44,60,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,6751,0.17656643460228116,1.758888222608221,-4.193220684553228,0.0,0.0
rico,0,45,5,0.9,native,cqr,quantile_uncalibrated,9116,0.1432645897323388,0.7580324598783288,0.04962448379577644,0.0,0.0
rico,0,45,5,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,9116,0.20008775778850363,0.09127675171245575,-0.1688033180644204,0.0,0.0
rico,0,45,5,0.95,native,cqr,quantile_uncalibrated,9116,0.1064063185607722,0.3403016306685518,-0.003005280851447356,0.0,0.0
rico,0,45,5,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,9116,0.15171127687582264,0.12121502811928397,-0.2031615319648472,0.0,0.0
