dataset,horizon,outer_fold,model_seed,role,frequency,n,membership_hash,row_id_hash,origin_min,origin_max,target_min,target_max
bdg2,3,2,46,inner0_train,0 days 01:00:00,17073,8e295ef626f371c07b1ec49afd7f2693659cd6afde4f22be484735f11239b065,e1dc0b63558312fca058d40b4bfa82e47e74c4313fcadb1123b077c3d0c819f3,2016-01-07 21:00:00,2016-03-20 00:00:00,2016-01-08 00:00:00,2016-03-20 03:00:00
bdg2,3,2,46,inner0_validation,0 days 01:00:00,17195,c1889776e05fcec42d92ea64731f69999ff88e2a223554807aa3617934c1addb,3e1e48c2f2fee5c8f54852c9b499600ff5daf14d9974942119e4e5e818d41013,2016-03-20 04:00:00,2016-05-31 08:00:00,2016-03-20 07:00:00,2016-05-31 11:00:00
bdg2,3,2,46,inner1_train,0 days 01:00:00,34268,95b32a00537cd05f86880ccdef0381bf1831d69289c8361feb735b598d2d9ff1,6a6104fa7e43733847fe9b10a19040ca38296c59a9f9056b38739bc2e0aab954,2016-01-07 21:00:00,2016-05-31 08:00:00,2016-01-08 00:00:00,2016-05-31 11:00:00
bdg2,3,2,46,inner1_validation,0 days 01:00:00,17306,5974dd749dae94b806e58e7445c48c198e82f3cba50cd0d6c54572d87fcd2191,ce214c17538c51e016a687e3548b8d719a95205251378923f0db0f3b4a862fb9,2016-05-31 12:00:00,2016-08-11 19:00:00,2016-05-31 15:00:00,2016-08-11 22:00:00
bdg2,6,2,46,fit,0 days 01:00:00,51584,ee0d65d4d8fd886cddd0836feb6cc554b3a0668bb8646e26ad368612e89933cf,2238d76a4dbf3773688730ddc491de3cefe37795d6a581e2848ae721c331e6bf,2016-01-07 18:00:00,2016-08-11 11:00:00,2016-01-08 00:00:00,2016-08-11 17:00:00
bdg2,6,2,46,calibration,0 days 01:00:00,17350,cb99d3f6083f8add3d0568883b9be9ed322386b154e74837371f8bb0570068e3,aa683503ff148880151cae8fc08bfc24515ae8c36edb5767a336c52e0cdd96ed,2016-08-11 19:00:00,2016-10-23 01:00:00,2016-08-12 01:00:00,2016-10-23 07:00:00
bdg2,6,2,46,test,0 days 01:00:00,34640,d2c8963470de5f63c6abdd989a9a7e8e9784ee1b533d376fa55278f758ab13ef,37fd04542c9ea0f00adda74f2d1670855cd47ee8d91e3a242b6c76c5ce0d762f,2016-10-23 08:00:00,2017-03-17 02:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00
bdg2,6,2,46,inner0_train,0 days 01:00:00,17033,f02c7d71705a3d16569d09c94aa6c7fb805b688993dc198b089dcc5412c536ac,8ca497a9ec0ddfa4978eff0e12b817bc3d8788f0c11d3e52e52fc002b3b19c38,2016-01-07 18:00:00,2016-03-19 17:00:00,2016-01-08 00:00:00,2016-03-19 23:00:00
bdg2,6,2,46,inner0_validation,0 days 01:00:00,17145,6ddab6cde7fed95f1e35d8f0d2de163d9dfa7e49b74cc1fe856e19a448cc3e0d,a8bce31b5505b65db6595bffdb69845940891da0b8f2b8d6250d99ce20b5dfdd,2016-03-20 00:00:00,2016-05-30 23:00:00,2016-03-20 06:00:00,2016-05-31 05:00:00
bdg2,6,2,46,inner1_train,0 days 01:00:00,34178,c721e4717a3a7db386cdb7de77770e79babb33f799d974a9fc843c6e093156f0,e68a0b396351fba557fbf54a0dece8e1c5545ebb7b8a096a7e1cd6d0fc3eb0dc,2016-01-07 18:00:00,2016-05-30 23:00:00,2016-01-08 00:00:00,2016-05-31 05:00:00
bdg2,6,2,46,inner1_validation,0 days 01:00:00,17286,d9afb522d74237fbcb0085a235ee27867d8cc18c0b883edd9a4606f91b4382ee,decf7a3acf92420ae63e05af24db95ff28729fcdf67cd117b4ecbe0ba825a85f,2016-05-31 06:00:00,2016-08-11 11:00:00,2016-05-31 12:00:00,2016-08-11 17:00:00
pleia,1,2,46,fit,0 days 00:10:00,14858,082d3c719093d84e13379d5a2c367aacae289407ac707cb64d266f759ebb787b,a5da64445ac5f1af2fd4c56cb88650223d7690fede620e9a6758367516928aca,2021-01-08 00:00:00,2021-04-21 04:10:00,2021-01-08 00:10:00,2021-04-21 04:20:00
pleia,1,2,46,calibration,0 days 00:10:00,4953,9eb8650e22c2484bd09a282820451387cd0610e0cf55aa2ec428816a260b5143,7794c3f938f5b39a6b7c298611ca6e5d91de32415f98091ff059cd97e6946b01,2021-04-21 04:40:00,2021-05-25 14:00:00,2021-04-21 04:50:00,2021-05-25 14:10:00
pleia,1,2,46,test,0 days 00:10:00,9907,9873f938ec58b7643a4b9bb6625e3522fa47921a83ef136da20c6e62a17a410f,ca2d8ac2f6c4a85d87a0b3e689792f73277921d41eae2f48c6b4eb1e307d2a61,2021-05-25 14:20:00,2021-08-02 09:20:00,2021-05-25 14:30:00,2021-08-02 09:30:00
pleia,1,2,46,inner0_train,0 days 00:10:00,4951,772e37103d6ec8c04ebb7c7e034fb82e77efacdfb42740094dd62aba1cdcbb46,9ff5cf13265f7071fd9c0761e23cbdb0a3b06a17108fe4c9e29d7b526dbb16f6,2021-01-08 00:00:00,2021-02-11 09:00:00,2021-01-08 00:10:00,2021-02-11 09:10:00
pleia,1,2,46,inner0_validation,0 days 00:10:00,4952,3ee052b31b48d8aee119b1a1a23488da243b59b1055ebe21d22b810798c26df1,94101a1db88057481d0b93b3f6f6f8a0ba0768c95d5d786cc94219111fc8b01a,2021-02-11 09:20:00,2021-03-17 18:30:00,2021-02-11 09:30:00,2021-03-17 18:40:00
pleia,1,2,46,inner1_train,0 days 00:10:00,9903,bc9acab132bf77c6fdb966545b0c1c36c2d8d40c0debf6ad9879832e8eed3f18,5bb7052421dc4dc1014d0183a0a86dc9346860360b70733932af01792401ebea,2021-01-08 00:00:00,2021-03-17 18:30:00,2021-01-08 00:10:00,2021-03-17 18:40:00
pleia,1,2,46,inner1_validation,0 days 00:10:00,4953,af2dbfce54bc80c97b7250e3d85c70b3feb7714d2fb1b6436b4b00eeaec9ed9e,28760e0529920ab50fc08711863e3203a9e12a65c4321ba66c5ea2a7711920b5,2021-03-17 18:50:00,2021-04-21 04:10:00,2021-03-17 19:00:00,2021-04-21 04:20:00
pleia,3,2,46,fit,0 days 00:10:00,14855,227c29f26e08b12144a3144f7b4e485ceef61eeffddfb8383055cdb14249180b,4074dfa6f8e6042743030c8386a0f02bf142e81c22c53c260629dc0e31aea099,2021-01-07 23:40:00,2021-04-21 03:20:00,2021-01-08 00:10:00,2021-04-21 03:50:00
pleia,3,2,46,calibration,0 days 00:10:00,4952,7fa06de8c38dda4d17b6b0cf6e9ef56c1df4e74c93e4a91c0e4cc3ac109ef25d,e7a9e5a4d0f065e905f3b68d0ddcc8cfa81961e510bbeaa67844d8b295557883,2021-04-21 04:10:00,2021-05-25 13:20:00,2021-04-21 04:40:00,2021-05-25 13:50:00
pleia,3,2,46,test,0 days 00:10:00,9907,bac99d6be4cb79fe22304f53e75236e112bbd0869eb6fec15e881e232b076cc3,980af583f5f37c78a95e0b099badf318c309a782627933d4b65363f009fed507,2021-05-25 14:00:00,2021-08-02 09:00:00,2021-05-25 14:30:00,2021-08-02 09:30:00
pleia,3,2,46,inner0_train,0 days 00:10:00,4948,fdb3d26c48df5c39e6763480535e204d2594b8749ab6df0a1371c11c4991afd2,ddaf23d54fbb3a4e9b995b43253825c4ae6a3c46f5831e9bc1bc774c65ae348c,2021-01-07 23:40:00,2021-02-11 08:10:00,2021-01-08 00:10:00,2021-02-11 08:40:00
pleia,3,2,46,inner0_validation,0 days 00:10:00,4949,249bb3d7f2b16be8c15ebb503c1a33019c0aed25686b3ca72cf4bf16dc16264d,1046774ecf67bd5d7b3cda329101e3229f1720d1f12b59feb24732dffedd21a3,2021-02-11 08:50:00,2021-03-17 17:30:00,2021-02-11 09:20:00,2021-03-17 18:00:00
pleia,3,2,46,inner1_train,0 days 00:10:00,9897,e4a2af2e86062f34ecc2da38f038c54771899f808d45a3482679b08ab9163cba,50e5f199066eca1e0f35e3294dda145841773b547bab055401b3e8d8067ed3c0,2021-01-07 23:40:00,2021-03-17 17:30:00,2021-01-08 00:10:00,2021-03-17 18:00:00
pleia,3,2,46,inner1_validation,0 days 00:10:00,4952,4439d1e24df439cf5dbec4b37090c9521460fad2488d498a7c821cf963a6daa2,e567401ae33f835a2879ba5be9304ca8129f612468e33f9ab19c6e25dd3b1e5c,2021-03-17 18:10:00,2021-04-21 03:20:00,2021-03-17 18:40:00,2021-04-21 03:50:00
pleia,6,2,46,fit,0 days 00:10:00,14850,ef9d6a6abac88bf6870ca419233277f25ca38ffcec8d2e50ef36e5a7ae619400,1a376d5a8a154a77f83f187423efb4d9fc845968a0043a1454205c7b56a18c46,2021-01-07 23:10:00,2021-04-21 02:00:00,2021-01-08 00:10:00,2021-04-21 03:00:00
pleia,6,2,46,calibration,0 days 00:10:00,4951,9247b241a0fa2d22e3929a301f0ff3511dbadd5e2e8ec374799c5c7abceab76d,2d7a6ad1c542e4d2f60a787f5e43892e1e19f63a3d75ff6e0accd70b674462a7,2021-04-21 03:20:00,2021-05-25 12:20:00,2021-04-21 04:20:00,2021-05-25 13:20:00
pleia,6,2,46,test,0 days 00:10:00,9907,c6974f8d3bde0930d9d56239e658a56ee8f6554aea2606844b45a070315571f1,ac5e21416b994368c2c6ea779989080df106bc5896da0483b1f5982a7af732fa,2021-05-25 13:30:00,2021-08-02 08:30:00,2021-05-25 14:30:00,2021-08-02 09:30:00
pleia,6,2,46,inner0_train,0 days 00:10:00,4944,7e1d872fdae249702364dcedccb8344e6e44d13dde4694244d1d8af8576495fb,8f691537f61aeaf3b6b2bce9234e1f3f2fce1fa89f579c6620a77d4e9430bbe6,2021-01-07 23:10:00,2021-02-11 07:00:00,2021-01-08 00:10:00,2021-02-11 08:00:00
pleia,6,2,46,inner0_validation,0 days 00:10:00,4944,2984744e642beefa7ce03314b45942af4ef6594d8939fdf4b62e61c263f6bdb8,2d75f8c14ab352752c56668098b1a13d6f545d051d41b03dbb9af51140add5f3,2021-02-11 08:10:00,2021-03-17 16:00:00,2021-02-11 09:10:00,2021-03-17 17:00:00
pleia,6,2,46,inner1_train,0 days 00:10:00,9888,b302ee02c2b16f2a988275f6ff329f6f03774c4c85d10d37902b32b54795d4e0,2330831bef316a2f27daff3f18c8507290a36952db81e8e9e7594e746f48686e,2021-01-07 23:10:00,2021-03-17 16:00:00,2021-01-08 00:10:00,2021-03-17 17:00:00
pleia,6,2,46,inner1_validation,0 days 00:10:00,4950,94c11b73e5e68059ca8334f73f6dc70805df5c01f5112cc20d147b640c4f52fd,30c0df9856e41df5c927bceaf854572d24fb209861c6708cc43afdf2762d6890,2021-03-17 17:10:00,2021-04-21 02:00:00,2021-03-17 18:10:00,2021-04-21 03:00:00
