role,candidate_id,group_id,asset_days,clean_episodes,episodes_per_asset_day,event_recall_micro,n_events,n_detected
outer_test,c0024_ba16b82adffd,Hog_assembly_Dona,144.83333333333331,174.0,1.2013808975834295,0.7492537313432835,335,251
outer_test,c0024_ba16b82adffd,Lamb_assembly_Bertie,144.83333333333331,168.0,1.1599539700805526,0.7544378698224852,338,255
outer_test,c0024_ba16b82adffd,Lamb_assembly_Cesar,144.83333333333331,42.0,0.28998849252013814,0.91,300,273
outer_test,c0024_ba16b82adffd,Moose_education_Ricardo,134.83333333333331,149.0,1.1050679851668728,0.826625386996904,323,267
outer_test,c0024_ba16b82adffd,Mouse_health_Estela,144.83333333333331,65.0,0.44879171461449946,0.8762886597938144,291,255
outer_test,c0024_ba16b82adffd,Mouse_health_Justin,144.83333333333331,72.0,0.4971231300345225,0.9006849315068494,292,263
outer_test,diagnostic_persistence_split_095_single_sample,Eagle_assembly_Benny,144.83333333333331,0.0,0.0,0.2761627906976744,344,95
outer_test,diagnostic_persistence_split_095_single_sample,Eagle_assembly_Ian,144.83333333333331,333.0,2.299194476409667,0.8847262247838616,347,307
outer_test,diagnostic_persistence_split_095_single_sample,Fox_education_Henrietta,144.83333333333331,1.0,0.006904487917146146,0.3224852071005917,338,109
outer_test,diagnostic_persistence_split_095_single_sample,Hog_assembly_Colette,144.83333333333331,471.0,3.2520138089758346,0.9264705882352942,340,315
outer_test,diagnostic_persistence_split_095_single_sample,Hog_assembly_Dona,144.83333333333331,331.0,2.2853855005753743,0.8746268656716418,335,293
outer_test,diagnostic_persistence_split_095_single_sample,Lamb_assembly_Bertie,144.83333333333331,30.0,0.20713463751438438,0.46745562130177515,338,158
outer_test,diagnostic_persistence_split_095_single_sample,Lamb_assembly_Cesar,144.83333333333331,0.0,0.0,0.3,300,90
outer_test,diagnostic_persistence_split_095_single_sample,Moose_education_Ricardo,134.83333333333331,0.0,0.0,0.5789473684210527,323,187
outer_test,diagnostic_persistence_split_095_single_sample,Mouse_health_Estela,144.83333333333331,65.0,0.44879171461449946,0.6494845360824743,291,189
outer_test,diagnostic_persistence_split_095_single_sample,Mouse_health_Justin,144.83333333333331,180.0,1.2428078250863062,0.9452054794520548,292,276
